Id	Width	Height	Name	Icon	SmallIcon	Quality	Model	Desc	TypeId	LocateType	IsObstacle	SuitId	GainType	CreateTime	RandomGroupId	InteractRange	InteractWeight	InteractPos	InteractName	ReturnId	PicId	PicNum	MoneyNum	IlluminationSO	PointLight	BehaviorType[1]	AttractBehaviorType[1]	FunitureBehaviorType	AnimationId	AttrTagY	PutOnWidgetHight	HasBehavior	PosChangeType	PutNumType	IsDefaultLocked
8612022	3	4	Mistletoe Wreath	Assets/Product/Texture/Image/IconTools/IconDormShengdanwreath001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanwreath001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanwreath001/Shengdanwreath001.prefab	Wreath made from mistletoe, celebrating the Christmas season.	25012	2		6	2	1800	1						2085	1	2						1	1					
8511026	3	4	Christmas Gift Pile	Assets/Product/Texture/Image/IconTools/IconDormShengdangift001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdangift001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdangift001/Shengdangift001.prefab	Unopened Christmas gifts. Keep an eye on thieves!	25011	1	1	6	2	1800	1						2086	1	2						1	1					
8510006	3	5	Nightstand	Assets/Product/Texture/Image/IconTools/IconDormShengdancredenza001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdancredenza001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdancredenza001/Shengdancredenza001.prefab	Classic nightstand with candlestick, books and photo frame.	25010	1	1	6	2	1800	1						2087	1	2						1	1					
8406009	3	8	European Closet	Assets/Product/Texture/Image/IconTools/IconDormShengdanarmoire001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanarmoire001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanarmoire001/Shengdanarmoire001.prefab	Large European closet made from red oak. Noble and dignified.	25006	1	1	6	2	1800	1	2		1			2088	1	2			CABINET	GOCABINET		1	1					
8612023	2	3	Wall Chandelier	Assets/Product/Texture/Image/IconTools/IconDormShengdancandlestick001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdancandlestick001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdancandlestick001/Shengdancandlestick001.prefab	Wall chandelier with twin candles, bright and warm.	25012	2		6	2	1800	1						2089	1	2						1	1					
8612024	2	4	Wall Clock	Assets/Product/Texture/Image/IconTools/IconDormShengdanclock001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanclock001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanclock001/Shengdanclock001.prefab	Announces the time firmly and reliably. A gentleman's piece.	25012	2		6	2	1800	1						2090	1	2						1	1					
8511027	3	2	Fireplace	Assets/Product/Texture/Image/IconTools/IconDormShengdanbrazier001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanbrazier001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanbrazier001/Shengdanbrazier001.prefab	Fireplace made from red oak and copper, warming both body and heart.	25011	1	1	6	2	1800	1						2091	1	2						1	1					
8612025	7	9	Lattice Window With Curtain	Assets/Product/Texture/Image/IconTools/IconDormShengdanwindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanwindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanwindow001/Shengdanwindow001.prefab	The red curtain gives this unremarkable window a remarkable elegance.	25012	2		6	2	1800	1						2092	1	2						1	1					
8511028	5	5	Christmas Tree	Assets/Product/Texture/Image/IconTools/IconDormShengdantree001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdantree001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdantree001/Shengdantree001.prefab	A must for Christmas season, with Christmas stockings and tiny bells hanging from it. A sight to behold when lit.	25011	1	1	6	2	1800	1						2093	1	2						1	1					
8404005	2	8	European Sofa	Assets/Product/Texture/Image/IconTools/IconDormShengdansofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdansofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdansofa001/Shengdansofa001.prefab	Minimalist sofa without excessive ornamentation, and is all the more comfortable for it.	25004	1	1	6	2	1800	1	2		3			2094	1	2			SIT	GOSOFA		1	1					
8612026	4	3	Dawn (Oil on Canvas)	Assets/Product/Texture/Image/IconTools/IconDormShengdanoilpainting001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanoilpainting001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanoilpainting001/Shengdanoilpainting001.prefab	Oil painting titled "Dawn". The rays of the rising sun are depicted with broad, bold brush strokes.	25012	2		6	2	1800	1						2095	1	2						1	1					
8406010	2	5	European Bookshelf	Assets/Product/Texture/Image/IconTools/IconDormShengdanbookcase001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanbookcase001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanbookcase001/Shengdanbookcase001.prefab	Medium-sized retro bookshelf, with an eye-catching arch design.	25006	1	1	6	2	1800	1	2		1			2096	1	2			CABINET	GOCABINET		1	1					
8407010	5	12	Christmas Table	Assets/Product/Texture/Image/IconTools/IconDormShengdanboard001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanboard001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanboard001/Shengdanboard001.prefab	Red tablecloth on wooden table, complete with turkey and candlesticks.	25007	1	1	6	2	1800	1						2097	1	2						1	1					
8508007	2	2	European Chair	Assets/Product/Texture/Image/IconTools/IconDormShengdanchair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanchair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanchair001/Shengdanchair001.prefab	Minimalist red oak chair with high back. A good manners test.	25008	1	1	6	2	1800	1	2		1			2098	1	2			CHAIR	GOCHAIR		1	1					
8508008	2	2	Cushion Stool	Assets/Product/Texture/Image/IconTools/IconDormShengdanstool001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanstool001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanstool001/Shengdanstool001.prefab	Short stool with leather cushion. Great for the bedroom, not so much for the guest room.	25009	1	1	6	2	1800	1	2		1			2099	1	2			BENCH	GOBENCH		1	1					
8101007			Tile Floor	Assets/Product/Texture/Image/IconTools/IconDormShengdanfloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanfloor001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanfloor001/Shengdanfloor001.prefab	Dark tile floor with a wave pattern that prevents slipping.	25001	0		6	2	1800	1						2100	1	2						1	1					
8201007			Christmas Wall	Assets/Product/Texture/Image/IconTools/IconDormShengdanwall001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanwall001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanwall001/Shengdanwall001.prefab	Decorated with mistletoe, bells and ribbons. There is even a tiny fireplace built into the wall.	25002	0		6	2	1800	1						2101	1	2						1	1					
8301007			Chandelier Beam	Assets/Product/Texture/Image/IconTools/IconDormShengdanceiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormShengdanceiling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Shengdan/Shengdanceiling001/Shengdanceiling001.prefab	Classy wooden beam adorned with chandelier, lightning up even the largest rooms.	25003	0		6	2	1800	1						2102	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSOshengdan.asset					1	1					
8511031	3	3	Floating Kuroro	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro001/Qudaokuro001.prefab	Kuroro floats above a bonsai. Is it a model or the real thing?	25011	1	1	33	2	1800	1						2108	1	2						1	1					1
8511033	3	4	Trash Cans	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro002/Qudaokuro002.prefab	Waste separation is crucial to keep the base's intricate recycling system running at max efficiency.	25011	1	1	33	2	1800	1						2110	1	2						1	1					1
8404007	3	6	Triple Toilet	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro006.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro006Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro006/Qudaokuro006.prefab	The result of cutting-edge research across many different fields. The perfect industrial design is intended to help Constructs establish bonds with each other and become comfortable with communal life.	25004	1	1	33	2	1800	1	2		3			2111	1	2			SIT	GOSOFA		1	1					1
8511034	2	4	Recharge Station	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro005.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro005Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro005/Qudaokuro005.prefab	Allows for quick recharging of Constructs and vehicles. Despite the high endurance of fusion batteries, it never hurts to have a backup plan.	25011	1	1	33	2	1800	1						2112	1	2						1	1					1
8511035	5	2	Camera	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro003/Qudaokuro003.prefab	High-performance camera that can record high-definition videos. It can be used on a tripod or handheld.	25011	1	1	33	2	1800	1						2113	1	2						1	1					1
8511036	4	8	Motorcycle	Assets/Product/Texture/Image/IconTools/IconDormQudaokuro004.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQudaokuro004Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Qudao/Qudaokuro004/Qudaokuro004.prefab	Standard one-seater bike that Constructs use to navigate the vast wasteland, moving from stronghold to stronghold.	25011	1	1	33	2	1800	1						2114	1	2						1	1					1
8513001	1	2	Divider	Assets/Product/Texture/Image/IconTools/IconDormBasiswall2.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBasiswall2Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Basiswall2/Basiswall2.prefab	Want a private space? Order the newly-launched divider!	25013	1	1	4	1	0	1							1	2						1	1					
8612027	1	13	Lantern Pole	Assets/Product/Texture/Image/IconTools/IconDormTeahousepillar001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousepillar001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousepillar001/Teahousepillar001.prefab	A pole that has small lanterns hanging on it. Remember not to let Nanami take any one of them.	25012	2		7	2	1800	1						2116	1	2						1	1					
8407012	4	4	Chinese Tea Table	Assets/Product/Texture/Image/IconTools/IconDormTeahousetable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousetable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousetable001/Teahousetable001.prefab	One pot of tea, two lots of dim sum, and a few friends playing chess with you. These are all you need to enjoy your time.	25007	1	1	7	2	1800	1						2117	1	2						1	1					
8508010	2	2	Chinese Armchair	Assets/Product/Texture/Image/IconTools/IconDormTeahousechair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousechair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousechair001/Teahousechair001.prefab	Although it is very hard, its regular shape can help prevent back pain.	25008	1	1	7	2	1800	1	2		1			2118	1	2			CHAIR	GOCHAIR		1	1					
8405005	3	6	Chinese Desk	Assets/Product/Texture/Image/IconTools/IconDormTeahousedesk001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousedesk001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousedesk001/Teahousedesk001.prefab	A desk with Four Treasures of the Study on it. Wonder whose work desk is it.	25005	1	1	7	2	1800	1	2		1			2119	1	2			SLEEP	ATTRACT		1	1					
8508011	2	4	Chinese Bench	Assets/Product/Texture/Image/IconTools/IconDormTeahousebench001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousebench001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousebench001/Teahousebench001.prefab	A quaint bench that would be uncomfortable if you don't sit up straight.	25009	1	1	7	2	1800	1	2		2			2120	1	2			BENCH	GOBENCH		1	1					
8406011	2	7	Chinese Chest of Drawers	Assets/Product/Texture/Image/IconTools/IconDormTeahousecupboard001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousecupboard001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousecupboard001/Teahousecupboard001.prefab	A big drawer that seems to hold everything you buy in a whole year.	25006	1	1	7	2	1800	1	2		1			2121	1	2			CABINET	GOCABINET		1	1					
8510007	2	3	Chinese Cupboard	Assets/Product/Texture/Image/IconTools/IconDormTeahousecredenza001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousecredenza001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousecredenza001/Teahousecredenza001.prefab	A small cabinet with a shelf. Tea leaves, teapots, tea cups and small charcoal stoves can be stored in it.	25010	1	1	7	2	1800	1						2122	1	2						1	1					
8511037	2	2	Earthenware Jar	Assets/Product/Texture/Image/IconTools/IconDormTeahouseflagon001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahouseflagon001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahouseflagon001/Teahouseflagon001.prefab	An empty jar. Everyone knows drinking is forbidden in the dormitory.	25011	1	1	7	2	1800	1						2123	1	2						1	1					
8511038	2	2	Chinese Plant Stand	Assets/Product/Texture/Image/IconTools/IconDormTeahouseflowervase001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahouseflowervase001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahouseflowervase001/Teahouseflowervase001.prefab	A pear wood plant stand made by a well-known craftsman in the Golden Age. The colored glass bottle placed on it is rumored to be a counterfeit made by 3D printing.	25011	1	1	7	2	1800	1						2124	1	2						1	1					
8612028	1	4	Spring Couplet	Assets/Product/Texture/Image/IconTools/IconDormTeahousecouplet001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousecouplet001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousecouplet001/Teahousecarpet001.prefab	A handwritten spring couplet, one of the few traditions that has survived from the Golden Age to this day.	25012	2		7	2	1800	1						2125	1	2						1	1					
8612029	3	6	Teahouse's Flag	Assets/Product/Texture/Image/IconTools/IconDormTeahouseflag001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahouseflag001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahouseflag001/Teahouseflag001.prefab	A linen cloth with some ancient words written on it. Would anyone come after hanging this up?	25012	2		7	2	1800	1						2126	1	2						1	1					
8612030	4	6	Teahouse's Window Pane	Assets/Product/Texture/Image/IconTools/IconDormTeahousewindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousewindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousewindow001/Teahousewindow001.prefab	A Chinese-style window pane, but even though you open it, all you can see is the dormitory's metal walls.	25012	2		7	2	1800	1						2127	1	2						1	1					
8407013	2	7	Teahouse's Counter	Assets/Product/Texture/Image/IconTools/IconDormTeahousecounter001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousecounter001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousecounter001/Teahousecounter001.prefab	A long desk and a good hiding spot when playing hide-and-seek.	25007	1	1	7	2	1800	1						2128	1	2						1	1					
8511039	1	1	Chinese Floor Lamp	Assets/Product/Texture/Image/IconTools/IconDormTeahousefloorlamp001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousefloorlamp001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousefloorlamp001/Teahousefloorlamp001.prefab	A traditional floor lamp made of wood and rice paper, but the bulb is nuclear.	25011	1	1	7	2	1800	1						2129	1	2						1	1					
8511040	2	9	Chinese Screen	Assets/Product/Texture/Image/IconTools/IconDormTeahousescreen001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousescreen001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousescreen001/Teahousescreen001.prefab	A screen that depicts people's daily life in a market long before the Golden Age. You will expose your feet when hiding behind it.	25011	1	1	7	2	1800	1						2130	1	2						1	1					
8404008	3	8	Chinese Bed	Assets/Product/Texture/Image/IconTools/IconDormTeahousecouch001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousecouch001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousecouch001/Teahousecouch001.prefab	A traditional soft bed installed with temperature control system and wireless network, making you never want to leave.	25004	1	1	7	2	1800	1	2		2			2131	1	2			SIT	GOSOFA		1	1					
8101008			Teahouse's Door	Assets/Product/Texture/Image/IconTools/IconDormTeahousewall001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousewall001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousewall001/Teahousewall001.prefab	A traditional door that makes you feel you're stepping into a teahouse.	25002	0		7	2	1800	1						2132	1	2						1	1					
8201008			Hanging Lantern	Assets/Product/Texture/Image/IconTools/IconDormTeahouseceiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahouseceiling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahouseceiling001/Teahouseceiling001.prefab	A large lantern hung high from the ceiling, filling the whole room with festive atmosphere.	25003	0		7	2	1800	1						2133	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSOchaguan.asset					1	1					
8301008			Chinese Carpet	Assets/Product/Texture/Image/IconTools/IconDormTeahousefloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormTeahousefloor001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/chaguan/Teahousefloor001/Teahousefloor001.prefab	A traditional carpet. Don't step on it with shoes on!	25001	0		7	2	1800	1						2134	1	2						1	1					
8301009			Church Dome	Assets/Product/Texture/Image/IconTools/IconDormChurchceiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormChurchceiling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/jiaotang/Churchceiling001/Churchceiling001.prefab	A baby blue church dome. The light from the dome is warm and comfortable.	25003	0		8	2	1800	1						2135	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSOjiaotang.asset					1	1					
8101010			Church Floor	Assets/Product/Texture/Image/IconTools/IconDormChurchfloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormChurchfloor001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/jiaotang/Churchfloor001/Churchfloor001.prefab	Those square tiles are Bianca's favorite flooring style.	25001	0		8	2	1800	1						2136	1	2						1	1					
8201009			Church Wall	Assets/Product/Texture/Image/IconTools/IconDormChurchwall002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormChurchwall002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/jiaotang/Churchwall002/Churchwall002.prefab	A clean, baby blue church wall.	25002	0		8	2	1800	1						2137	1	2						1	1					
8404009	2	9	Church Pew	Assets/Product/Texture/Image/IconTools/IconDormChurchbench001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormChurchbench001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/jiaotang/Churchbench001/Churchbench001.prefab	A wooden pew with a delicate fragrance.	25004	1	1	8	2	1800	1	2		3			2138	1	2			SIT	GOSOFA		1	1					
8405006	4	9	Holy Coffin	Assets/Product/Texture/Image/IconTools/IconDormChurchcoffin001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormChurchcoffin001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/jiaotang/Churchcoffin001/Churchcoffin001.prefab	It feels sacred to sleep on it. It can produce dim light to help the user calm the mind. Much softer than it looks.	25005	1	1	8	2	1800	1	2		1			2139	1	2			SLEEP	ATTRACT		1	1					
