Id	ModelPath	LowModelPath	ControllerPath	DisplayControllerPath	UiDefaultAnimationPath
R2LiangMd010021	Assets/Product/Role/CharaterPrefab/R2LiangMd010021.prefab	Assets/Product/Role/CharaterPrefab/R2LiangMd010011Low.prefab	Assets/Product/Role/Animation/R2LiangMd010021/R2LiangMd010021/R2LiangMd010021.controller	Assets/Product/Role/Animation/R2LiangMd010021/R2LiangMd010021Display/R2LiangMd010021Display.controller	Assets/Product/Role/Animation/R2LiangMdCommon/R2LiangMdCommonDisplay/UiStand1.anim
R2LiangMd010031	Assets/Product/Role/CharaterPrefab/R2LiangMd010031.prefab	Assets/Product/Role/CharaterPrefab/R2LiangMd010011Low.prefab	Assets/Product/Role/Animation/R2LiangMd010031/R2LiangMd010031/R2LiangMd010031.controller	Assets/Product/Role/Animation/R2LiangMd010031/R2LiangMd010031Display/R2LiangMd010031Display.controller	Assets/Product/Role/Animation/R2LiangMdCommon/R2LiangMdCommonDisplay/UiStand1.anim
R2LiangMd019011	Assets/Product/Role/CharaterPrefab/R2LiangMd019011.prefab	Assets/Product/Role/CharaterPrefab/R2LiangMd010011Low.prefab	Assets/Product/Role/Animation/R2LiangMd019011/R2LiangMd019011/R2LiangMd019011.controller	Assets/Product/Role/Animation/R2LiangMd019011/R2LiangMd019011Display/R2LiangMd019011Display.controller	Assets/Product/Role/Animation/R2LiangMdCommon/R2LiangMdCommonDisplay/UiStand1.anim
R2LiangMd019091	Assets/Product/Role/CharaterPrefab/R2LiangMd019091.prefab	Assets/Product/Role/CharaterPrefab/R2LiangMd010011Low.prefab	Assets/Product/Role/Animation/R2LiangMd019091/R2LiangMd019091/R2LiangMd019091.controller	Assets/Product/Role/Animation/R2LiangMd019091/R2LiangMd019091Display/R2LiangMd019091Display.controller	Assets/Product/Role/Animation/R2LiangMd019091/R2LiangMd019091Display/UiStand1.anim
R2LifuMd010011	Assets/Product/Role/CharaterPrefab/R2LifuMd010011.prefab		Assets/Product/Role/Animation/R2LifuMd010011/R2LifuMd010011/R2LifuMd010011.controller	Assets/Product/Role/Animation/R2LifuMd010011/R2LifuMd010011Display/R2LifuMd010011Display.controller	Assets/Product/Role/Animation/R2LifuMdCommon/R2LifuMdCommonDisplay/UiStand1.anim
R2LifuMd010021	Assets/Product/Role/CharaterPrefab/R2LifuMd010021.prefab		Assets/Product/Role/Animation/R2LifuMd010021/R2LifuMd010021/R2LifuMd010021.controller	Assets/Product/Role/Animation/R2LifuMd010021/R2LifuMd010021Display/R2LifuMd010021Display.controller	Assets/Product/Role/Animation/R2LifuMdCommon/R2LifuMdCommonDisplay/UiStand1.anim
R2LifuMd010031	Assets/Product/Role/CharaterPrefab/R2LifuMd010031.prefab		Assets/Product/Role/Animation/R2LifuMd010031/R2LifuMd010031/R2LifuMd010031.controller	Assets/Product/Role/Animation/R2LifuMd010031/R2LifuMd010031Display/R2LifuMd010031Display.controller	Assets/Product/Role/Animation/R2LifuMd010031/R2LifuMd010031Display/UiStand1.anim
R2LifuMd019011	Assets/Product/Role/CharaterPrefab/R2LifuMd019011.prefab		Assets/Product/Role/Animation/R2LifuMd019011/R2LifuMd019011/R2LifuMd019011.controller	Assets/Product/Role/Animation/R2LifuMd019011/R2LifuMd019011Display/R2LifuMd019011Display.controller	Assets/Product/Role/Animation/R2LifuMd019011/R2LifuMd019011Display/UiStand1.anim
R2LifuMd019021	Assets/Product/Role/CharaterPrefab/R2LifuMd019021.prefab		Assets/Product/Role/Animation/R2LifuMd019021/R2LifuMd019021/R2LifuMd019021.controller	Assets/Product/Role/Animation/R2LifuMd019021/R2LifuMd019021Display/R2LifuMd019021Display.controller	Assets/Product/Role/Animation/R2LifuMd019021/R2LifuMd019021Display/UiStand1.anim
R2LifuMd019191	Assets/Product/Role/CharaterPrefab/R2LifuMd019191.prefab		Assets/Product/Role/Animation/R2LifuMd019191/R2LifuMd019191/R2LifuMd019191.controller	Assets/Product/Role/Animation/R2LifuMd019191/R2LifuMd019191Display/R2LifuMd019191Display.controller	Assets/Product/Role/Animation/R2LifuMd019191/R2LifuMd019191Display/UiStand1.anim
R2LifuMd019221	Assets/Product/Role/CharaterPrefab/R2LifuMd019221.prefab		Assets/Product/Role/Animation/R2LifuMd019221/R2LifuMd019221/R2LifuMd019221.controller	Assets/Product/Role/Animation/R2LifuMd019221/R2LifuMd019221Display/R2LifuMd019221Display.controller	Assets/Product/Role/Animation/R2LifuMd019221/R2LifuMd019221Display/UiStand1.anim
R2LuolanMd010011	Assets/Product/Role/CharaterPrefab/R2LuolanMd010011.prefab	Assets/Product/Role/CharaterPrefab/R2LuolanMd010011Low.prefab	Assets/Product/Role/Animation/R2LuolanMd010011/R2LuolanMd010011/R2LuolanMd010011.controller	Assets/Product/Role/Animation/R2LuolanMd010011/R2LuolanMd010011Display/R2LuolanMd010011Display.controller	Assets/Product/Role/Animation/R2LuolanMdCommon/R2LuolanMdCommonDisplay/UiStand1.anim
R2LuolanMd010021	Assets/Product/Role/CharaterPrefab/R2LuolanMd010021.prefab	Assets/Product/Role/CharaterPrefab/R2LuolanMd010011Low.prefab	Assets/Product/Role/Animation/R2LuolanMd010021/R2LuolanMd010021/R2LuolanMd010021.controller	Assets/Product/Role/Animation/R2LuolanMd010021/R2LuolanMd010021Display/R2LuolanMd010021Display.controller	Assets/Product/Role/Animation/R2LuolanMdCommon/R2LuolanMdCommonDisplay/UiStand1.anim
R2LuolanMd010031	Assets/Product/Role/CharaterPrefab/R2LuolanMd010031.prefab	Assets/Product/Role/CharaterPrefab/R2LuolanMd010011Low.prefab	Assets/Product/Role/Animation/R2LuolanMd010031/R2LuolanMd010031/R2LuolanMd010031.controller	Assets/Product/Role/Animation/R2LuolanMd010031/R2LuolanMd010031Display/R2LuolanMd010031Display.controller	Assets/Product/Role/Animation/R2LuolanMdCommon/R2LuolanMdCommonDisplay/UiStand1.anim
R2LuolanMd019141	Assets/Product/Role/CharaterPrefab/R2LuolanMd019141.prefab	Assets/Product/Role/CharaterPrefab/R2LuolanMd010011Low.prefab	Assets/Product/Role/Animation/R2LuolanMd019141/R2LuolanMd019141/R2LuolanMd019141.controller	Assets/Product/Role/Animation/R2LuolanMd019141/R2LuolanMd019141Display/R2LuolanMd019141Display.controller	Assets/Product/Role/Animation/R2LuolanMd019141/R2LuolanMd019141Display/UiStand1.anim
R2LuolanMd019261	Assets/Product/Role/CharaterPrefab/R2LuolanMd019261.prefab	Assets/Product/Role/CharaterPrefab/R2LuolanMd010011Low.prefab	Assets/Product/Role/Animation/R2LuolanMd019261/R2LuolanMd019261/R2LuolanMd019261.controller	Assets/Product/Role/Animation/R2LuolanMd019261/R2LuolanMd019261Display/R2LuolanMd019261Display.controller	Assets/Product/Role/Animation/R2LuolanMd019261/R2LuolanMd019261Display/UiStand1.anim
R2LuxiyaMd010011	Assets/Product/Role/CharaterPrefab/R2LuxiyaMd010011.prefab	Assets/Product/Role/CharaterPrefab/R2LuxiyaMd010011Low.prefab	Assets/Product/Role/Animation/R2LuxiyaMd010011/R2LuxiyaMd010011/R2LuxiyaMd010011.controller	Assets/Product/Role/Animation/R2LuxiyaMd010011/R2LuxiyaMd010011Display/R2LuxiyaMd010011Display.controller	Assets/Product/Role/Animation/R2LuxiyaMdCommon/R2LuxiyaMdCommonDisplay/UiStand1.anim
R2LuxiyaMd010021	Assets/Product/Role/CharaterPrefab/R2LuxiyaMd010021.prefab	Assets/Product/Role/CharaterPrefab/R2LuxiyaMd010011Low.prefab	Assets/Product/Role/Animation/R2LuxiyaMd010021/R2LuxiyaMd010021/R2LuxiyaMd010021.controller	Assets/Product/Role/Animation/R2LuxiyaMd010021/R2LuxiyaMd010021Display/R2LuxiyaMd010021Display.controller	Assets/Product/Role/Animation/R2LuxiyaMdCommon/R2LuxiyaMdCommonDisplay/UiStand1.anim
R2LuxiyaMd010031	Assets/Product/Role/CharaterPrefab/R2LuxiyaMd010031.prefab	Assets/Product/Role/CharaterPrefab/R2LuxiyaMd010011Low.prefab	Assets/Product/Role/Animation/R2LuxiyaMd010031/R2LuxiyaMd010031/R2LuxiyaMd010031.controller	Assets/Product/Role/Animation/R2LuxiyaMd010031/R2LuxiyaMd010031Display/R2LuxiyaMd010031Display.controller	Assets/Product/Role/Animation/R2LuxiyaMdCommon/R2LuxiyaMdCommonDisplay/UiStand1.anim
R2LuxiyaMd019011	Assets/Product/Role/CharaterPrefab/R2LuxiyaMd019011.prefab	Assets/Product/Role/CharaterPrefab/R2LuxiyaMd010011Low.prefab	Assets/Product/Role/Animation/R2LuxiyaMd019011/R2LuxiyaMd019011/R2LuxiyaMd019011.controller	Assets/Product/Role/Animation/R2LuxiyaMd019011/R2LuxiyaMd019011Display/R2LuxiyaMd019011Display.controller	Assets/Product/Role/Animation/R2LuxiyaMdCommon/R2LuxiyaMdCommonDisplay/UiStand1.anim
R2LuxiyaMd019091	Assets/Product/Role/CharaterPrefab/R2LuxiyaMd019091.prefab	Assets/Product/Role/CharaterPrefab/R2LuxiyaMd010011Low.prefab	Assets/Product/Role/Animation/R2LuxiyaMd019091/R2LuxiyaMd019091/R2LuxiyaMd019091.controller	Assets/Product/Role/Animation/R2LuxiyaMd019091/R2LuxiyaMd019091Display/R2LuxiyaMd019091Display.controller	Assets/Product/Role/Animation/R2LuxiyaMdCommon/R2LuxiyaMdCommonDisplay/UiStand1.anim
R2LuxiyaMd019171	Assets/Product/Role/CharaterPrefab/R2LuxiyaMd019171.prefab	Assets/Product/Role/CharaterPrefab/R2LuxiyaMd010011Low.prefab	Assets/Product/Role/Animation/R2LuxiyaMd019171/R2LuxiyaMd019171/R2LuxiyaMd019171.controller	Assets/Product/Role/Animation/R2LuxiyaMd019171/R2LuxiyaMd019171Display/R2LuxiyaMd019171Display.controller	Assets/Product/Role/Animation/R2LuxiyaMdCommon/R2LuxiyaMdCommonDisplay/UiStand1.anim
R2NuoanMd010011	Assets/Product/Role/CharaterPrefab/R2NuoanMd010011.prefab		Assets/Product/Role/Animation/R2NuoanMd010011/R2NuoanMd010011/R2NuoanMd010011.controller	Assets/Product/Role/Animation/R2NuoanMd010011/R2NuoanMd010011Display/R2NuoanMd010011Display.controller	Assets/Product/Role/Animation/R2NuoanMdCommon/R2NuoanMdCommonDisplay/UiStand1.anim
R2NuoanMd010021	Assets/Product/Role/CharaterPrefab/R2NuoanMd010021.prefab		Assets/Product/Role/Animation/R2NuoanMd010021/R2NuoanMd010021/R2NuoanMd010021.controller	Assets/Product/Role/Animation/R2NuoanMd010021/R2NuoanMd010021Display/R2NuoanMd010021Display.controller	Assets/Product/Role/Animation/R2NuoanMdCommon/R2NuoanMdCommonDisplay/UiStand1.anim
R2NuoanMd010031	Assets/Product/Role/CharaterPrefab/R2NuoanMd010031.prefab		Assets/Product/Role/Animation/R2NuoanMd010031/R2NuoanMd010031/R2NuoanMd010031.controller	Assets/Product/Role/Animation/R2NuoanMd010031/R2NuoanMd010031Display/R2NuoanMd010031Display.controller	Assets/Product/Role/Animation/R2NuoanMdCommon/R2NuoanMdCommonDisplay/UiStand1.anim
R2NuoanMd019011	Assets/Product/Role/CharaterPrefab/R2NuoanMd019011.prefab		Assets/Product/Role/Animation/R2NuoanMd019011/R2NuoanMd019011/R2NuoanMd019011.controller	Assets/Product/Role/Animation/R2NuoanMd019011/R2NuoanMd019011Display/R2NuoanMd019011Display.controller	Assets/Product/Role/Animation/R2NuoanMd019011/R2NuoanMd019011Display/UiStand1.anim
R2PulaoMd010011	Assets/Product/Role/CharaterPrefab/R2PulaoMd010011.prefab		Assets/Product/Role/Animation/R2PulaoMd010011/R2PulaoMd010011/R2PulaoMd010011.controller	Assets/Product/Role/Animation/R2PulaoMd010011/R2PulaoMd010011Display/R2PulaoMd010011Display.controller	Assets/Product/Role/Animation/R2PulaoMdCommon/R2PulaoMdCommonDisplay/UiStand1.anim
R2PulaoMd010021	Assets/Product/Role/CharaterPrefab/R2PulaoMd010021.prefab		Assets/Product/Role/Animation/R2PulaoMd010021/R2PulaoMd010021/R2PulaoMd010021.controller	Assets/Product/Role/Animation/R2PulaoMd010021/R2PulaoMd010021Display/R2PulaoMd010021Display.controller	Assets/Product/Role/Animation/R2PulaoMdCommon/R2PulaoMdCommonDisplay/UiStand1.anim
R2PulaoMd010031	Assets/Product/Role/CharaterPrefab/R2PulaoMd010031.prefab		Assets/Product/Role/Animation/R2PulaoMd010031/R2PulaoMd010031/R2PulaoMd010031.controller	Assets/Product/Role/Animation/R2PulaoMd010031/R2PulaoMd010031Display/R2PulaoMd010031Display.controller	Assets/Product/Role/Animation/R2PulaoMdCommon/R2PulaoMdCommonDisplay/UiStand1.anim
R2PulaoMd019091	Assets/Product/Role/CharaterPrefab/R2PulaoMd019091.prefab		Assets/Product/Role/Animation/R2PulaoMd019091/R2PulaoMd019091/R2PulaoMd019091.controller	Assets/Product/Role/Animation/R2PulaoMd019091/R2PulaoMd019091Display/R2PulaoMd019091Display.controller	Assets/Product/Role/Animation/R2PulaoMd019091/R2PulaoMd019091Display/UiStand1.anim
R2PulaoMd019311	Assets/Product/Role/CharaterPrefab/R2PulaoMd019311.prefab		Assets/Product/Role/Animation/R2PulaoMd019311/R2PulaoMd019311/R2PulaoMd019311.controller	Assets/Product/Role/Animation/R2PulaoMd019311/R2PulaoMd019311Display/R2PulaoMd019311Display.controller	Assets/Product/Role/Animation/R2PulaoMd019311/R2PulaoMd019311Display/UiStand1.anim
R2QuflyMd010011	Assets/Product/Role/CharaterPrefab/R2QuflyMd010011.prefab		Assets/Product/Role/Animation/R2QuflyMd010011/R2QuflyMd010011/R2QuflyMd010011.controller		
R2QuflyMd019141	Assets/Product/Role/CharaterPrefab/R2QuflyMd019141.prefab		Assets/Product/Role/Animation/R2QuflyMd019141/R2QuflyMd019141/R2QuflyMd019141.controller		
R2QuMd010011	Assets/Product/Role/CharaterPrefab/R2QuMd010011.prefab		Assets/Product/Role/Animation/R2QuMd010011/R2QuMd010011/R2QuMd010011.controller	Assets/Product/Role/Animation/R2QuMd010011/R2QuMd010011Display/R2QuMd010011Display.controller	Assets/Product/Role/Animation/R2QuMd010011/R2QuMd010011Display/UiStand1.anim
R2QuMd010021	Assets/Product/Role/CharaterPrefab/R2QuMd010021.prefab		Assets/Product/Role/Animation/R2QuMd010021/R2QuMd010021/R2QuMd010021.controller	Assets/Product/Role/Animation/R2QuMd010021/R2QuMd010021Display/R2QuMd010021Display.controller	Assets/Product/Role/Animation/R2QuMdCommon/R2QuMdCommonDisplay/UiStand1.anim
R2QuMd010031	Assets/Product/Role/CharaterPrefab/R2QuMd010031.prefab		Assets/Product/Role/Animation/R2QuMd010031/R2QuMd010031/R2QuMd010031.controller	Assets/Product/Role/Animation/R2QuMd010031/R2QuMd010031Display/R2QuMd010031Display.controller	Assets/Product/Role/Animation/R2QuMdCommon/R2QuMdCommonDisplay/UiStand1.anim
R2QuMd019091	Assets/Product/Role/CharaterPrefab/R2QuMd019091.prefab		Assets/Product/Role/Animation/R2QuMd019091/R2QuMd019091/R2QuMd019091.controller	Assets/Product/Role/Animation/R2QuMd019091/R2QuMd019091Display/R2QuMd019091Display.controller	Assets/Product/Role/Animation/R2QuMd019091/R2QuMd019091Display/UiStand1.anim
R2QuMd019141	Assets/Product/Role/CharaterPrefab/R2QuMd019141.prefab		Assets/Product/Role/Animation/R2QuMd019141/R2QuMd019141/R2QuMd019141.controller	Assets/Product/Role/Animation/R2QuMd019141/R2QuMd019141Display/R2QuMd019141Display.controller	Assets/Product/Role/Animation/R2QuMd019141/R2QuMd019141Display/UiStand1.anim
R2ShenweiMd010011	Assets/Product/Role/CharaterPrefab/R2ShenweiMd010011.prefab		Assets/Product/Role/Animation/R2ShenweiMd010011/R2ShenweiMd010011/R2ShenweiMd010011.controller	Assets/Product/Role/Animation/R2ShenweiMd010011/R2ShenweiMd010011Display/R2ShenweiMd010011Display.controller	Assets/Product/Role/Animation/R2ShenweiMdCommon/R2ShenweiMdCommonDisplay/UiStand1.anim
R2ShenweiMd010021	Assets/Product/Role/CharaterPrefab/R2ShenweiMd010021.prefab		Assets/Product/Role/Animation/R2ShenweiMd010021/R2ShenweiMd010021/R2ShenweiMd010021.controller	Assets/Product/Role/Animation/R2ShenweiMd010021/R2ShenweiMd010021Display/R2ShenweiMd010021Display.controller	Assets/Product/Role/Animation/R2ShenweiMdCommon/R2ShenweiMdCommonDisplay/UiStand1.anim
R2ShenweiMd010031	Assets/Product/Role/CharaterPrefab/R2ShenweiMd010031.prefab		Assets/Product/Role/Animation/R2ShenweiMd010031/R2ShenweiMd010031/R2ShenweiMd010031.controller	Assets/Product/Role/Animation/R2ShenweiMd010031/R2ShenweiMd010031Display/R2ShenweiMd010031Display.controller	Assets/Product/Role/Animation/R2ShenweiMdCommon/R2ShenweiMdCommonDisplay/UiStand1.anim
R2ShenweiMd019011	Assets/Product/Role/CharaterPrefab/R2ShenweiMd019011.prefab		Assets/Product/Role/Animation/R2ShenweiMd019011/R2ShenweiMd019011/R2ShenweiMd019011.controller	Assets/Product/Role/Animation/R2ShenweiMd019011/R2ShenweiMd019011Display/R2ShenweiMd019011Display.controller	Assets/Product/Role/Animation/R2ShenweiMdCommon/R2ShenweiMdCommonDisplay/UiStand1.anim
R2ShenweiMd019071	Assets/Product/Role/CharaterPrefab/R2ShenweiMd019071.prefab		Assets/Product/Role/Animation/R2ShenweiMd019071/R2ShenweiMd019071/R2ShenweiMd019071.controller	Assets/Product/Role/Animation/R2ShenweiMd019071/R2ShenweiMd019071Display/R2ShenweiMd019071Display.controller	Assets/Product/Role/Animation/R2ShenweiMdCommon/R2ShenweiMdCommonDisplay/UiStand1.anim
R2SufeiyaMd010011	Assets/Product/Role/CharaterPrefab/R2SufeiyaMd010011.prefab		Assets/Product/Role/Animation/R2SufeiyaMd010011/R2SufeiyaMd010011/R2SufeiyaMd010011.controller	Assets/Product/Role/Animation/R2SufeiyaMd010011/R2SufeiyaMd010011Display/R2SufeiyaMd010011Display.controller	Assets/Product/Role/Animation/R2SufeiyaMdCommon/R2SufeiyaMdCommonDisplay/UiStand1.anim
R2SufeiyaMd010021	Assets/Product/Role/CharaterPrefab/R2SufeiyaMd010021.prefab		Assets/Product/Role/Animation/R2SufeiyaMd010021/R2SufeiyaMd010021/R2SufeiyaMd010021.controller	Assets/Product/Role/Animation/R2SufeiyaMd010021/R2SufeiyaMd010021Display/R2SufeiyaMd010021Display.controller	Assets/Product/Role/Animation/R2SufeiyaMdCommon/R2SufeiyaMdCommonDisplay/UiStand1.anim
R2SufeiyaMd010031	Assets/Product/Role/CharaterPrefab/R2SufeiyaMd010031.prefab		Assets/Product/Role/Animation/R2SufeiyaMd010031/R2SufeiyaMd010031/R2SufeiyaMd010031.controller	Assets/Product/Role/Animation/R2SufeiyaMd010031/R2SufeiyaMd010031Display/R2SufeiyaMd010031Display.controller	Assets/Product/Role/Animation/R2SufeiyaMdCommon/R2SufeiyaMdCommonDisplay/UiStand1.anim
R2SufeiyaMd019011	Assets/Product/Role/CharaterPrefab/R2SufeiyaMd019011.prefab		Assets/Product/Role/Animation/R2SufeiyaMd019011/R2SufeiyaMd019011/R2SufeiyaMd019011.controller	Assets/Product/Role/Animation/R2SufeiyaMd019011/R2SufeiyaMd019011Display/R2SufeiyaMd019011Display.controller	Assets/Product/Role/Animation/R2SufeiyaMdCommon/R2SufeiyaMdCommonDisplay/UiStand1.anim
R2SufeiyaMd019031	Assets/Product/Role/CharaterPrefab/R2SufeiyaMd019031.prefab		Assets/Product/Role/Animation/R2SufeiyaMd019031/R2SufeiyaMd019031/R2SufeiyaMd019031.controller	Assets/Product/Role/Animation/R2SufeiyaMd019031/R2SufeiyaMd019031Display/R2SufeiyaMd019031Display.controller	Assets/Product/Role/Animation/R2SufeiyaMdCommon/R2SufeiyaMdCommonDisplay/UiStand1.anim
R2SufeiyaMd019231	Assets/Product/Role/CharaterPrefab/R2SufeiyaMd019231.prefab		Assets/Product/Role/Animation/R2SufeiyaMd019231/R2SufeiyaMd019231/R2SufeiyaMd019231.controller	Assets/Product/Role/Animation/R2SufeiyaMd019231/R2SufeiyaMd019231Display/R2SufeiyaMd019231Display.controller	Assets/Product/Role/Animation/R2SufeiyaMd019231/R2SufeiyaMd019231Display/UiStand1.anim
R2TwentyoneMd010011	Assets/Product/Role/CharaterPrefab/R2TwentyoneMd010011.prefab		Assets/Product/Role/Animation/R2TwentyoneMd010011/R2TwentyoneMd010011/R2TwentyoneMd010011.controller	Assets/Product/Role/Animation/R2TwentyoneMd010011/R2TwentyoneMd010011Display/R2TwentyoneMd010011Display.controller	Assets/Product/Role/Animation/R2TwentyoneMdCommon/R2TwentyoneMdCommonDisplay/UiStand1.anim
R2TwentyoneMd010021	Assets/Product/Role/CharaterPrefab/R2TwentyoneMd010021.prefab		Assets/Product/Role/Animation/R2TwentyoneMd010021/R2TwentyoneMd010021/R2TwentyoneMd010021.controller	Assets/Product/Role/Animation/R2TwentyoneMd010021/R2TwentyoneMd010021Display/R2TwentyoneMd010021Display.controller	Assets/Product/Role/Animation/R2TwentyoneMdCommon/R2TwentyoneMdCommonDisplay/UiStand1.anim
R2TwentyoneMd010031	Assets/Product/Role/CharaterPrefab/R2TwentyoneMd010031.prefab		Assets/Product/Role/Animation/R2TwentyoneMd010031/R2TwentyoneMd010031/R2TwentyoneMd010031.controller	Assets/Product/Role/Animation/R2TwentyoneMd010031/R2TwentyoneMd010031Display/R2TwentyoneMd010031Display.controller	Assets/Product/Role/Animation/R2TwentyoneMdCommon/R2TwentyoneMdCommonDisplay/UiStand1.anim
R2TwentyoneMd019091	Assets/Product/Role/CharaterPrefab/R2TwentyoneMd019091.prefab		Assets/Product/Role/Animation/R2TwentyoneMd019091/R2TwentyoneMd019091/R2TwentyoneMd019091.controller	Assets/Product/Role/Animation/R2TwentyoneMd019091/R2TwentyoneMd019091Display/R2TwentyoneMd019091Display.controller	Assets/Product/Role/Animation/R2TwentyoneMd019091/R2TwentyoneMd019091Display/UiStand1.anim
R2TwentyoneMd019331	Assets/Product/Role/CharaterPrefab/R2TwentyoneMd019331.prefab		Assets/Product/Role/Animation/R2TwentyoneMd019331/R2TwentyoneMd019331/R2TwentyoneMd019331.controller	Assets/Product/Role/Animation/R2TwentyoneMd019331/R2TwentyoneMd019331Display/R2TwentyoneMd019331Display.controller	Assets/Product/Role/Animation/R2TwentyoneMd019331/R2TwentyoneMd019331Display/UiStand1.anim
R2TwentyrbtfiveMd010011	Assets/Product/Role/CharaterPrefab/R2TwentyrbtfiveMd010011.prefab		Assets/Product/Role/Animation/R2TwentyrbtfiveMd010011/R2TwentyrbtfiveMd010011/R2TwentyrbtfiveMd010011.controller		
R2TwentyrbtfourMd010011	Assets/Product/Role/CharaterPrefab/R2TwentyrbtfourMd010011.prefab		Assets/Product/Role/Animation/R2TwentyrbtfourMd010011/R2TwentyrbtfourMd010011/R2TwentyrbtfourMd010011.controller		
R2TwentyrbtsixMd010011	Assets/Product/Role/CharaterPrefab/R2TwentyrbtsixMd010011.prefab		Assets/Product/Role/Animation/R2TwentyrbtsixMd010011/R2TwentyrbtsixMd010011/R2TwentyrbtsixMd010011.controller		Assets/Product/Role/Animation/R2TwentyrbtsixMd010011/R2TwentyrbtsixMd010011Display/UiStand1.anim
R2WanshiMd010011	Assets/Product/Role/CharaterPrefab/R2WanshiMd010011.prefab		Assets/Product/Role/Animation/R2WanshiMd010011/R2WanshiMd010011/R2WanshiMd010011.controller	Assets/Product/Role/Animation/R2WanshiMd010011/R2WanshiMd010011Display/R2WanshiMd010011Display.controller	Assets/Product/Role/Animation/R2WanshiMdCommon/R2WanshiMdCommonDisplay/UiStand1.anim
R2WanshiMd010021	Assets/Product/Role/CharaterPrefab/R2WanshiMd010021.prefab		Assets/Product/Role/Animation/R2WanshiMd010021/R2WanshiMd010021/R2WanshiMd010021.controller	Assets/Product/Role/Animation/R2WanshiMd010021/R2WanshiMd010021Display/R2WanshiMd010021Display.controller	Assets/Product/Role/Animation/R2WanshiMdCommon/R2WanshiMdCommonDisplay/UiStand1.anim
R2WanshiMd010031	Assets/Product/Role/CharaterPrefab/R2WanshiMd010031.prefab		Assets/Product/Role/Animation/R2WanshiMd010031/R2WanshiMd010031/R2WanshiMd010031.controller	Assets/Product/Role/Animation/R2WanshiMd010031/R2WanshiMd010031Display/R2WanshiMd010031Display.controller	Assets/Product/Role/Animation/R2WanshiMdCommon/R2WanshiMdCommonDisplay/UiStand1.anim
R2WanshiMd019011	Assets/Product/Role/CharaterPrefab/R2WanshiMd019011.prefab		Assets/Product/Role/Animation/R2WanshiMd019011/R2WanshiMd019011/R2WanshiMd019011.controller	Assets/Product/Role/Animation/R2WanshiMd019011/R2WanshiMd019011Display/R2WanshiMd019011Display.controller	Assets/Product/Role/Animation/R2WanshiMd019011/R2WanshiMd019011Display/UiStand1.anim
R2WeilaMd010011	Assets/Product/Role/CharaterPrefab/R2WeilaMd010011.prefab		Assets/Product/Role/Animation/R2WeilaMd010011/R2WeilaMd010011/R2WeilaMd010011.controller	Assets/Product/Role/Animation/R2WeilaMd010011/R2WeilaMd010011Display/R2WeilaMd010011Display.controller	Assets/Product/Role/Animation/R2WeilaMdCommon/R2WeilaMdCommonDisplay/UiStand1.anim
R2WeilaMd010021	Assets/Product/Role/CharaterPrefab/R2WeilaMd010021.prefab		Assets/Product/Role/Animation/R2WeilaMd010021/R2WeilaMd010021/R2WeilaMd010021.controller	Assets/Product/Role/Animation/R2WeilaMd010021/R2WeilaMd010021Display/R2WeilaMd010021Display.controller	Assets/Product/Role/Animation/R2WeilaMdCommon/R2WeilaMdCommonDisplay/UiStand1.anim
R2WeilaMd010031	Assets/Product/Role/CharaterPrefab/R2WeilaMd010031.prefab		Assets/Product/Role/Animation/R2WeilaMd010031/R2WeilaMd010031/R2WeilaMd010031.controller	Assets/Product/Role/Animation/R2WeilaMd010031/R2WeilaMd010031Display/R2WeilaMd010031Display.controller	Assets/Product/Role/Animation/R2WeilaMdCommon/R2WeilaMdCommonDisplay/UiStand1.anim
R2WeilaMd019181	Assets/Product/Role/CharaterPrefab/R2WeilaMd019181.prefab		Assets/Product/Role/Animation/R2WeilaMd019181/R2WeilaMd019181/R2WeilaMd019181.controller	Assets/Product/Role/Animation/R2WeilaMd019181/R2WeilaMd019181Display/R2WeilaMd019181Display.controller	Assets/Product/Role/Animation/R2WeilaMd019181/R2WeilaMd019181Display/UiStand1.anim
R2XiuMd010011	Assets/Product/Role/CharaterPrefab/R2XiuMd010011.prefab	Assets/Product/Role/CharaterPrefab/R2XiuMd010011Low.prefab	Assets/Product/Role/Animation/R2XiuMd010011/R2XiuMd010011/R2XiuMd010011.controller	Assets/Product/Role/Animation/R2XiuMd010011/R2XiuMd010011Display/R2XiuMd010011Display.controller	Assets/Product/Role/Animation/R2XiuMd010011/R2XiuMd010011Display/UiStand1.anim
R2YongyechaoMd010011	Assets/Product/Role/CharaterPrefab/R2YongyechaoMd010011.prefab		Assets/Product/Role/Animation/R2YongyechaoMd010011/R2YongyechaoMd010011/R2YongyechaoMd010011.controller	Assets/Product/Role/Animation/R2YongyechaoMd010011/R2YongyechaoMd010011Display/R2YongyechaoMd010011Display.controller	Assets/Product/Role/Animation/R2YongyechaoMdCommon/R2YongyechaoMdCommonDisplay/UiStand1.anim
R2YongyechaoMd010021	Assets/Product/Role/CharaterPrefab/R2YongyechaoMd010021.prefab		Assets/Product/Role/Animation/R2YongyechaoMd010021/R2YongyechaoMd010021/R2YongyechaoMd010021.controller	Assets/Product/Role/Animation/R2YongyechaoMd010021/R2YongyechaoMd010021Display/R2YongyechaoMd010021Display.controller	Assets/Product/Role/Animation/R2YongyechaoMdCommon/R2YongyechaoMdCommonDisplay/UiStand1.anim
