Id	DrawId	IsUp	Name	Type	ProbShow	Sort
2505	170127		EXP material		4.81%	7
2506	170127		Cog Box		14.42%	8
2507	170128		S-Rank Omniframe (including guaranteed)		1.90%	1
2508	170128		S-Rank Omniframe (base drop)		1.50%	2
2509	170128		B, A-Rank Omniframe		13.95%	3
2510	170128		Construct shard		22.11%	4
2511	170128		4★ equipment		28.39%	5
2512	170128		Overclock material		14.42%	6
2513	170128		EXP material		4.81%	7
2514	170128		Cog Box		14.42%	8
2515	170129		S-Rank Omniframe (including guaranteed)		1.90%	1
2516	170129		S-Rank Omniframe (base drop)		0.50%	2
2517	170129		B, A-Rank Omniframe		13.95%	3
2518	170129		Construct shard		22.11%	4
2519	170129		4★ equipment		28.39%	5
2520	170129		Overclock material		14.42%	6
2521	170129		EXP material		4.81%	7
2522	170129		Cog Box		14.42%	8
2523	170130		S-Rank Omniframe (including guaranteed)		1.90%	1
2524	170130		S-Rank Omniframe (base drop)		1.50%	2
2525	170130		B, A-Rank Omniframe		13.95%	3
2526	170130		Construct shard		22.11%	4
2527	170130		4★ equipment		28.39%	5
2528	170130		Overclock material		14.42%	6
2529	170130		EXP material		4.81%	7
2530	170130		Cog Box		14.42%	8
2531	170131		S-Rank Omniframe (including guaranteed)		1.90%	1
2532	170131		S-Rank Omniframe (base drop)		0.50%	2
2533	170131		B, A-Rank Omniframe		13.95%	3
2534	170131		Construct shard		22.11%	4
2535	170131		4★ equipment		28.39%	5
2536	170131		Overclock material		14.42%	6
2537	170131		EXP material		4.81%	7
2538	170131		Cog Box		14.42%	8
2539	170132		S-Rank Omniframe (including guaranteed)		1.90%	1
2540	170132		S-Rank Omniframe (base drop)		1.50%	2
2541	170132		B, A-Rank Omniframe		13.95%	3
2542	170132		Construct shard		22.11%	4
2543	170132		4★ equipment		28.39%	5
2544	170132		Overclock material		14.42%	6
2545	170132		EXP material		4.81%	7
2546	170132		Cog Box		14.42%	8
2547	170133		S-Rank Omniframe (including guaranteed)		1.90%	1
2548	170133		S-Rank Omniframe (base drop)		0.50%	2
2549	170133		B, A-Rank Omniframe		13.95%	3
2550	170133		Construct shard		22.11%	4
2551	170133		4★ equipment		28.39%	5
2552	170133		Overclock material		14.42%	6
2553	170133		EXP material		4.81%	7
2554	170133		Cog Box		14.42%	8
2555	170134		S-Rank Omniframe (including guaranteed)		1.90%	1
2556	170134		S-Rank Omniframe (base drop)		1.50%	2
2557	170134		B, A-Rank Omniframe		13.95%	3
2558	170134		Construct shard		22.11%	4
2559	170134		4★ equipment		28.39%	5
2560	170134		Overclock material		14.42%	6
2561	170134		EXP material		4.81%	7
2562	170134		Cog Box		14.42%	8
2563	170135		S-Rank Omniframe (including guaranteed)		1.90%	1
2564	170135		S-Rank Omniframe (base drop)		0.50%	2
2565	170135		B, A-Rank Omniframe		13.95%	3
2566	170135		Construct shard		22.11%	4
2567	170135		4★ equipment		28.39%	5
2568	170135		Overclock material		14.42%	6
2569	170135		EXP material		4.81%	7
2570	170135		Cog Box		14.42%	8
2571	170136		S-Rank Omniframe (including guaranteed)		1.90%	1
2572	170136		S-Rank Omniframe (base drop)		1.50%	2
2573	170136		B, A-Rank Omniframe		13.95%	3
2574	170136		Construct shard		22.11%	4
2575	170136		4★ equipment		28.39%	5
2576	170136		Overclock material		14.42%	6
2577	170136		EXP material		4.81%	7
2578	170136		Cog Box		14.42%	8
2579	1108		S-Rank Omniframe (including guaranteed)		1.90%	1
2580	1108		S-Rank Omniframe (base drop)		0.50%	2
2581	1108		B, A-Rank Omniframe		13.95%	3
2582	1108		Construct shard		22.11%	4
2583	1108		4★ equipment		28.39%	5
2584	1108		Overclock material		14.42%	6
2585	1108		EXP material		4.81%	7
2586	1108		Cog Box		14.42%	8
2587	2102		S-Rank Omniframe (including guaranteed)		1.90%	1
2588	2102		S-Rank Omniframe (base drop)		1.50%	2
2589	2102		B, A-Rank Omniframe		13.95%	3
2590	2102		Construct shard		22.11%	4
2591	2102		4★ equipment		28.39%	5
2592	2102		Overclock material		14.42%	6
2593	2102		EXP material		4.81%	7
2594	2102		Cog Box		14.42%	8
2595	336	1	[6★] Sarastro		4.00%	1
2596	336	1	[5★] Neapolitan Solo		12.00%	2
2597	336		[6★] Scale		0.50%	3
2598	336		[6★] Durendal		0.50%	4
2599	336		[5★] FA2D-AP		1.50%	5
2600	336		[5★] Blooming Rose		1.50%	6
2601	336		4★ weapons		33.40%	7
2602	336		3★ weapons		27.90%	8
2603	336		Cog Box		9.35%	9
2604	336		Overclock material		9.35%	10
2605	7007		S-Rank CUB (Including the Guarantee)		8.33%	1
2606	7007		S-Rank CUB (Base Drop)		5.82%	2
2607	7007		A-Rank CUB		14.14%	3
2608	7007		CUB EXP Material		20.72%	4
2609	7007		CUB Overclock Material		11.02%	5
2610	7007		Support Skill Component		16.31%	6
2611	7007		CUB Shard		13.42%	7
2612	7007		Cog Box		16.06%	8
2613	7008		S-Rank CUB (Including the Guarantee)		8.33%	1
2614	7008		S-Rank CUB (Base Drop)		5.82%	2
2615	7008		A-Rank CUB		14.14%	3
2616	7008		CUB EXP Material		20.72%	4
2617	7008		CUB Overclock Material		11.02%	5
2618	7008		Support Skill Component		16.31%	6
2619	7008		CUB Shard		13.42%	7
2620	7008		Cog Box		16.06%	8
2621	170137		S-Rank Omniframe (including guaranteed)		1.90%	1
2622	170137		S-Rank Omniframe (base drop)		0.50%	2
2623	170137		B, A-Rank Omniframe		13.95%	3
2624	170137		Construct shard		22.11%	4
2625	170137		4★ equipment		28.39%	5
2626	170137		Overclock material		14.42%	6
2627	170137		EXP material		4.81%	7
2628	170137		Cog Box		14.42%	8
2629	170138		S-Rank Omniframe (including guaranteed)		1.90%	1
2630	170138		S-Rank Omniframe (base drop)		0.50%	2
2631	170138		B, A-Rank Omniframe		13.95%	3
2632	170138		Construct shard		22.11%	4
2633	170138		4★ equipment		28.39%	5
2634	170138		Overclock material		14.42%	6
2635	170138		EXP material		4.81%	7
2636	170138		Cog Box		14.42%	8
2637	170139		S-Rank Omniframe (including guaranteed)		1.90%	1
2638	170139		S-Rank Omniframe (base drop)		0.50%	2
2639	170139		B, A-Rank Omniframe		13.95%	3
2640	170139		Construct shard		22.11%	4
2641	170139		4★ equipment		28.39%	5
2642	170139		Overclock material		14.42%	6
2643	170139		EXP material		4.81%	7
2644	170139		Cog Box		14.42%	8
2645	170140		S-Rank Omniframe (including guaranteed)		1.90%	1
2646	170140		S-Rank Omniframe (base drop)		0.50%	2
2647	170140		B, A-Rank Omniframe		13.95%	3
2648	170140		Construct shard		22.11%	4
2649	170140		4★ equipment		28.39%	5
2650	170140		Overclock material		14.42%	6
2651	170140		EXP material		4.81%	7
2652	170140		Cog Box		14.42%	8
2653	170141		S-Rank Omniframe (including guaranteed)		1.90%	1
2654	170141		S-Rank Omniframe (base drop)		0.50%	2
2655	170141		B, A-Rank Omniframe		13.95%	3
2656	170141		Construct shard		22.11%	4
2657	170141		4★ equipment		28.39%	5
2658	170141		Overclock material		14.42%	6
2659	170141		EXP material		4.81%	7
2660	170141		Cog Box		14.42%	8
2661	170142		S-Rank Omniframe (including guaranteed)		1.90%	1
2662	170142		S-Rank Omniframe (base drop)		0.50%	2
2663	170142		B, A-Rank Omniframe		13.95%	3
2664	170142		Construct shard		22.11%	4
2665	170142		4★ equipment		28.39%	5
2666	170142		Overclock material		14.42%	6
2667	170142		EXP material		4.81%	7
2668	170142		Cog Box		14.42%	8
2669	170143		S-Rank Omniframe (including guaranteed)		1.90%	1
2670	170143		S-Rank Omniframe (base drop)		0.50%	2
2671	170143		B, A-Rank Omniframe		13.95%	3
2672	170143		Construct shard		22.11%	4
2673	170143		4★ equipment		28.39%	5
2674	170143		Overclock material		14.42%	6
2675	170143		EXP material		4.81%	7
2676	170143		Cog Box		14.42%	8
2677	170144		S-Rank Omniframe (including guaranteed)		1.90%	1
2678	170144		S-Rank Omniframe (base drop)		0.50%	2
2679	170144		B, A-Rank Omniframe		13.95%	3
2680	170144		Construct shard		22.11%	4
2681	170144		4★ equipment		28.39%	5
2682	170144		Overclock material		14.42%	6
2683	170144		EXP material		4.81%	7
2684	170144		Cog Box		14.42%	8
2685	170145		S-Rank Omniframe (including guaranteed)		1.90%	1
2686	170145		S-Rank Omniframe (base drop)		0.50%	2
2687	170145		B, A-Rank Omniframe		13.95%	3
2688	170145		Construct shard		22.11%	4
2689	170145		4★ equipment		28.39%	5
2690	170145		Overclock material		14.42%	6
2691	170145		EXP material		4.81%	7
2692	170145		Cog Box		14.42%	8
2693	170146		S-Rank Omniframe (including guaranteed)		1.90%	1
2694	170146		S-Rank Omniframe (base drop)		0.50%	2
2695	170146		B, A-Rank Omniframe		13.95%	3
2696	170146		Construct shard		22.11%	4
2697	170146		4★ equipment		28.39%	5
2698	170146		Overclock material		14.42%	6
2699	170146		EXP material		4.81%	7
2700	170146		Cog Box		14.42%	8
2701	170147		S-Rank Omniframe (including guaranteed)		1.90%	1
2702	170147		S-Rank Omniframe (base drop)		0.50%	2
2703	170147		B, A-Rank Omniframe		13.95%	3
2704	170147		Construct shard		22.11%	4
2705	170147		4★ equipment		28.39%	5
2706	170147		Overclock material		14.42%	6
2707	170147		EXP material		4.81%	7
2708	170147		Cog Box		14.42%	8
2709	170148		S-Rank Omniframe (including guaranteed)		1.90%	1
2710	170148		S-Rank Omniframe (base drop)		0.50%	2
2711	170148		B, A-Rank Omniframe		13.95%	3
2712	170148		Construct shard		22.11%	4
2713	170148		4★ equipment		28.39%	5
2714	170148		Overclock material		14.42%	6
2715	170148		EXP material		4.81%	7
2716	170148		Cog Box		14.42%	8
2717	170149		S-Rank Omniframe (including guaranteed)		1.90%	1
2718	170149		S-Rank Omniframe (base drop)		1.50%	2
2719	170149		B, A-Rank Omniframe		13.95%	3
2720	170149		Construct shard		22.11%	4
2721	170149		4★ equipment		28.39%	5
2722	170149		Overclock material		14.42%	6
2723	170149		EXP material		4.81%	7
2724	170149		Cog Box		14.42%	8
2725	170150		S-Rank Omniframe (including guaranteed)		1.90%	1
2726	170150		S-Rank Omniframe (base drop)		1.50%	2
2727	170150		B, A-Rank Omniframe		13.95%	3
2728	170150		Construct shard		22.11%	4
2729	170150		4★ equipment		28.39%	5
2730	170150		Overclock material		14.42%	6
2731	170150		EXP material		4.81%	7
2732	170150		Cog Box		14.42%	8
2733	170151		S-Rank Omniframe (including guaranteed)		1.90%	1
2734	170151		S-Rank Omniframe (base drop)		1.50%	2
2735	170151		B, A-Rank Omniframe		13.95%	3
2736	170151		Construct shard		22.11%	4
2737	170151		4★ equipment		28.39%	5
2738	170151		Overclock material		14.42%	6
2739	170151		EXP material		4.81%	7
2740	170151		Cog Box		14.42%	8
2741	170152		S-Rank Omniframe (including guaranteed)		1.90%	1
2742	170152		S-Rank Omniframe (base drop)		1.50%	2
2743	170152		B, A-Rank Omniframe		13.95%	3
2744	170152		Construct shard		22.11%	4
2745	170152		4★ equipment		28.39%	5
2746	170152		Overclock material		14.42%	6
2747	170152		EXP material		4.81%	7
2748	170152		Cog Box		14.42%	8
2749	170153		S-Rank Omniframe (including guaranteed)		1.90%	1
2750	170153		S-Rank Omniframe (base drop)		1.50%	2
2751	170153		B, A-Rank Omniframe		13.95%	3
2752	170153		Construct shard		22.11%	4
2753	170153		4★ equipment		28.39%	5
2754	170153		Overclock material		14.42%	6
2755	170153		EXP material		4.81%	7
2756	170153		Cog Box		14.42%	8
2757	170154		S-Rank Omniframe (including guaranteed)		1.90%	1
2758	170154		S-Rank Omniframe (base drop)		1.50%	2
2759	170154		B, A-Rank Omniframe		13.95%	3
2760	170154		Construct shard		22.11%	4
2761	170154		4★ equipment		28.39%	5
2762	170154		Overclock material		14.42%	6
2763	170154		EXP material		4.81%	7
2764	170154		Cog Box		14.42%	8
2765	170155		S-Rank Omniframe (including guaranteed)		1.90%	1
2766	170155		S-Rank Omniframe (base drop)		1.50%	2
2767	170155		B, A-Rank Omniframe		13.95%	3
2768	170155		Construct shard		22.11%	4
2769	170155		4★ equipment		28.39%	5
2770	170155		Overclock material		14.42%	6
2771	170155		EXP material		4.81%	7
2772	170155		Cog Box		14.42%	8
2773	170156		S-Rank Omniframe (including guaranteed)		1.90%	1
2774	170156		S-Rank Omniframe (base drop)		1.50%	2
2775	170156		B, A-Rank Omniframe		13.95%	3
2776	170156		Construct shard		22.11%	4
2777	170156		4★ equipment		28.39%	5
2778	170156		Overclock material		14.42%	6
2779	170156		EXP material		4.81%	7
2780	170156		Cog Box		14.42%	8
2781	170157		S-Rank Omniframe (including guaranteed)		1.90%	1
2782	170157		S-Rank Omniframe (base drop)		1.50%	2
2783	170157		B, A-Rank Omniframe		13.95%	3
2784	170157		Construct shard		22.11%	4
2785	170157		4★ equipment		28.39%	5
2786	170157		Overclock material		14.42%	6
2787	170157		EXP material		4.81%	7
2788	170157		Cog Box		14.42%	8
2789	170158		S-Rank Omniframe (including guaranteed)		1.90%	1
2790	170158		S-Rank Omniframe (base drop)		1.50%	2
2791	170158		B, A-Rank Omniframe		13.95%	3
2792	170158		Construct shard		22.11%	4
2793	170158		4★ equipment		28.39%	5
2794	170158		Overclock material		14.42%	6
2795	170158		EXP material		4.81%	7
2796	170158		Cog Box		14.42%	8
2797	170159		S-Rank Omniframe (including guaranteed)		1.90%	1
2798	170159		S-Rank Omniframe (base drop)		1.50%	2
2799	170159		B, A-Rank Omniframe		13.95%	3
2800	170159		Construct shard		22.11%	4
2801	170159		4★ equipment		28.39%	5
2802	170159		Overclock material		14.42%	6
2803	170159		EXP material		4.81%	7
2804	170159		Cog Box		14.42%	8
2805	170160		S-Rank Omniframe (including guaranteed)		1.90%	1
2806	170160		S-Rank Omniframe (base drop)		1.50%	2
2807	170160		B, A-Rank Omniframe		13.95%	3
2808	170160		Construct shard		22.11%	4
2809	170160		4★ equipment		28.39%	5
2810	170160		Overclock material		14.42%	6
2811	170160		EXP material		4.81%	7
2812	170160		Cog Box		14.42%	8
2813	170161		S-Rank Omniframe (including guaranteed)		1.90%	1
2814	170161		S-Rank Omniframe (base drop)		0.50%	2
2815	170161		B, A-Rank Omniframe		13.95%	3
2816	170161		Construct shard		22.11%	4
2817	170161		4★ equipment		28.39%	5
2818	170161		Overclock material		14.42%	6
2819	170161		EXP material		4.81%	7
2820	170161		Cog Box		14.42%	8
2821	170162		S-Rank Omniframe (including guaranteed)		1.90%	1
2822	170162		S-Rank Omniframe (base drop)		1.50%	2
2823	170162		B, A-Rank Omniframe		13.95%	3
2824	170162		Construct shard		22.11%	4
2825	170162		4★ equipment		28.39%	5
2826	170162		Overclock material		14.42%	6
2827	170162		EXP material		4.81%	7
2828	170162		Cog Box		14.42%	8
2829	170163		S-Rank Omniframe (including guaranteed)		1.90%	1
2830	170163		S-Rank Omniframe (base drop)		0.50%	2
2831	170163		B, A-Rank Omniframe		13.95%	3
2832	170163		Construct shard		22.11%	4
2833	170163		4★ equipment		28.39%	5
2834	170163		Overclock material		14.42%	6
2835	170163		EXP material		4.81%	7
2836	170163		Cog Box		14.42%	8
2837	170164		S-Rank Omniframe (including guaranteed)		1.90%	1
2838	170164		S-Rank Omniframe (base drop)		1.50%	2
2839	170164		B, A-Rank Omniframe		13.95%	3
2840	170164		Construct shard		22.11%	4
2841	170164		4★ equipment		28.39%	5
2842	170164		Overclock material		14.42%	6
2843	170164		EXP material		4.81%	7
2844	170164		Cog Box		14.42%	8
2845	170165		S-Rank Omniframe (including guaranteed)		1.90%	1
2846	170165		S-Rank Omniframe (base drop)		0.50%	2
2847	170165		B, A-Rank Omniframe		13.95%	3
2848	170165		Construct shard		22.11%	4
2849	170165		4★ equipment		28.39%	5
2850	170165		Overclock material		14.42%	6
2851	170165		EXP material		4.81%	7
2852	170165		Cog Box		14.42%	8
2853	170166		S-Rank Omniframe (including guaranteed)		1.90%	1
2854	170166		S-Rank Omniframe (base drop)		1.50%	2
2855	170166		B, A-Rank Omniframe		13.95%	3
2856	170166		Construct shard		22.11%	4
2857	170166		4★ equipment		28.39%	5
2858	170166		Overclock material		14.42%	6
2859	170166		EXP material		4.81%	7
2860	170166		Cog Box		14.42%	8
2861	170167		S-Rank Omniframe (including guaranteed)		1.90%	1
2862	170167		S-Rank Omniframe (base drop)		0.50%	2
2863	170167		B, A-Rank Omniframe		13.95%	3
2864	170167		Construct shard		22.11%	4
2865	170167		4★ equipment		28.39%	5
2866	170167		Overclock material		14.42%	6
2867	170167		EXP material		4.81%	7
2868	170167		Cog Box		14.42%	8
2869	170168		S-Rank Omniframe (including guaranteed)		1.90%	1
2870	170168		S-Rank Omniframe (base drop)		1.50%	2
2871	170168		B, A-Rank Omniframe		13.95%	3
2872	170168		Construct shard		22.11%	4
2873	170168		4★ equipment		28.39%	5
2874	170168		Overclock material		14.42%	6
2875	170168		EXP material		4.81%	7
2876	170168		Cog Box		14.42%	8
2877	170169		S-Rank Omniframe (including guaranteed)		1.90%	1
2878	170169		S-Rank Omniframe (base drop)		0.50%	2
2879	170169		B, A-Rank Omniframe		13.95%	3
2880	170169		Construct shard		22.11%	4
2881	170169		4★ equipment		28.39%	5
2882	170169		Overclock material		14.42%	6
2883	170169		EXP material		4.81%	7
2884	170169		Cog Box		14.42%	8
2885	170170		S-Rank Omniframe (including guaranteed)		1.90%	1
2886	170170		S-Rank Omniframe (base drop)		1.50%	2
2887	170170		B, A-Rank Omniframe		13.95%	3
2888	170170		Construct shard		22.11%	4
2889	170170		4★ equipment		28.39%	5
2890	170170		Overclock material		14.42%	6
2891	170170		EXP material		4.81%	7
2892	170170		Cog Box		14.42%	8
2893	170171		S-Rank Omniframe (including guaranteed)		1.90%	1
2894	170171		S-Rank Omniframe (base drop)		0.50%	2
2895	170171		B, A-Rank Omniframe		13.95%	3
2896	170171		Construct shard		22.11%	4
2897	170171		4★ equipment		28.39%	5
2898	170171		Overclock material		14.42%	6
2899	170171		EXP material		4.81%	7
2900	170171		Cog Box		14.42%	8
2901	170172		S-Rank Omniframe (including guaranteed)		1.90%	1
2902	170172		S-Rank Omniframe (base drop)		1.50%	2
2903	170172		B, A-Rank Omniframe		13.95%	3
2904	170172		Construct shard		22.11%	4
2905	170172		4★ equipment		28.39%	5
2906	170172		Overclock material		14.42%	6
2907	170172		EXP material		4.81%	7
2908	170172		Cog Box		14.42%	8
2909	4008		S-Rank Uniframe (including guaranteed)		12.45%	1
2910	4008		S-Rank Uniframe (base drop)		5.00%	2
2911	4008		4★ equipment		28.21%	3
2912	4008		Overclock material		26.45%	4
2913	4008		EXP material		6.44%	5
2914	4008		Cog Box		26.45%	6
2915	4009		S-Rank Uniframe (including guaranteed)		12.45%	1
2916	4009		S-Rank Uniframe (base drop)		5.00%	2
2917	4009		4★ equipment		28.21%	3
2918	4009		Overclock material		26.45%	4
2919	4009		EXP material		6.44%	5
2920	4009		Cog Box		26.45%	6
2921	337	1	[6★] Infinity		4.00%	1
2922	337	1	[5★] Whitefrost Ruler		12.00%	2
2923	337		[6★] Thanatos		0.50%	3
2924	337		[6★] Phoenix		0.50%	4
2925	337		[5★] Glimpse		1.50%	5
2926	337		[5★] Glorious Knight		1.50%	6
2927	337		4★ weapons		33.40%	7
2928	337		3★ weapons		27.90%	8
2929	337		Cog Box		9.35%	9
2930	337		Overclock material		9.35%	10
2931	1120		S-Rank Omniframe (including guaranteed)		1.90%	1
2932	1120		S-Rank Omniframe (base drop)		0.50%	2
2933	1120		B, A-Rank Omniframe		13.95%	3
2934	1120		Construct shard		22.11%	4
2935	1120		4★ equipment		28.39%	5
2936	1120		Overclock material		14.42%	6
2937	1120		EXP material		4.81%	7
2938	1120		Cog Box		14.42%	8
2939	2114		S-Rank Omniframe (including guaranteed)		1.90%	1
2940	2114		S-Rank Omniframe (base drop)		1.50%	2
2941	2114		B, A-Rank Omniframe		13.95%	3
2942	2114		Construct shard		22.11%	4
2943	2114		4★ equipment		28.39%	5
2944	2114		Overclock material		14.42%	6
2945	2114		EXP material		4.81%	7
2946	2114		Cog Box		14.42%	8
2947	170173		S-Rank Omniframe (including guaranteed)		1.90%	1
2948	170173		S-Rank Omniframe (base drop)		0.50%	2
2949	170173		B, A-Rank Omniframe		13.95%	3
2950	170173		Construct shard		22.11%	4
2951	170173		4★ equipment		28.39%	5
2952	170173		Overclock material		14.42%	6
2953	170173		EXP material		4.81%	7
2954	170173		Cog Box		14.42%	8
2955	170174		S-Rank Omniframe (including guaranteed)		1.90%	1
2956	170174		S-Rank Omniframe (base drop)		1.50%	2
2957	170174		B, A-Rank Omniframe		13.95%	3
2958	170174		Construct shard		22.11%	4
2959	170174		4★ equipment		28.39%	5
2960	170174		Overclock material		14.42%	6
2961	170174		EXP material		4.81%	7
2962	170174		Cog Box		14.42%	8
2963	170175		S-Rank Omniframe (including guaranteed)		1.90%	1
2964	170175		S-Rank Omniframe (base drop)		0.50%	2
2965	170175		B, A-Rank Omniframe		13.95%	3
2966	170175		Construct shard		22.11%	4
2967	170175		4★ equipment		28.39%	5
2968	170175		Overclock material		14.42%	6
2969	170175		EXP material		4.81%	7
2970	170175		Cog Box		14.42%	8
2971	170176		S-Rank Omniframe (including guaranteed)		1.90%	1
2972	170176		S-Rank Omniframe (base drop)		1.50%	2
2973	170176		B, A-Rank Omniframe		13.95%	3
2974	170176		Construct shard		22.11%	4
2975	170176		4★ equipment		28.39%	5
2976	170176		Overclock material		14.42%	6
2977	170176		EXP material		4.81%	7
2978	170176		Cog Box		14.42%	8
2979	170177		S-Rank Omniframe (including guaranteed)		1.90%	1
2980	170177		S-Rank Omniframe (base drop)		0.50%	2
2981	170177		B, A-Rank Omniframe		13.95%	3
2982	170177		Construct shard		22.11%	4
2983	170177		4★ equipment		28.39%	5
2984	170177		Overclock material		14.42%	6
2985	170177		EXP material		4.81%	7
2986	170177		Cog Box		14.42%	8
2987	170178		S-Rank Omniframe (including guaranteed)		1.90%	1
2988	170178		S-Rank Omniframe (base drop)		1.50%	2
2989	170178		B, A-Rank Omniframe		13.95%	3
2990	170178		Construct shard		22.11%	4
2991	170178		4★ equipment		28.39%	5
2992	170178		Overclock material		14.42%	6
2993	170178		EXP material		4.81%	7
2994	170178		Cog Box		14.42%	8
2995	170179		S-Rank Omniframe (including guaranteed)		1.90%	1
2996	170179		S-Rank Omniframe (base drop)		0.50%	2
2997	170179		B, A-Rank Omniframe		13.95%	3
2998	170179		Construct shard		22.11%	4
2999	170179		4★ equipment		28.39%	5
3000	170179		Overclock material		14.42%	6
3001	170179		EXP material		4.81%	7
3002	170179		Cog Box		14.42%	8
3003	170180		S-Rank Omniframe (including guaranteed)		1.90%	1
3004	170180		S-Rank Omniframe (base drop)		1.50%	2
3005	170180		B, A-Rank Omniframe		13.95%	3
3006	170180		Construct shard		22.11%	4
3007	170180		4★ equipment		28.39%	5
3008	170180		Overclock material		14.42%	6
3009	170180		EXP material		4.81%	7
3010	170180		Cog Box		14.42%	8
3011	170181		S-Rank Omniframe (including guaranteed)		1.90%	1
3012	170181		S-Rank Omniframe (base drop)		0.50%	2
3013	170181		B, A-Rank Omniframe		13.95%	3
3014	170181		Construct shard		22.11%	4
3015	170181		4★ equipment		28.39%	5
3016	170181		Overclock material		14.42%	6
3017	170181		EXP material		4.81%	7
3018	170181		Cog Box		14.42%	8
3019	170182		S-Rank Omniframe (including guaranteed)		1.90%	1
3020	170182		S-Rank Omniframe (base drop)		1.50%	2
3021	170182		B, A-Rank Omniframe		13.95%	3
3022	170182		Construct shard		22.11%	4
3023	170182		4★ equipment		28.39%	5
3024	170182		Overclock material		14.42%	6
3025	170182		EXP material		4.81%	7
3026	170182		Cog Box		14.42%	8
3027	170183		S-Rank Omniframe (including guaranteed)		1.90%	1
3028	170183		S-Rank Omniframe (base drop)		0.50%	2
3029	170183		B, A-Rank Omniframe		13.95%	3
3030	170183		Construct shard		22.11%	4
3031	170183		4★ equipment		28.39%	5
3032	170183		Overclock material		14.42%	6
3033	170183		EXP material		4.81%	7
3034	170183		Cog Box		14.42%	8
3035	170184		S-Rank Omniframe (including guaranteed)		1.90%	1
3036	170184		S-Rank Omniframe (base drop)		1.50%	2
3037	170184		B, A-Rank Omniframe		13.95%	3
3038	170184		Construct shard		22.11%	4
3039	170184		4★ equipment		28.39%	5
3040	170184		Overclock material		14.42%	6
3041	170184		EXP material		4.81%	7
3042	170184		Cog Box		14.42%	8
3043	170185		S-Rank Omniframe (including guaranteed)		1.90%	1
3044	170185		S-Rank Omniframe (base drop)		0.50%	2
3045	170185		B, A-Rank Omniframe		13.95%	3
3046	170185		Construct shard		22.11%	4
3047	170185		4★ equipment		28.39%	5
3048	170185		Overclock material		14.42%	6
3049	170185		EXP material		4.81%	7
3050	170185		Cog Box		14.42%	8
3051	170186		S-Rank Omniframe (including guaranteed)		1.90%	1
3052	170186		S-Rank Omniframe (base drop)		1.50%	2
3053	170186		B, A-Rank Omniframe		13.95%	3
3054	170186		Construct shard		22.11%	4
3055	170186		4★ equipment		28.39%	5
3056	170186		Overclock material		14.42%	6
3057	170186		EXP material		4.81%	7
3058	170186		Cog Box		14.42%	8
3059	170187		S-Rank Omniframe (including guaranteed)		1.90%	1
3060	170187		S-Rank Omniframe (base drop)		0.50%	2
3061	170187		B, A-Rank Omniframe		13.95%	3
3062	170187		Construct shard		22.11%	4
3063	170187		4★ equipment		28.39%	5
3064	170187		Overclock material		14.42%	6
3065	170187		EXP material		4.81%	7
3066	170187		Cog Box		14.42%	8
3067	170188		S-Rank Omniframe (including guaranteed)		1.90%	1
3068	170188		S-Rank Omniframe (base drop)		1.50%	2
3069	170188		B, A-Rank Omniframe		13.95%	3
3070	170188		Construct shard		22.11%	4
3071	170188		4★ equipment		28.39%	5
3072	170188		Overclock material		14.42%	6
3073	170188		EXP material		4.81%	7
3074	170188		Cog Box		14.42%	8
3075	170189		S-Rank Omniframe (including guaranteed)		1.90%	1
3076	170189		S-Rank Omniframe (base drop)		0.50%	2
3077	170189		B, A-Rank Omniframe		13.95%	3
3078	170189		Construct shard		22.11%	4
3079	170189		4★ equipment		28.39%	5
3080	170189		Overclock material		14.42%	6
3081	170189		EXP material		4.81%	7
3082	170189		Cog Box		14.42%	8
3083	170190		S-Rank Omniframe (including guaranteed)		1.90%	1
3084	170190		S-Rank Omniframe (base drop)		1.50%	2
3085	170190		B, A-Rank Omniframe		13.95%	3
3086	170190		Construct shard		22.11%	4
3087	170190		4★ equipment		28.39%	5
3088	170190		Overclock material		14.42%	6
3089	170190		EXP material		4.81%	7
3090	170190		Cog Box		14.42%	8
3091	338	1	[6★] Implosion		4.00%	1
3092	338	1	[5★] Red Shift		12.00%	2
3093	338		[6★] Sarastro		0.50%	3
3094	338		[6★] Qinghe		0.50%	4
3095	338		[5★] Neapolitan Solo		1.50%	5
3096	338		[5★] Guiyun		1.50%	6
3097	338		4★ weapons		33.40%	7
3098	338		3★ weapons		27.90%	8
3099	338		Cog Box		9.35%	9
3100	338		Overclock material		9.35%	10
3101	7009		S-Rank CUB (Including the Guarantee)		8.33%	1
3102	7009		S-Rank CUB (Base Drop)		5.82%	2
3103	7009		A-Rank CUB		14.14%	3
3104	7009		CUB EXP Material		20.72%	4
3105	7009		CUB Overclock Material		11.02%	5
3106	7009		Support Skill Component		16.31%	6
3107	7009		CUB Shard		13.42%	7
3108	7009		Cog Box		16.06%	8
3109	7010		S-Rank CUB (Including the Guarantee)		8.33%	1
3110	7010		S-Rank CUB (Base Drop)		5.82%	2
3111	7010		A-Rank CUB		14.14%	3
3112	7010		CUB EXP Material		20.72%	4
3113	7010		CUB Overclock Material		11.02%	5
3114	7010		Support Skill Component		16.31%	6
3115	7010		CUB Shard		13.42%	7
3116	7010		Cog Box		16.06%	8
3319	2048		ナットパックXL		13.10%	15
3320	2048		ナットパックXXL		3.28%	16
3321	2048		————————————————			17
