Id	GroupId	MaxTriggerCount	TimelineIds[1]	TimelineIds[2]	TimelineIds[3]	TimelineIds[4]	InitWeight	ConditionWeights[1]	ConditionIds[1]	ConditionWeights[2]	ConditionIds[2]	ConditionWeights[3]	ConditionIds[3]	EffectIds[1]	EffectIds[2]	EffectIds[3]	EffectIds[4]	EffectIds[5]	EffectIds[6]	ShowType	Name	Desc	Icon	SmallIcon
135	3	0	3	5	7	8	42							105						1	Cubist Master I	135 Green Boss Level increases by 1 at the start of next round	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
136	3	0	3	5	7	8	0	97	19					106						1	Cubist Master II	136 Green Boss Level increases by 2 at the start of next round	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
137	3	0	3	5	7	8	0	94	20					107						1	Cubist Master III	137 Green Boss Level increases by 3 at the start of next round	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
138	3	0	3	5	7	8	42							108						1	Impressionist Master I	138 Blue Boss Level increases by 1 at the start of next round	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
139	3	0	3	5	7	8	0	97	19					109						1	Impressionist Master II	139 Blue Boss Level increases by 2 at the start of next round	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
140	3	0	3	5	7	8	0	94	20					110						1	Impressionist Master III	140 Blue Boss Level increases by 3 at the start of next round	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
141	3	0	3	5	7	8	0	32	19					111	112	113				1	Enhanced Master I	141 All Boss Level increases by 1 at the start of next round	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
144	3	0	3	5	7	8	0	31	20					114	115	116				1	Enhanced Master II	144 All Boss Level increases by 2 at the start of next round	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
147	3	0	3	5	7	8	70							117						1	Enhanced Tally	147 At round tally, Virus Level from Normal, Outbreak and Pandemic +1	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
148	3	0	3	5	7	8	0	32	19					118						1	Crippled Action I	148 Action Points increase by 3 in this round	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
149	3	0	3	5	7	8	0	31	20					119						1	Crippled Action II	149 Action Points increase by 3 in this round	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
150	3	0	3	5	7	8	0	81	19					120						1	Stagnant Area I	150 In this round, deduct 2 Paint of the area's color after making an area action	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
151	3	0	3	5	7	8	0	78	20					121						1	Stagnant Area II	151 In this round, deduct 3 Paint of the area's color after making an area action	Assets/Product/Texture/Image/BgStory/Bgstory263.png	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
164	4	0	3	5	7	8	179							58	59	60				0	Lots of Paint I	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +2	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
165	4	0	3	5	7	8		1667	19					61	62	63				0	Lots of Paint II	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +4	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
166	4	0	3	5	7	8		3333	20					64	65	66				0	Lots of Paint III	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +7	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
167	4	0	3	5	7	8	179							67						1	Efficient Exhibition I	<color=#0F70BC>Bonus:</color> Upgrading Exhibition only costs 5 Paint in this round.	Assets/Product/Texture/Image/BgStory/Bgstory3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
168	4	0	3	5	7	8	179							70						1	Time Stop	<color=#0F70BC>Bonus:</color> All School Masters will not level up at the end of this round	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
169	4	0	3	5	7	8		1667	19					70						1	Time Stop	<color=#0F70BC>Bonus:</color> All School Masters will not level up at the end of this round	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
170	4	0	3	5	7	8		3333	20					70						1	Time Stop	<color=#0F70BC>Bonus:</color> All School Masters will not level up at the end of this round	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
171	4	0	3	5	7	8		1667	19					71	72	73				0	Master of Criticism I	<color=#0F70BC>Bonus:</color> All School Masters' level -1	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
172	4	0	3	5	7	8		3333	20					74	75	76				0	Master of Criticism II	<color=#0F70BC>Bonus:</color> All School Masters' level -3	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
173	4	0	3	5	7	8	54							80						1	Red-Green Mixture	<color=#0F70BC>Bonus:</color> Red and Green Paint can be used together to upgrade Exhibition	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
174	4	0	3	5	7	8	54							81						1	Green-Blue Mixture	<color=#0F70BC>Bonus:</color> Red and Blue Paint can be used together to upgrade Exhibition	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
175	4	0	3	5	7	8	54							82						1	Red-Blue Mixture	<color=#0F70BC>Bonus:</color> Green and Blue Paint can be used together to upgrade Exhibition	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
176	4	0	3	5	7	8	70							83						1	Cautious Criticism I	<color=#DC143C>Debuff:</color> Each Criticism will cost 1 more Paint	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
177	4	0	3	5	7	8		250	21	250	22	250	23	84						1	Cautious Criticism II	<color=#DC143C>Debuff:</color> Each Criticism will cost 2 more Paint	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
178	4	0	3	5	7	8		238	17					85						1	Cautious Criticism III	<color=#DC143C>Debuff:</color> Each Criticism will cost 3 more Paint	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
179	4	0	3	5	7	8	35							88	89	90				0	Dry Paint I	<color=#DC143C>Debuff:</color> Quantity of Three-Color Paint -1	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
180	4	0	3	5	7	8		125	21	125	22	125	23	91	92	93				0	Dry Paint II	<color=#DC143C>Debuff:</color> Quantity of Three-Color Paint -2	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
181	4	0	3	5	7	8		119	17					94	95	96				0	Dry Paint III	<color=#DC143C>Debuff:</color> Quantity of Three-Color Paint -4	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
182	4	0	3	5	7	8		48	17					99	100	101				0	404	<color=#DC143C>Debuff:</color> Lose all Paint	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
183	4	0	3	5	7	8	42							102						1	Fauvist Master I	<color=#DC143C>Debuff:</color> Red Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
184	4	0	3	5	7	8		150	21	150	22	150	23	103						1	Fauvist Master II	<color=#DC143C>Debuff:</color> Red Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
185	4	0	3	5	7	8		143	17					104						1	Fauvist Master III	<color=#DC143C>Debuff:</color> Red Master Level +3 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
186	4	0	3	5	7	8	42							108						1	Impressionist Master I	<color=#DC143C>Debuff:</color> Blue Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
187	4	0	3	5	7	8		150	21	150	22	150	23	109						1	Impressionist Master II	<color=#DC143C>Debuff:</color> Blue Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
188	4	0	3	5	7	8		143	17					110						1	Impressionist Master III	<color=#DC143C>Debuff:</color> Blue Master Level +3 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
189	4	0	3	5	7	8	42							105						1	Cubist Master I	<color=#DC143C>Debuff:</color> Green Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
190	4	0	3	5	7	8		150	21	150	22	150	23	106						1	Cubist Master II	<color=#DC143C>Debuff:</color> Green Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
191	4	0	3	5	7	8		143	17					107						1	Cubist Master III	<color=#DC143C>Debuff:</color> Green Master Level +3 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
192	4	0	3	5	7	8		50	21	50	22	50	23	111	112	113				1	Enhanced Master I	<color=#DC143C>Debuff:</color> All Master Level +1 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
193	4	0	3	5	7	8		48	17					114	115	116				1	Enhanced Master II	<color=#DC143C>Debuff:</color> All Master Level +2 at the start of the next round	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
194	4	0	3	5	7	8	70							117						1	Enhanced Tally	<color=#DC143C>Debuff:</color> At round tally, the Master affected will gain 1 more level	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
195	4	0	3	5	7	8		125	21	125	22	125	23	120						1	Stagnant Area I	<color=#DC143C>Debuff:</color> In this round, deduct 2 Paint of the area's color after making an area action	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
196	4	0	3	5	7	8		119	17					121						1	Stagnant Area II	<color=#DC143C>Debuff:</color> In this round, deduct 3 Paint of the area's color after making an area action	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
197	4	0	3	5	7	8		6667	18					64	65	66				0	Lots of Paint III	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +7	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
198	4	0	3	5	7	8		6667	18					122						1	Efficient Exhibition IV	<color=#0F70BC>Bonus:</color> Upgrading Exhibition only costs 1 Paint in this round.	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
199	4	0	3	5	7	8		6667	18					77	78	79				0	Touring Exhibition I	<color=#0F70BC>Bonus:</color> All Exhibition Levels increase by 1	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
200	5	0	3	5	7	8	143							52						1	Bonus Paint I	<color=#0F70BC>Bonus:</color> Quantity of Paint obtained in this round +2	Assets/Product/Texture/Image/BgStory/BgStory588.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
201	5	0	3	5	7	8		1000	19					53						1	Bonus Paint II	<color=#0F70BC>Bonus:</color> Quantity of Paint obtained in this round +3	Assets/Product/Texture/Image/BgStory/BgStory588.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
202	5	0	3	5	7	8		2000	20					54						1	Bonus Paint III	<color=#0F70BC>Bonus:</color> Quantity of Paint obtained in this round +4	Assets/Product/Texture/Image/BgStory/BgStory588.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
203	5	0	3	5	7	8	143							55						1	Accurate Criticism I	<color=#0F70BC>Bonus:</color> Criticism can further reduce the Master's level by 1 in this round	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
204	5	0	3	5	7	8		1000	19					56						1	Accurate Criticism II	<color=#0F70BC>Bonus:</color> Criticism can further reduce the Master's level by 2 in this round	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
205	5	0	3	5	7	8		2000	20					57						1	Accurate Criticism III	<color=#0F70BC>Bonus:</color> Criticism can further reduce the Master's level by 3 in this round	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
206	5	0	3	5	7	8	143							58	59	60				0	Lots of Paint I	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +2	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
207	5	0	3	5	7	8		1000	19					61	62	63				0	Lots of Paint II	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +4	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
208	5	0	3	5	7	8		2000	20					64	65	66				0	Lots of Paint III	<color=#0F70BC>Bonus:</color> Quantity of Three-Color Paint +7	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
209	5	0	3	5	7	8	143							70						1	Time Stop	<color=#0F70BC>Bonus:</color> All School Masters will not level up at the end of this round	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
210	5	0	3	5	7	8		1000	19					70						1	Time Stop	<color=#0F70BC>Bonus:</color> All School Masters will not level up at the end of this round	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
211	5	0	3	5	7	8		2000	20					70						1	Time Stop	<color=#0F70BC>Bonus:</color> All School Masters will not level up at the end of this round	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
212	5	0	3	5	7	8		1000	19					71	72	73				0	Master of Criticism I	<color=#0F70BC>Bonus:</color> All School Masters' level -1	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
213	5	0	3	5	7	8		2000	20					74	75	76				0	Master of Criticism II	<color=#0F70BC>Bonus:</color> All School Masters' level -3	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
214	5	0	3	5	7	8	43							80						1	Red-Green Mixture	<color=#0F70BC>Bonus:</color> Red and Green Paint can be used together to upgrade Exhibition	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
215	5	0	3	5	7	8	43							81						1	Green-Blue Mixture	<color=#0F70BC>Bonus:</color> Red and Blue Paint can be used together to upgrade Exhibition	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
216	5	0	3	5	7	8	43							82						1	Red-Blue Mixture	<color=#0F70BC>Bonus:</color> Green and Blue Paint can be used together to upgrade Exhibition	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
217	5	0	3	5	7	8	70							83						1	Cautious Criticism I	<color=#DC143C>Debuff:</color> Each Criticism will cost 1 more Paint	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
