Id	BankId	HelperId	Type	Chat	ChatReply	PreChatId	Weight	Question	RightAnswer	Answers[1]	Answers[2]	Answers[3]	RightReply	WrongReply	HelperIcon	HelperName
21033303	10333	1033	2				3000	Who do I work with to assist the Sage in deducing the future?	3	Zero	Me	Spooner	Correct answer. Synchronization rate with Commandant increased.	Answer incorrect. Synchronization rate decreased. Proposed answer: <color=#3291DB>Spooner</color>.	Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
31033101		1033	3	Rating updated. Synchronization established with Commandant. Joining battle sequence.	Thank you.										Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
41033101		1033	4	Rating updated. Required synchronization rate unmet. Support authorization locked. Apologies, Commandant.	I'll try harder next time.										Assets/Product/Texture/Image/Role/RoleHeadHakama3Qnew.png	Haicma
11034101		1034	1	Need my help, Commandant?		0									Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
11034102		1034	1	I'd love to!		11034101									Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
11034103		1034	1	However, according to the rules, I'm not allowed to yet.		11034102									Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
11034104		1034	1	I'll need you to answer a few questions first, Commandant!		11034103									Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
21034101	10341	1034	2				3000	Who is my boss?	3	Villier	Green Pineapple?	Qu	Correct! Correct! Great job, Commandant!	Sorry, Commandant, but that's incorrect! (Whispers) The correct answer is <color=#3291DB>Qu</color>.	Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
21034102	10341	1034	2				3000	How many others are in the same position as me?	1	8	9	1	Correct! Correct! Great job, Commandant!	Sorry, Commandant, but that's incorrect! (Whispers) The correct answer is <color=#3291DB>8</color>.	Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
21034103	10341	1034	2				3000	Which buff will not be obtained by triggering my Core Passive?	2	Super Armor	DMG Up	DMG Reduction	Correct! Correct! Great job, Commandant!	Sorry, Commandant, but that's incorrect! (Whispers) The correct answer is <color=#3291DB>DMG Up</color>.	Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
21034201	10342	1034	2				3000	What do I like most?	1	Watching anime	Math problems	Playing pranks	Correct! Correct! Great job, Commandant!	Sorry, Commandant, but that's incorrect! (Whispers) The correct answer is <color=#3291DB>Watching anime</color>.	Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
21034202	10342	1034	2				3000	Why do I often fight in battle bare-handed?	2	To show off your martial arts skills	You're afraid of using too much force	You like the feeling?	Correct! Correct! Great job, Commandant!	Sorry, Commandant, but that's incorrect! (Whispers) The correct answer is <color=#3291DB>You're afraid of using too much force</color>.	Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
21034203	10342	1034	2				3000	What is written in my scroll?	3	Enemies	Snacks	Graffiti	Correct! Correct! Great job, Commandant!	Sorry, Commandant, but that's incorrect! (Whispers) The correct answer is <color=#3291DB>Graffiti</color>.	Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
21034301	10343	1034	2				3000	Where do I live now?	1	The Nighter	On the streets	KURO	Correct! Correct! Great job, Commandant!	Sorry, Commandant, but that's incorrect! (Whispers) The correct answer is <color=#3291DB>the Nighter</color>.	Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
21034302	10343	1034	2				3000	Which enemy type do I excel against?	1	Physical	Dark	Fire	Correct! Correct! Great job, Commandant!	Sorry, Commandant, but that's incorrect! (Whispers) The correct answer is <color=#3291DB>Physical</color>.	Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
21034303	10343	1034	2				3000	Who is interested in joining Little League?	3	No. 21	Kamui	You...	Correct! Correct! Great job, Commandant!	Sorry, Commandant, but that's incorrect! (Whispers) The correct answer is <color=#3291DB>You</color>.	Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
31034101		1034	3	Congratulations! I can now help you, Commandant!	Thank you.										Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
41034101		1034	4	I'm so sorry... but I can't help you yet, Commandant...	I'll try harder next time.										Assets/Product/Texture/Image/Role/RoleHeadPulao3Qnew.png	Pulao
11035101		1035	1	What's wrong? Why do you look so distressed?		0									Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
11035102		1035	1	Haha, need my help? With great pleasure.		11035101									Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
11035103		1035	1	However, before recruiting companions, you must undergo a test.		11035102									Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
11035104		1035	1	Don't fret. It's just a few simple questions.		11035103									Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
21035101	10351	1035	2				3000	Which weapon do I like to use?	2	Dagger	Chain Blade	Dual Guns	Felicidades! Hehe, that was amazing!	Ayaya! That's incorrect... The correct answer written in the script is <color=#3291DB>Chain Blade</color>. Memorizing lines is a basic requirement for a performer, amigo.	Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
21035102	10351	1035	2				3000	Which type of enemy do I not excel against?	2	Fire	Ice	Physical	Felicidades! Hehe, that was amazing!	Ayaya! That's incorrect... The correct answer written in the script is <color=#3291DB>Ice</color>. Memorizing lines is a basic requirement for a performer, amigo.	Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
21035103	10351	1035	2				3000	What is normally consumed when I cast a Signal Orb skill	1	Deception Points	Energy	Trickery Points	Felicidades! Hehe, that was amazing!	Ayaya! That's incorrect... The correct answer written in the script is <color=#3291DB>Deception Points</color>. Memorizing lines is a basic requirement for a performer, amigo.	Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
21035201	10352	1035	2				3000	Whose dream do I wish to fulfill?	3	Yours	Ascension-Network's	Luna's	Felicidades! Hehe, that was amazing!	Ayaya! That's incorrect... The correct answer written in the script is <color=#3291DB>Luna's</color>. Memorizing lines is a basic requirement for a performer, amigo.	Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
21035202	10352	1035	2				3000	What do I excel at but hate most?	1	Performing	Fighting	Strategizing	Felicidades! Hehe, that was amazing!	Ayaya! That's incorrect... The correct answer written in the script is <color=#3291DB>Performing</color>. Memorizing lines is a basic requirement for a performer, amigo.	Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
21035203	10352	1035	2				3000	What do I not have an interest in?	3	Making plush toys	Seeking the truth	Composing	Felicidades! Hehe, that was amazing!	Ayaya! That's incorrect... The correct answer written in the script is <color=#3291DB>Composing</color>. Memorizing lines is a basic requirement for a performer, amigo.	Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
21035301	10353	1035	2				3000	Who do I appreciate the most?	2	Kamui	Camu	Qu	Felicidades! Hehe, that was amazing!	Ayaya! That's incorrect... The correct answer written in the script is <color=#3291DB>Camu</color>. Memorizing lines is a basic requirement for a performer, amigo.	Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
21035302	10353	1035	2				3000	Who helped me escape from being trapped during the Golden Vortex?	3	Me	Watanabe	Nanami	Felicidades! Hehe, that was amazing!	Ayaya! That's incorrect... The correct answer written in the script is <color=#3291DB>Nanami</color>. Memorizing lines is a basic requirement for a performer, amigo.	Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
21035303	10353	1035	2				3000	Which performance was I a part of during the Golden Age?	1	The Mandhasti Real Park	The Acadia Evacuation	The Tempest	Felicidades! Hehe, that was amazing!	Ayaya! That's incorrect... The correct answer written in the script is <color=#3291DB>"The Mandhasti Real Park"</color>. Memorizing lines is a basic requirement for a performer, amigo.	Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
31035101		1035	3	I expected nothing less from you, amigo. Let the brave warrior and knight's journey begin. What do you say to that?	Thank you.										Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
41035101		1035	4	Haha, my apologies. You failed the test. Our great performance will have to wait until next time.	I'll try harder next time.										Assets/Product/Texture/Image/Role/RoleHeadLuolan3Qnew.png	Roland
11036101		1036	1	Ah, Commandant! What do you think of my new frame?		0									Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
11036102		1036	1	With its strength, I can sure help—		11036101									Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
11036103		1036	1	Ahem... Uh, Commandant... You need my help?		11036102									Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
11036104		1036	1	Unfortunately, I can't just help. I... I need you to answer some questions first!		11036103									Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
21036101	10361	1036	2				3000	Which weapon do I like using the most?	1	Blast Hammer	Cannon	Hammer	Correct. But don't get excited just yet. Of course, you should be able to answer such an easy question.	You... You... You don't even know the answer is <color=#3291DB>Explosive Hammer</color>? Hmph, I can't believe it!	Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
21036102	10361	1036	2				3000	Which enemy type do I excel against?	3	Fire	Lightning	Dark	Correct. But don't get excited just yet. Of course, you should be able to answer such an easy question.	You... You... You don't even know the answer is <color=#3291DB>Dark</color>? Hmph, I can't believe it!	Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
21036103	10361	1036	2				3000	What type is my new frame?	1	Tank	Attacker	Petite	Correct. But don't get excited just yet. Of course, you should be able to answer such an easy question.	You... You... You don't even know the answer is <color=#3291DB>Tank</color>? Hmph, I can't believe it!	Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
21036201	10362	1036	2				3000	How do I trigger my Core Passive?	2	Blue 3-Ping + Red 3-Ping	Press and hold Attack	Press and Hold Dodge	Correct. But don't get excited just yet. Of course, you should be able to answer such an easy question.	You... You... You don't even know the answer is <color=#3291DB>Press and hold Attack</color>? Hmph, I can't believe it!	Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
21036202	10362	1036	2				3000	What team am I a part of now?	1	Engineering Force	Purifying Force	Gray Raven	Correct. But don't get excited just yet. Of course, you should be able to answer such an easy question.	You... You... You don't even know the answer is <color=#3291DB>Engineering Force</color>? Hmph, I can't believe it!	Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
21036203	10362	1036	2				3000	Why does Kurono want me to participate in the Moon operation?	2	Because you are a member of the Science Council	Because you are a member of the Cosmos Technician Union	Because you're strong?	Correct. But don't get excited just yet. Of course, you should be able to answer such an easy question.	You... You... You don't even know the answer is <color=#3291DB>Because you are a member of the Cosmos Technician Union</color>? Hmph, I can't believe it!	Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
21036301	10363	1036	2				3000	What Kurono secret did I discover on the Moon?	1	Luna in captivity	Research on a doomsday weapon	A time machine	Correct. But don't get excited just yet. Of course, you should be able to answer such an easy question.	You... You... You don't even know the answer is <color=#3291DB>Luna in captivity</color>? Hmph, I can't believe it!	Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
21036302	10363	1036	2				3000	Why was my new frame designed?	2	To beat Lucia	To be suitable for the Moon's low gravity	To obtain "Power"	Correct. But don't get excited just yet. Of course, you should be able to answer such an easy question.	You... You... You don't even know the answer is <color=#3291DB>To be suitable for the Moon's low gravity</color>? Hmph, I can't believe it!	Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
21036303	10363	1036	2				3000	What is my relationship with the Purifying force?	3	No relation	Double agent!	Foreign aid	Correct. But don't get excited just yet. Of course, you should be able to answer such an easy question.	You... You... You don't even know the answer is <color=#3291DB>Foreign aid</color>? Hmph, I can't believe it!	Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
31036101		1036	3	Not bad... Well, then. According to our agreement, I guess I can help you.	Thank you.										Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
41036101		1036	4	You expect me to help you even though you can't answer these questions?	I'll try harder next time.										Assets/Product/Texture/Image/Role/RoleHeadR4Kalienina3Q.png	Karenina
11025104		1025	1	For that, I'll consider helping you—or making it worse—depending on what your answers are.		11025103									Assets/Product/Texture/Image/Role/RoleHeadWeila3Q.png	Vera
