Id	Type	Title	Desc	Time	PrefabPath
30161238	1		The enemy uses <color=#7FFF00>Divine Impedance</color>, inflicting allies with Speed-Down. Use <color=#7FFF00>support or amplification sync skills</color> to <color=#7FFF00>dispel</color> it.	2	
30161239	8	<color=#7FFF00>Floating Icicles</color> Timer	{0}s		
30161240	1		The enemy is about to use <color=#7FFF00>Floating Icicles</color>. Bring <color=#7FFF00>two characters together</color> to <color=#7FFF00>split</color> the DMG.	2	
30161241	8	<color=#7FFF00>Roche's Limit</color> Timer	{0}s		
30161242	1		Ally link connected. <color=#7FFF00>Distance yourself</color> from them to break the link.	2	
30161243	16		Mechanic Timer|<size=30> <color=#7FFF00>Sand Storm</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161244	16		Mechanic Timer|<size=30> <color=#7FFF00>Still Trap</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161245	16		Mechanic Timer|<size=30> <color=#7FFF00>Earthquake</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161246	16		Mechanic Timer|<size=30> <color=#7FFF00>Sand Storm</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Still Trap</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161247	16		Mechanic Timer|<size=30> <color=#7FFF00>Sand Storm</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Earthquake</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161248	16		Mechanic Timer|<size=30> <color=#7FFF00>Sand Storm</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Still Trap</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Earthquake</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161249	16		Mechanic Timer|<size=30> <color=#7FFF00>Ultralimit Combustion</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161250	16		Mechanic Timer|<size=30> <color=#7FFF00>Blazing Eruption</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161251	16		Mechanic Timer|<size=30> <color=#7FFF00>Wrench Impact</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161252	16		Mechanic Timer|<size=30> <color=#7FFF00>Ultralimit Combustion</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Blazing Eruption</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161253	16		Mechanic Timer|<size=30> <color=#7FFF00>Ultralimit Combustion</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Wrench Impact</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161254	16		Mechanic Timer|<size=30> <color=#7FFF00>Ultralimit Combustion</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Blazing Eruption</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Wrench Impact</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161255	16		Mechanic Timer|<size=30> <color=#7FFF00>Divine Impedance</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161256	16		Mechanic Timer|<size=30> <color=#7FFF00>Floating Icicles</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161257	16		Mechanic Timer|<size=30> <color=#7FFF00>Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161258	16		Mechanic Timer|<size=30> <color=#7FFF00>Wrench Impact</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Floating Icicles</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161259	16		Mechanic Timer|<size=30> <color=#7FFF00>Wrench Impact</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161260	16		Mechanic Timer|<size=30> <color=#7FFF00>Wrench Impact</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Floating Icicles</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161261	16		Mechanic Timer|<size=30> <color=#7FFF00>Sand Storm</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Still Trap</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Ultralimit Combustion</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161262	16		Mechanic Timer|<size=30> <color=#7FFF00>Wrench Impact</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Blazing Eruption</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161263	16		Mechanic Timer|<size=30> <color=#7FFF00>Divine Impedance+ Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Floating Icicles</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>||If you see this, report as a bug.		
30161264	16		Mechanic Timer|<size=30> <color=#7FFF00>Blazing Eruption</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Floating Icicles</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161265	16		Mechanic Timer|<size=30> <color=#7FFF00>Ultralimit Combustion</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Still Trap</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Floating Icicles</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161266	16		Mechanic Timer|<size=30> <color=#7FFF00Divine Impedance</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Blazing Eruption</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Wrench Impact</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161267	16		Mechanic Timer|<size=30> <color=#7FFF00>Sand Storm + Floating Icicles</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=28><color=#7FFF00>Sand Storm + Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>||If you see this, report as a bug.		
30161268	16		Mechanic Timer|<size=30> <color=#7FFF00>Wrench Impact</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Floating Icicles</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161269	16		Mechanic Timer|<size=30> <color=#7FFF00>Blazing Eruption</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Floating Icicles</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161270	16		Mechanic Timer|<size=30> <color=#7FFF00>Blazing Eruption</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Ultralimit Combustion 1 </color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Ultralimit Combustion 2</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161271	16		Mechanic Timer|<size=30> <color=#7FFF00>Sand Storm + Blazing Eruption</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Divine Impedance + Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Ultralimit Combustion</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161272	16		Mechanic Timer|<size=30> <color=#7FFF00>Still Trap</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Floating Icicles</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Cross Thunder</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161273	16		Mechanic Timer|<size=30> <color=#7FFF00>Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Boss Vulnerability</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Link Switch</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161274	16		Mechanic Timer|<size=30> <color=#7FFF00>Divine Impedance + Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Earthquake + Dying Moment</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>		
30161275	16		Mechanic Timer|<size=30> <color=#7FFF00>Still Trap</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Ultralimit Combustion</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161276	16		Mechanic Timer|<size=30> <color=#7FFF00>Ultralimit Combustion</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Floating Icicles</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161277	16		Mechanic Timer|<size=30> <color=#7FFF00>Wrench Impact</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Blazing Eruption</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Cross Thunder</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161278	16		Mechanic Timer|<size=30> <color=#7FFF00>Wrench Impact</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Earthquake</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Link Switch</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161279	16		Mechanic Timer|<size=30> <color=#7FFF00>Wrench Impact + Cross Thunder</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Blazing Eruption</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Dying Moment</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161280	16		Mechanic Timer|<size=30> <color=#7FFF00>Ultralimit Combustion</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Floating Icicles</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Still Trap</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161281	16		Mechanic Timer|<size=30> <color=#7FFF00>Link Switch</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Roche's Limit</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Ultralimit Combustion<</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161282	16		Mechanic Timer|<size=30> <color=#7FFF00>Link Switch</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Wrench Impact</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|<size=30><color=#7FFF00>Ultralimit Combustion<</color> <color=#FFFFFF>Timer</color> <color=#7FFF00>{0}s</color></size>|If you see this, report as a bug.		
30161283	1		Boss weakened! Attack with full force!	2	
30161284	1		Link switched! Be careful of your distance from the boss!	2	
30161285	1		The boss has unleashed <color=#7FFF00>Dying Moment</color>. Use <color=#7FFF00>Support - Final Radiance</color> to recover full HP!	2	
30161286	8	Boss Assault Floor:	F{0}		
1000000002	2		Move to the target area		
1000000003	2		Follow the direction indicator		
1000000004	2		Get to the target area before time's up		
1000000005	2		Defeat all enemies before time's up		
1001010101	1		Target HP below 50%!	3	
1001010102	1		Target HP below 30%!	3	
1001010103	1		Target HP below 10%!	3	
1001010104	1		Failed!\nTarget has been destroyed.	3	
1001010105	2		Save the besieged Construct		
1001010106	2		<size=26>Ask the Construct about the situation</size>		
1001010107	2		Defeat all the Corrupted		
1001010201	2		Defeat all the Corrupted		
1001010202	2		Defeat enemies while in "Dual Blade" state		
1001010211	1		Try to trigger [Lotus Dual Blade]	3	
1001010212	1		Use [Lotus Dual Blade] again\nDefeat your enemies	3	
1001010213	1		Flexibly use the combination of [3-Ping + Red Orb]\nTrigger Dual Blade	3	
1001010214	1		<size=50>Lee: Palefire joined the battle!</size>	3	
1001010301	1		Search material crates!\n<size=26>Collect Levi-Gun Parts.</size>	3	
1001010302	1		Search successful!\n<size=26>Collected Levi-Gun Parts (1/3)</size>	3	
1001010303	1		Search successful!\n<size=26>Collected Levi-Gun Parts (2/3)</size>	3	
1001010304	1		Search successful!\n<size=26>Collected Levi-Gun Parts (3/3)</size>	3	
1001010305	2		Confirm the situation with Liv		
1001010306	2		Defeat all the Corrupted		
1001010307	2		Search around		
1001010308	2		Search around for the supply crates		
1001010309	2		Destroy the enemies with Liv		
1001010310	2		Give the parts to Liv to complete the assembly		
1001010401	2		Defeat all afterimages		
1001020101	2		<size=26>Defeat all enemies in your way</size>		
1001020201	1		Use Red Orb to defeat your enemies!	3	
1001020202	2		Talk to Lee		
1001020203	2		Defeat all enemies		
1001020204	2		Go up the slope and take a look		
1001020301	2		Defeat enemies in your way		
1001020302	2		Search around		
1001020303	2		Go back to find the plushie		
1001020304	2		Defeat the Corrupted near the plushie		
1001020305	2		Check the plushie		
1001020311	1		Use [Laser Cluster] to defeat the enemies	2	
1001020401	2		Ask Lee about the situation		
1001020402	2		Sneak to the target point		
1001020403	2		Defeat all the Corrupted		
1001020404	2		Go to the end point		
1001030101	2		Destroy the Corrupted in your way		
1001030102	2		Approach the Artist		
1001030201	2		<size=26>Defeat the enemies in your way and dodge Spray Bombs</size>		
1001030202	1		Artist becomes irritable!\n<size=27>Be careful of its attacks.</size>	3	
1001030401	2		Defeat Nozzle		
1002010101	1		Collect the Iso-Device!	3	
1002010102	1		Collected!\n<size=26>Iso-Device (1/3)</size>	3	
