Id	CharacterId	CharacterLevel	CharacterQuality	CharacterStar	CharacterGrade	SkillLevel	EnhanceSkillLevel	RemoveSkillId[1]	RemoveSkillId[2]	RemoveSkillId[3]	RemoveSkillId[4]	RemoveSkillId[5]	RemoveSkillId[6]	RemoveSkillId[7]	RemoveSkillId[8]	RemoveSkillId[9]	FashionId	UseFashionId	WeaponId	WeaponLevel	WeaponBeakThrough	WeaponFashion	WeaponResonance	WeaponResonanceType	WaferId[1]	WaferLevel[1]	WaferBreakThrough[1]	WaferAwakeCount[1]	WaferResonance[1]	WaferResonanceType[1]	WaferId[2]	WaferLevel[2]	WaferBreakThrough[2]	WaferAwakeCount[2]	WaferResonance[2]	WaferResonanceType[2]	WaferId[3]	WaferLevel[3]	WaferBreakThrough[3]	WaferAwakeCount[3]	WaferResonance[3]	WaferResonanceType[3]	WaferId[4]	WaferLevel[4]	WaferBreakThrough[4]	WaferAwakeCount[4]	WaferResonance[4]	WaferResonanceType[4]	WaferId[5]	WaferLevel[5]	WaferBreakThrough[5]	WaferAwakeCount[5]	WaferResonance[5]	WaferResonanceType[5]	WaferId[6]	WaferLevel[6]	WaferBreakThrough[6]	WaferAwakeCount[6]	WaferResonance[6]	WaferResonanceType[6]	ShowAbility	LiberateLv	RobotPartnerId	RebuildNpcId
2209	1041003	80	3	0	14	18	1	104324	104325	104326							6410305		2046002	45	4				3016004	45	4	0			3026004	45	4	0			3036003	45	4	0			3046003	45	4	0			3056003	45	4	0			3066003	45	4	0			5501			
2210	1021004	80	3	0	14	18	1	102424	102425	102426							6210404		2026005	45	4				3016004	45	4	0			3026004	45	4	0			3036015	45	4	0			3046015	45	4	0			3056015	45	4	0			3066015	45	4	0			5510			
2211	1131002	80	3	0	14	18	1	113224	113225	113226							6000304		2026006	45	4				3016004	45	4	0			3026004	45	4	0			3036013	45	4	0			3046013	45	4	0			3056013	45	4	0			3066013	45	4	0			5482			
2212	1141003	80	3	0	14	18	1	114324	114325	114326		114328	114329	114330			6000504		2116001	45	4				3016004	45	4	0			3026004	45	4	0			3036017	45	4	0			3046017	45	4	0			3056017	45	4	0			3066017	45	4	0			5512			
2213	1551003	80	3	0	14	18	18	155327	155326	155325	155324						6002001		2265001	45	4																																											
2214	1551003	80	6	0	14	18	18	155327									6002003		2266001	45	4				3016026	45	4	0			3026026	45	4	0			3036026	45	4	0			3046026	45	4	0			3056026	45	4	0			3066026	45	4	0						
2215	1551003	80	3	0	14	18	18	155326	155325	155324							6002003		2266001	45	4				3016026	45	4	0			3026026	45	4	0			3036026	45	4	0			3046026	45	4	0			3056026	45	4	0			3066026	45	4	0						
2216	1051004	80	3	0	14	18	1	105426	105425	105426	105427						6002101		2275001	45	4																																											
2217	1051004	80	6	0	14	18	1										6002103		2276001	45	4				3016027	45	4	0			3026027	45	4	0			3036027	45	4	0			3046027	45	4	0			3056009	45	4	0			3066009	45	4	0						
2218	1051004	80	3	0	14	18	1	105426	105425	105426							6002103		2276001	45	4				3016027	45	4	0			3026027	45	4	0			3036027	45	4	0			3046027	45	4	0			3056009	45	4	0			3066009	45	4	0						
2219	1051004	80	6	0	14	18	1										6002103		2276001	45	4				3016027	45	4	0			3026027	45	4	0			3036027	45	4	0			3046027	45	4	0			3056009	45	4	0			3066009	45	4	0					9090	
2220	1561003	80	3	0	14	18	1	156327	156326	156325	156324						6002201		2095001	45	4																																											
2221	1561003	80	6	0	14	18	1										6002203		2096003	45	4				3016028	45	4	0			3026028	45	4	0			3036028	45	4	0			3046028	45	4	0			3056028	45	4	0			3066028	45	4	0						
2222	1561003	80	3	0	14	18	1	156326	156325	156324							6002203		2096003	45	4				3016028	45	4	0			3026028	45	4	0			3036028	45	4	0			3046028	45	4	0			3056028	45	4	0			3066028	45	4	0						
2223	1011003	80	6	0	14	18	1										6110307		2016002	45	4	12010001			3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056004	45	4	0			3066004	45	4	0						
2224	1011002	80	6	0	14	18	18										6110101		2016001	45	4				3015003	45	4	0			3025003	45	4	0			3035003	45	4	0			3045003	45	4	0			3055003	45	4	0			3065003	45	4	0			0	0		
2225	1021002	80	6	0	13	18	18										6210201		2026001	45	4				3016001	45	4	0			3026001	45	4	0			3036001	45	4	0			3046001	45	4	0			3056001	45	4	0			3066001	45	4	0			0	0		
2226	1031003	80	6	0	14	18	18										6310301		2036003	45	4				3015002	45	4	0			3025002	45	4	0			3035002	45	4	0			3045002	45	4	0			3055002	45	4	0			3065002	45	4	0			0	0		
2227	1031003	80	6	0	14	18	18										6310301		2036003	45	4																																								0	0		
2228	1071004	80	3	0	14	18	18	107426	107425	107426	107427						6002301		2285001	45	4				3916001	45	4	0			3926001	45	4	0			3936001	45	4	0			3946001	45	4	0			3956001	45	4	0			3966001	45	4	0			0	0		
2229	1071004	80	3	0	14	18	18	107424	107425	107426							6002303		2286001	45	4				3016029	45	4	0			3026029	45	4	0			3036029	45	4	0			3046029	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
2230	1071004	80	6	0	14	18	18										6002303		2286001	45	4				3016029	45	4	0			3026029	45	4	0			3036029	45	4	0			3046029	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
2231	1071004	80	6	0	14	18	18										6002303		2286001	45	4				3016029	45	4	0			3026029	45	4	0			3036029	45	4	0			3046029	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0	9091	
2232	1081003	80	6	0	14	18	18										6810301		2086002	45	4				3016013	45	4	0			3026013	45	4	0			3036013	45	4	0			3046013	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
2233	1551003	80	6	0	14	18	18										6002005		2266001	45	4	12260001			3016026	45	4	0			3026026	45	4	0			3036026	45	4	0			3046026	45	4	0			3056026	45	4	0			3066026	45	4	0						
2234	1131003	80	6	0	14	18	1										6001605		2236001	45	4	12230002			3016022	45	4	0			3026022	45	4	0			3036022	45	4	0			3046022	45	4	0			3056009	45	4	0			3066009	45	4	0						
2235	1141003	80	6	0	14	18	18										6000501		2116001	45	4				3016017	45	4	0			3026017	45	4	0			3036017	45	4	0			3046017	45	4	0			3056004	45	4	0			3066004	45	4	0						
2236	1031004	80	6	0	14	18	1										6001805		2246001	45	4	12240003			3016024	45	4	0			3026024	45	4	0			3036024	45	4	0			3046024	45	4	0			3056004	45	4	0			3066004	45	4	0						
2237	1041004	80	6	0	14	18	1										6002504		2306001	45	4	12300001			3016031	45	4	0			3026031	45	4	0			3036031	45	4	0			3046031	45	4	0			3056006	45	4	0			3066006	45	4	0						
2238	1141003	80	6	0	14	18	18										6000506		2116001	45	4	12110002			3016017	45	4	0			3026017	45	4	0			3036017	45	4	0			3046017	45	4	0			3056004	45	4	0			3066004	45	4	0						
2239	1121003	80	6	0	14	18	1										6001406		2206001	45	4	12200003			3016015	45	4	0			3026015	45	4	0			3036015	45	4	0			3046015	45	4	0			3056004	45	4	0			3066004	45	4	0						
2240	1011004	80	3	0	14	18	1	101424	101425	101426	101427						6002701		2325001	45	4				3016032	45	4	0			3026032	45	4	0			3036032	45	4	0			3046032	45	4	0			3056027	45	4	0			3066027	45	4	0						
2241	1011004	80	4	0	14	18	1	101425	101426								6002703		2326001	45	4				3016032	45	4	0			3026032	45	4	0			3036032	45	4	0			3046032	45	4	0			3056027	45	4	0			3066027	45	4	0						
2242	1011004	80	4	0	14	18	1	101425	101426	101427							6002701		2326001	45	4				3016032	45	4	0			3026032	45	4	0			3036032	45	4	0			3046032	45	4	0			3056027	45	4	0			3066027	45	4	0					9095	
2243	1171003	80	6	0	14	18	1										6000806		2176001	45	4	12170004			3016019	45	4	0			3026019	45	4	0			3036019	45	4	0			3046019	45	4	0			3056004	45	4	0			3066004	45	4	0						
2244	1531004	80	6	0	14	18	1										6001905		2256001	45	4	12250001			3016025	45	4	0			3026025	45	4	0			3036025	45	4	0			3046025	45	4	0			3056011	45	4	0			3066011	45	4	0						
3000	1021001	80	6	0	13	1	1	102127									6210101		2025001	45	3				3014001	35	3	0			3024001	35	3	0			3034001	35	3	0			3044001	35	3	0			3054001	35	3	0			3064001	35	3	0			0	0		
3001	1031001	80	6	0	13	1	1	103127									6310101		2035001	45	3				3014001	35	3	0			3024001	35	3	0			3034001	35	3	0			3044001	35	3	0			3054001	35	3	0			3064001	35	3	0			0	0		
3002	1051001	80	6	0	13	1	1	105127									6510101		2055001	45	3				3014001	35	3	0			3024001	35	3	0			3034001	35	3	0			3044001	35	3	0			3054001	35	3	0			3064001	35	3	0			0	0		
3003	1011002	80	6	0	13	1	1	101227				101228	101229	101230			6110101		2015001	45	3				3014001	35	3	0			3024001	35	3	0			3034001	35	3	0			3044001	35	3	0			3054001	35	3	0			3064001	35	3	0			0	0		
3004	1071002	80	6	0	13	1	1	107227									6710101		2075001	45	3				3014001	35	3	0			3024001	35	3	0			3034001	35	3	0			3044001	35	3	0			3054001	35	3	0			3064001	35	3	0			0	0		
3005	1041002	80	6	0	13	1	1	104227									6410101		2045001	45	3				3014001	35	3	0			3024001	35	3	0			3034001	35	3	0			3044001	35	3	0			3054001	35	3	0			3064001	35	3	0			0	0		
3006	1081002	80	6	0	13	1	1	108227									6810101		2085001	45	3				3014001	35	3	0			3024001	35	3	0			3034001	35	3	0			3044001	35	3	0			3054001	35	3	0			3064001	35	3	0			0	0		
3007	1061002	80	6	0	13	1	1	106227									6610101		2065001	45	3				3014001	35	3	0			3024001	35	3	0			3034001	35	3	0			3044001	35	3	0			3054001	35	3	0			3064001	35	3	0			0	0		
3008	1021002	80	6	0	13	1	1	102227				102228	102229	102230			6210201		2025001	45	3				3014001	35	3	0			3024001	35	3	0			3034001	35	3	0			3044001	35	3	0			3054001	35	3	0			3064001	35	3	0			0	0		
3009	1031002	80	6	0	13	1	1	103227									6310201		2035001	45	3				3014001	35	3	0			3024001	35	3	0			3034001	35	3	0			3044001	35	3	0			3054001	35	3	0			3064001	35	3	0			0	0		
3010	1061003	80	6	0	13	1	1	106327									6610301		2065001	45	3				3014001	35	3	0			3024001	35	3	0			3034001	35	3	0			3044001	35	3	0			3054001	35	3	0			3064001	35	3	0			0	0		
3011	1031003	80	6	0	13	1	1	103327									6310301		2035001	45	3				3014001	35	3	0			3024001	35	3	0			3034001	35	3	0			3044001	35	3	0			3054001	35	3	0			3064001	35	3	0			0	0		
4000	1021001	25	1	0	2	1	1	102127									6210101		2023001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4001	1031001	25	1	0	2	1	1	103127									6310101		2033001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4002	1051001	25	1	0	2	1	1	105127									6510101		2053001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4003	1021002	25	2	0	2	1	1	102227				102228	102229	102230			6210201		2023001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4004	1031002	25	2	0	2	1	1	103227									6310201		2033001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4005	1011002	25	2	0	2	1	1	101227				101228	101229	101230			6110101		2013001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4006	1071002	25	2	0	2	1	1	107227									6710101		2073001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4007	1041002	25	2	0	2	1	1	104227									6410101		2043001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4008	1081002	25	2	0	2	1	1	108227									6810101		2083001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4009	1061002	25	2	0	2	1	1	106227									6610101		2063001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4010	1061003	25	3	0	2	1	1	106327									6610301		2063001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4011	1031003	25	3	0	2	1	1	103327									6310301		2033001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4012	1011003	25	3	0	2	1	1	101327									6110301		2013001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4013	1071003	25	3	0	2	1	1	107327									6710301		2073001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4014	1051003	25	3	0	2	1	1	105327									6510301		2053001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4015	1021003	25	3	0	2	1	1	102327									6210301		2023001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4016	1081003	25	3	0	2	1	1	108327				108328	108329	108330			6810301		2083001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4017	1091002	25	3	0	2	1	1	109227									6910101		2093001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4018	1041003	25	3	0	2	1	1	104327									6410301		2043001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4019	1111002	25	3	0	2	1	1	111227									6000101		2013001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4020	1021004	25	3	0	2	1	1	102427									6210401		2023001	15	0				3013001	15	0	0			3023001	15	0	0			3033001	15	0	0			3043001	15	0	0			3053001	15	0	0			3063001	15	0	0			0	0		
4100	1031001	25	2	0	2	1	1	103127									6310101		2034001	20	0				3016010	25	0	0			3026011	25	0	0			3035006	25	0	0			3046010	25	0	0			3056011	25	0	0			3065006	25	0	0			0	0		
4101	1051001	60	2	0	2	1	1	105127									6510101		2055001	30	1				3013001	20	1	0			3023001	20	1	0			3033001	20	1	0			3043001	20	1	0			3053001	20	1	0			3063001	20	1	0			0	0		
5000	1011002	80	3	0	2	1	1	101227				101228	101229	101230			6110101		2015001	45	4				3016001	45	4	0			3026001	45	4	0			3036001	45	4	0			3046001	45	4	0			3056001	45	4	0			3066001	45	4	0			0	0		
5001	1051001	80	3	0	2	1	1	105127									6510101		2055001	45	4				3016001	45	4	0			3026001	45	4	0			3036001	45	4	0			3046001	45	4	0			3056001	45	4	0			3066001	45	4	0			0	0		
5002	1071002	80	3	0	2	1	1	107227									6710101		2076001	45	4				3016001	45	4	0			3026001	45	4	0			3036001	45	4	0			3046001	45	4	0			3056001	45	4	0			3066001	45	4	0			0	0		
5003	1021003	80	6	0	13	1	1	102327									6210301		2026004	45	4				3016005	45	4	0			3026005	45	4	0			3036008	45	4	0			3046008	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
5004	1061002	80	3	0	2	1	1	101227									6610101		2065050	45	4				3016001	45	4	0			3026001	45	4	0			3036001	45	4	0			3046001	45	4	0			3056001	45	4	0			3066001	45	4	0			0	0		
5005	1041003	80	6	0	13	1	1	104327									6410301		2046002	45	4				3016005	45	4	0			3026005	45	4	0			3036008	45	4	0			3046008	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
5006	1111002	80	6	0	13	1	1	111227									6000101		2016003	45	4				3016005	45	4	0			3026005	45	4	0			3036008	45	4	0			3046008	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
5007	1011003	80	6	0	13	15	1	101327									6110306		2016002	45	4				3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056014	45	4	0			3066014	45	4	0			0	0		
5008	1031003	80	6	0	13	15	1	103327									6310306		2036003	45	4				3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056014	45	4	0			3066014	45	4	0			0	0		
7000	1011002	80	6	0	13	15	1	101222				101228	101229	101230			6110101		2016001	45	4				3016002	45	4	0			3026002	45	4	0			3036002	45	4	0			3046002	45	4	0			3056002	45	4	0			3066002	45	4	0			0	0		
7001	1021001	80	6	0	13	15	1	102122									6210101		2026001	45	4				3016001	45	4	0			3026001	45	4	0			3036001	45	4	0			3046001	45	4	0			3056001	45	4	0			3066001	45	4	0			0	0		
7002	1031001	80	6	0	13	15	1	103122									6310101		2036001	45	4				3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056014	45	4	0			3066014	45	4	0			0	0		
7003	1041002	80	6	0	13	15	1	104222									6410101		2046001	45	4				3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056014	45	4	0			3066014	45	4	0			0	0		
7004	1051001	80	6	0	13	15	1	105122									6510101		2056001	45	4				3016008	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056014	45	4	0			3066014	45	4	0			0	0		
7005	1061002	80	6	0	13	15	1	106222									6610101		2066001	45	4				3016008	45	4	0			3026008	45	4	0			3036008	45	4	0			3046008	45	4	0			3056008	45	4	0			3066008	45	4	0			0	0		
7006	1071002	80	6	0	13	15	1	107222									6710101		2076001	45	4				3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056014	45	4	0			3066014	45	4	0			0	0		
7007	1081002	80	6	0	13	15	1	108222									6810101		2086001	45	4				3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056014	45	4	0			3066014	45	4	0			0	0		
7008	1021002	80	6	0	13	15	1	102222				102228	102229	102230			6210201		2026002	45	4				3016003	45	4	0			3026003	45	4	0			3036003	45	4	0			3046003	45	4	0			3056003	45	4	0			3066003	45	4	0			0	0		
7009	1031002	80	6	0	13	15	1	103222									6310201		2036002	45	4				3016004	45	4	0			3026004	45	4	0			3036004	45	4	0			3046004	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
7010	1011003	80	6	0	13	15	1	101322									6110301		2016002	45	4				3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056014	45	4	0			3066014	45	4	0			0	0		
7011	1031003	80	6	0	13	15	1	103322									6310301		2036003	45	4				3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056014	45	4	0			3066014	45	4	0			0	0		
7012	1061003	80	6	0	13	15	1	106322									6610301		2066002	45	4				3016013	45	4	0			3026013	45	4	0			3036013	45	4	0			3046013	45	4	0			3056013	45	4	0			3066013	45	4	0			0	0		
7013	1071003	80	6	0	13	15	1	107322									6710301		2076002	45	4				3016002	45	4	0			3026002	45	4	0			3036002	45	4	0			3046002	45	4	0			3056002	45	4	0			3066002	45	4	0			0	0		
7014	1051003	80	6	0	13	15	1	105322									6510301		2056002	45	4				3016002	45	4	0			3026002	45	4	0			3036002	45	4	0			3046002	45	4	0			3056002	45	4	0			3066002	45	4	0			0	0		
7015	1021003	80	6	0	13	15	1	102322									6210301		2026004	45	4				3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056014	45	4	0			3066014	45	4	0			0	0		
7016	1081003	80	6	0	13	15	1	108322				108328	108329	108330			6810301		2086002	45	4				3016013	45	4	0			3026013	45	4	0			3036013	45	4	0			3046013	45	4	0			3056013	45	4	0			3066013	45	4	0			0	0		
7017	1091002	80	6	0	13	15	1	109222									6910101		2096001	45	4				3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056014	45	4	0			3066014	45	4	0			0	0		
7018	1041003	80	6	0	13	15	1	104322									6410301		2046002	45	4				3016003	45	4	0			3026003	45	4	0			3036003	45	4	0			3046003	45	4	0			3056003	45	4	0			3066003	45	4	0			0	0		
7019	1111002	80	6	0	13	15	1	111222									6000101		2016003	45	4				3016006	45	4	0			3026006	45	4	0			3036006	45	4	0			3046006	45	4	0			3056006	45	4	0			3066006	45	4	0			0	0		
7020	1121002	80	6	0	13	15	1	112222									6000201		2096002	45	4				3016006	45	4	0			3026006	45	4	0			3036006	45	4	0			3046006	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
7021	1021004	80	6	0	13	15	1	102422									6210401		2026005	45	4				3016015	45	4	0			3026015	45	4	0			3036015	45	4	0			3046015	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
7022	1131002	80	6	0	13	15	1	113222				113328	113329	113330			6000301		2026006	45	4				3016013	45	4	0			3026013	45	4	0			3036013	45	4	0			3046013	45	4	0			3056006	45	4	0			3066006	45	4	0			0	0		
7023	1141003	80	6	0	13	15	1	114322				114328	114329	114330			6000502		2116001	45	4				3016017	45	4	0			3026017	45	4	0			3036017	45	4	0			3046017	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
7024	1161002	80	6	0	13	15	1	116222									6000602		2146001	45	4				3016015	45	4	0			3026015	45	4	0			3036015	45	4	0			3046015	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
7100	1531003	80	6	0	14	18	1										6001302		2196001	15	0				3016018	15	0	0			3026018	15	0	0			3036018	15	0	0			3046018	15	0	0			3056018	15	0	0			3066018	15	0	0			0	0		
7101	1021004	80	6	0	14	18	1										6210402		2026005	45	4				3016015	45	4	0			3026015	45	4	0			3036015	45	4	0			3046015	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
7102	1171003	80	6	0	14	18	1										6000802		2176001	45	4				3016019	45	4	0			3026019	45	4	0			3036019	45	4	0			3046019	45	4	0			3056004	45	4	0			3066004	45	4	0			5514	0		
7103	1131003	80	6	0	14	18	1										6001602		2236001	15	0				3016022	45	4	0			3026022	45	4	0			3036022	45	4	0			3046022	45	4	0			3056004	45	4	0			3056004	45	4	0			0	0		
7104	1121003	80	6	0	14	18	1										6001402		2205001	15	0				3016015	45	4	0			3026015	45	4	0			3036015	45	4	0			3046015	45	4	0			3056004	45	4	0			3056004	45	4	0			0	0		
7105	1541003	80	6	0	14	18	1					154328	154329	154330	154331	154332	6001702		2226001	15	0				3016023	45	4	0			3026023	45	4	0			3036023	45	4	0			3046023	45	4	0			3056023	45	4	0			3066023	45	4	0			0	0		
7106	1011003	80	6	0	14	18	1										6110302		2016002	45	4				3016014	45	4	0			3026014	45	4	0			3036014	45	4	0			3046014	45	4	0			3056014	45	4	0			3066014	45	4	0			0	0		
7107	1161002	80	6	0	14	18	1										6000602		2146001	45	4				3016015	45	4	0			3026015	45	4	0			3036015	45	4	0			3046015	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
7108	1211002	80	6	0	14	18	1										6001202		2184001	15	0				3016011	15	0	0			3026011	15	0	0			3036011	15	0	0			3046011	15	0	0			3056006	15	0	0			3066006	15	0	0			0	0		
7109	1031004	80	6	0	14	18	1										6001802		2245001	45	4				3016024	45	4	0			3026024	45	4	0			3036024	45	4	0			3046024	45	4	0			3056004	45	4	0			3066004	45	4	0			0	0		
7110	1021004	80	6	0	14	18	1										6210402		2026005	45	4																																								0	0		
7111	1051004	80	6	0	14	18	1										6002102		2276001	45	4																																								0	0		
7112	1531003	80	6	0	14	18	1										6001302		2196001	45	4																																								0	0		
7113	1551003	80	6	0	14	18	1										6002002		2266001	45	4																																								0	0		
7114	1171003	80	6	0	14	18	1										6000802		2176001	45	4																																								0	0		
7115	1031004	80	6	0	14	18	1										6001802		2246001	45	4																																								0	0		
