Id	Disposeable	SingleDisposeable	RecordGroupId	Type	Param[1]	Param[2]	Param[3]	Param[4]	Param[5]	Param[6]	MovieId	Icon	MiniIcon	IconR	Order	ConvertCardId	Name	FightDes	QuickFightDes	ShowTag
1031092		1		9	3	30200004	400530	1031031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight	1031021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1031093		1		9	3	30200003	400530	1031031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight	1031021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1031094		1		9	3	30200004	400530	1031031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight	1031021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1031095		1		9	3	30200003	400530	1031031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight	1031021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1031101				10								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7003Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze09.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7003.png	Out		Leave			0
1032011				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1003Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1003.png	Data corruption		Fragmented Data			0
1032012				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1004Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1004.png	Data corruption		Fragmented Data			0
1032021				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2002Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2002.png	Virtual process		Virtual Process			0
1032022				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2003Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2003.png	Virtual process		Virtual Process			0
1032041	1		3	4	ZX01605BA							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3004Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3004.png	Story	1031021	Profile of Bait			1
1032045	1		3	4	ZX01606BA							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3005Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3005.png	Story	1031021	Fragile Relationship			1
1032051	1		2	5	1032051	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5004Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5004.png	Over	1032021	Merge			0
1032052	1		2	5	1032052	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5004Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5004.png	Over	1032021	Channel Disorder			0
1032053	1		2	5	1032053	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5002Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5002.png	Test	1032021	Compromised Code			0
1032054	1		2	5	1032054	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5002Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5002.png	Test	1032021	Compromised Code			0
1032055	1		2	5	1032055	1	400522					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5004Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5004.png	Test	1032021	Compromised Code			1
1032056		1		5	1032056	0	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Trap	1032021	Sudden Fault			0
1032057		1		5	1032057	0	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8001.png	Trap	1032021	Sudden Fault			0
1032061	1		1	6	400513							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	1032021	Remaining Supplies			0
1032062	1		1	6	400516							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	1032021	Remaining Supplies			0
1032063	1		1	6	400513							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	1032021	Remaining Supplies			0
1032064	1		1	6	400516							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	1032021	Remaining Supplies			0
1032065	1		1	6	400513							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	1032021	Remaining Supplies			0
1032071		1		7	1032021	200	1032061	50	1032091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	1032021	Random Event			0
1032072		1		7	1032021	200	1032062	50	1032091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	1032021	Random Event			0
1032073		1		7	1032021	200	1032063	50	1032091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	1032021	Random Event			0
1032081				8	1031	17	1					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7003Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7003.png	Up		Area 1			0
1032082				8	1033	26	2					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7002Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze08.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7002.png	Down		Area 2			0
1032091		1		9	3	30200005	400530	1032031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-01	1032021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1032092		1		9	3	30200006	400530	1032031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight-02	1032021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1032093		1		9	3	30200005	400530	1032031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-03	1032021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1032094		1		9	3	30200006	400530	1032031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight-04	1032021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1032095		1		9	3	30200005	400530	1032031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-05	1032021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1032096		1		9	3	30200006	400530	1032031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight-06	1032021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1033011				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1003Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1003.png	Data corruption		Fragmented Data			0
1033012				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1004Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1004.png	Data corruption		Fragmented Data			0
1033021				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2002Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2002.png	Virtual process		Virtual Process			0
1033022				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2003Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2003.png	Virtual process		Virtual Process			0
1033041	1		4	4	FZ01602BA							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3037Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02_2.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3037.png	Story	1031021	Traveler			1
1033042	1		4	4	FZ01601BA							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3037Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02_2.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3037.png	Story	1031021	Invader			1
1033051	1		2	5	1033051	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5004Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5004.png	Test	1033021	Data Maze			0
1033052	1		2	5	1033052	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5004Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5004.png	Test	1033021	Disruptive Block			0
1033061	1		1	6	400524							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Reward	1033021	Valuable Supplies			0
1033062	1		1	6	400606							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Reward	1033021	Valuable Supplies			0
1033063	1		1	6	400652							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Reward	1033021	Valuable Supplies			0
1033064	1		1	6	400516							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	1033021	Remaining Supplies			0
1033065	1		1	6	400513							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	1033021	Remaining Supplies			0
1033066	1		1	6	400516							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	1033021	Remaining Supplies			0
1033067	1		1	6	400513							Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Reward	1033021	Remaining Supplies			0
1033071		1		7	1033021	200	1033067	50	1033091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	1033021	Random Event			0
1033072		1		7	1033021	200	1033064	50	1033091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	1033021	Random Event			0
1033073		1		7	1033021	200	1033065	50	1033091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	1033021	Random Event			0
1033074		1		7	1033021	200	1033066	50	1033091	50		Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png	Lucia	1033021	Random Event			0
1033081				8	1031	38	3					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7003Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7003.png	Up		Area 1			0
1033091		1		9	3	30200005	400530	1033031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-01	1033021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1033092		1		9	3	30200006	400530	1033031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight-02	1033021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1033093		1		9	3	30200005	400530	1033031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-03	1033021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1033094		1		9	3	30200006	400530	1033031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight-04	1033021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1033095		1		9	3	30200005	400530	1033031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-05	1033021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1033096		1		9	3	30200006	400530	1033031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Fight-06	1033021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1033097		1		9	3	30200005	400530	1033031				Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Fight-05	1033021	Defense Program	Gestalt's built-in standard defense programs have detected your unauthorized action and started attacking you. You must defeat them in order to resolve the greater crisis.	This battle is relatively easy for you.	0
1041011				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1006Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1006.png	Data corruption		Fragmented Data			0
1041012				1								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1007Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1007.png	Data corruption		Fragmented Data			0
1041021				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2004Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2004.png	Virtual process		Virtual Process			0
1041022				2								Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2005Sp.png		Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2005.png	Virtual process		Virtual Process			0
1041031	1		3	3	10130105						ZX01607EA	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3006Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3006.png	Story	1041021	Breaking a Deadlock	Finally, there is a hope to break the deadlock.		1
1041051	1		2	5	1041051	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5006Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5006.png	Test	1041021	Hijacking Waypoint			0
1041052	1		2	5	1041052	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5005Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5005.png	Test	1041021	Bridging Marks			0
1041053	1		2	5	1041053	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5006Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5006.png	Test	1041021	Hijacking Waypoint			0
1041054	1		2	5	1041052	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5006Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5006.png	Test	1041021	Bridging Marks			0
1041055	1		2	5	1041055	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5006Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5006.png	Test	1041021	Hijacking Waypoint			0
1041056	1		2	5	1041052	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5006Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5006.png	Test	1041021	Bridging Marks			0
1041057	1		2	5	1041051	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5006Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5006.png	Test	1041021	Hijacking Waypoint			0
1041058	1		2	5	1041052	1	0					Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5006Sp.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5006.png	Test	1041021	Bridging Marks			0
