Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[3]	ItemId[4]	ItemCount[4]	ConditionId	ResId
314	2145001	3	40	21450013	21450013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2145001
315	2145001	4	45	21450014	21450014	11050	505												2145001
316	2146001	0	25	21460010	21460010	700	601	1	10000	40103	8							5000	2146001
317	2146001	1	30	21460011	21460011	2360	602	1	20000	40100	8	40103	8					5000	2146001
318	2146001	2	35	21460012	21460012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2146001
319	2146001	3	40	21460013	21460013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2146001
320	2146001	4	45	21460014	21460014	15280	605												2146001
321	2155001	0	25	21550010	21550010	500	501	1	8000	40103	6							5000	2155001
322	2155001	1	30	21550011	21550011	1680	502	1	16000	40100	6	40103	6					5000	2155001
323	2155001	2	35	21550012	21550012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2155001
324	2155001	3	40	21550013	21550013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2155001
325	2155001	4	45	21550014	21550014	11050	505												2155001
326	2156001	0	25	21560010	21560010	700	601	1	10000	40103	8							5000	2156001
327	2156001	1	30	21560011	21560011	2360	602	1	20000	40100	8	40103	8					5000	2156001
328	2156001	2	35	21560012	21560012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2156001
329	2156001	3	40	21560013	21560013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2156001
330	2156001	4	45	21560014	21560014	15280	605												2156001
331	2165001	0	25	21650010	21650010	500	501	1	8000	40103	6							5000	2165001
332	2165001	1	30	21650011	21650011	1680	502	1	16000	40100	6	40103	6					5000	2165001
333	2165001	2	35	21650012	21650012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2165001
334	2165001	3	40	21650013	21650013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2165001
335	2165001	4	45	21650014	21650014	11050	505												2165001
336	2166001	0	25	21660010	21660010	700	601	1	10000	40103	8							5000	2166001
337	2166001	1	30	21660011	21660011	2360	602	1	20000	40100	8	40103	8					5000	2166001
338	2166001	2	35	21660012	21660012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2166001
339	2166001	3	40	21660013	21660013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2166001
340	2166001	4	45	21660014	21660014	15280	605												2166001
341	2174001	0	20	21740010	21740010	300	401	1	6000	40103	4							5000	2174001
342	2174001	1	25	21740011	21740011	760	402	1	12000	40100	4	40103	4					5000	2174001
343	2174001	2	30	21740012	21740012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2174001
344	2174001	3	35	21740013	21740013	3270	404	1	24000	40110	4	40113	4					5000	2174001
345	2175001	0	25	21750010	21750010	500	501	1	8000	40103	6							5000	2175001
346	2175001	1	30	21750011	21750011	1680	502	1	16000	40100	6	40103	6					5000	2175001
347	2175001	2	35	21750012	21750012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2175001
348	2175001	3	40	21750013	21750013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2175001
349	2175001	4	45	21750014	21750014	11050	505												2175001
350	2176001	0	25	21760010	21760010	700	601	1	10000	40103	8							5000	2176001
351	2176001	1	30	21760011	21760011	2360	602	1	20000	40100	8	40103	8					5000	2176001
352	2176001	2	35	21760012	21760012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2176001
353	2176001	3	40	21760013	21760013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2176001
354	2176001	4	45	21760014	21760014	15280	605												2176001
355	2184001	0	20	21840010	21840010	300	401	1	6000	40103	4							5000	2184001
356	2184001	1	25	21840011	21840011	760	402	1	12000	40100	4	40103	4					5000	2184001
357	2184001	2	30	21840012	21840012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2184001
358	2184001	3	35	21840013	21840013	3270	404	1	24000	40110	4	40113	4					5000	2184001
359	2185001	0	25	21850010	21850010	500	501	1	8000	40103	6							5000	2185001
360	2185001	1	30	21850011	21850011	1680	502	1	16000	40100	6	40103	6					5000	2185001
361	2185001	2	35	21850012	21850012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2185001
362	2185001	3	40	21850013	21850013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2185001
363	2185001	4	45	21850014	21850014	11050	505												2185001
364	2186001	0	25	21860010	21860010	700	601	1	10000	40103	8							5000	2186001
365	2186001	1	30	21860011	21860011	2360	602	1	20000	40100	8	40103	8					5000	2186001
366	2186001	2	35	21860012	21860012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2186001
367	2186001	3	40	21860013	21860013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2186001
368	2186001	4	45	21860014	21860014	15280	605												2186001
369	2194001	0	20	21940010	21940010	300	401	1	6000	40103	4							5000	2194001
370	2194001	1	25	21940011	21940011	760	402	1	12000	40100	4	40103	4					5000	2194001
371	2194001	2	30	21940012	21940012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2194001
372	2194001	3	35	21940013	21940013	3270	404	1	24000	40110	4	40113	4					5000	2194001
373	2195001	0	25	21950010	21950010	500	501	1	8000	40103	6							5000	2195001
374	2195001	1	30	21950011	21950011	1680	502	1	16000	40100	6	40103	6					5000	2195001
375	2195001	2	35	21950012	21950012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2195001
376	2195001	3	40	21950013	21950013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2195001
377	2195001	4	45	21950014	21950014	11050	505												2195001
378	2196001	0	25	21960010	21960010	700	601	1	10000	40103	8							5000	2196001
379	2196001	1	30	21960011	21960011	2360	602	1	20000	40100	8	40103	8					5000	2196001
380	2196001	2	35	21960012	21960012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2196001
381	2196001	3	40	21960013	21960013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2196001
382	2196001	4	45	21960014	21960014	15280	605												2196001
383	2204001	0	20	22040010	22040010	300	401	1	6000	40103	4							5000	2204001
384	2204001	1	25	22040011	22040011	760	402	1	12000	40100	4	40103	4					5000	2204001
385	2204001	2	30	22040012	22040012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2204001
386	2204001	3	35	22040013	22040013	3270	404	1	24000	40110	4	40113	4					5000	2204001
387	2205001	0	25	22050010	22050010	500	501	1	8000	40103	6							5000	2205001
388	2205001	1	30	22050011	22050011	1680	502	1	16000	40100	6	40103	6					5000	2205001
389	2205001	2	35	22050012	22050012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2205001
390	2205001	3	40	22050013	22050013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2205001
391	2205001	4	45	22050014	22050014	11050	505												2205001
392	2206001	0	25	22060010	22060010	700	601	1	10000	40103	8							5000	2206001
393	2206001	1	30	22060011	22060011	2360	602	1	20000	40100	8	40103	8					5000	2206001
394	2206001	2	35	22060012	22060012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2206001
395	2206001	3	40	22060013	22060013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2206001
396	2206001	4	45	22060014	22060014	15280	605												2206001
397	2214001	0	20	22140010	22140010	300	401	1	6000	40103	4							5000	2214001
398	2214001	1	25	22140011	22140011	760	402	1	12000	40100	4	40103	4					5000	2214001
399	2214001	2	30	22140012	22140012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2214001
400	2214001	3	35	22140013	22140013	3270	404	1	24000	40110	4	40113	4					5000	2214001
401	2215001	0	25	22150010	22150010	500	501	1	8000	40103	6							5000	2215001
402	2215001	1	30	22150011	22150011	1680	502	1	16000	40100	6	40103	6					5000	2215001
403	2215001	2	35	22150012	22150012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2215001
404	2215001	3	40	22150013	22150013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2215001
405	2215001	4	45	22150014	22150014	11050	505												2215001
406	2216001	0	25	22160010	22160010	700	601	1	10000	40103	8							5000	2216001
407	2216001	1	30	22160011	22160011	2360	602	1	20000	40100	8	40103	8					5000	2216001
408	2216001	2	35	22160012	22160012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2216001
409	2216001	3	40	22160013	22160013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2216001
410	2216001	4	45	22160014	22160014	15280	605												2216001
411	2224001	0	20	22240010	22240010	300	401	1	6000	40103	4							5000	2224001
412	2224001	1	25	22240011	22240011	760	402	1	12000	40100	4	40103	4					5000	2224001
413	2224001	2	30	22240012	22240012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2224001
414	2224001	3	35	22240013	22240013	3270	404	1	24000	40110	4	40113	4					5000	2224001
415	2225001	0	25	22250010	22250010	500	501	1	8000	40103	6							5000	2225001
416	2225001	1	30	22250011	22250011	1680	502	1	16000	40100	6	40103	6					5000	2225001
417	2225001	2	35	22250012	22250012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2225001
418	2225001	3	40	22250013	22250013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2225001
419	2225001	4	45	22250014	22250014	11050	505												2225001
420	2226001	0	25	22260010	22260010	700	601	1	10000	40103	8							5000	2226001
421	2226001	1	30	22260011	22260011	2360	602	1	20000	40100	8	40103	8					5000	2226001
422	2226001	2	35	22260012	22260012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2226001
423	2226001	3	40	22260013	22260013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2226001
424	2226001	4	45	22260014	22260014	15280	605												2226001
425	2234001	0	20	22340010	22340010	300	401	1	6000	40103	4							5000	2234001
426	2234001	1	25	22340011	22340011	760	402	1	12000	40100	4	40103	4					5000	2234001
427	2234001	2	30	22340012	22340012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2234001
428	2234001	3	35	22340013	22340013	3270	404	1	24000	40110	4	40113	4					5000	2234001
429	2235001	0	25	22350010	22350010	500	501	1	8000	40103	6							5000	2235001
430	2235001	1	30	22350011	22350011	1680	502	1	16000	40100	6	40103	6					5000	2235001
431	2235001	2	35	22350012	22350012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2235001
432	2235001	3	40	22350013	22350013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2235001
433	2235001	4	45	22350014	22350014	11050	505												2235001
434	2236001	0	25	22360010	22360010	700	601	1	10000	40103	8							5000	2236001
435	2236001	1	30	22360011	22360011	2360	602	1	20000	40100	8	40103	8					5000	2236001
436	2236001	2	35	22360012	22360012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2236001
437	2236001	3	40	22360013	22360013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2236001
438	2236001	4	45	22360014	22360014	15280	605												2236001
439	2244001	0	20	22440010	22440010	300	401	1	6000	40103	4							5000	2244001
440	2244001	1	25	22440011	22440011	760	402	1	12000	40100	4	40103	4					5000	2244001
441	2244001	2	30	22440012	22440012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2244001
442	2244001	3	35	22440013	22440013	3270	404	1	24000	40110	4	40113	4					5000	2244001
443	2245001	0	25	22450010	22450010	500	501	1	8000	40103	6							5000	2245001
444	2245001	1	30	22450011	22450011	1680	502	1	16000	40100	6	40103	6					5000	2245001
445	2245001	2	35	22450012	22450012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2245001
446	2245001	3	40	22450013	22450013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2245001
447	2245001	4	45	22450014	22450014	11050	505												2245001
448	2246001	0	25	22460010	22460010	700	601	1	10000	40103	8							5000	2246001
449	2246001	1	30	22460011	22460011	2360	602	1	20000	40100	8	40103	8					5000	2246001
450	2246001	2	35	22460012	22460012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2246001
451	2246001	3	40	22460013	22460013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2246001
452	2246001	4	45	22460014	22460014	15280	605												2246001
453	2254001	0	20	22540010	22540010	300	401	1	6000	40103	4							5000	2254001
454	2254001	1	25	22540011	22540011	760	402	1	12000	40100	4	40103	4					5000	2254001
455	2254001	2	30	22540012	22540012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2254001
456	2254001	3	35	22540013	22540013	3270	404	1	24000	40110	4	40113	4					5000	2254001
457	2255001	0	25	22550010	22550010	500	501	1	8000	40103	6							5000	2255001
458	2255001	1	30	22550011	22550011	1680	502	1	16000	40100	6	40103	6					5000	2255001
459	2255001	2	35	22550012	22550012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2255001
460	2255001	3	40	22550013	22550013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2255001
461	2255001	4	45	22550014	22550014	11050	505												2255001
462	2256001	0	25	22560010	22560010	700	601	1	10000	40103	8							5000	2256001
463	2256001	1	30	22560011	22560011	2360	602	1	20000	40100	8	40103	8					5000	2256001
464	2256001	2	35	22560012	22560012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2256001
465	2256001	3	40	22560013	22560013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2256001
466	2256001	4	45	22560014	22560014	15280	605												2256001
467	2264001	0	20	22640010	22640010	300	401	1	6000	40103	4							5000	2264001
468	2264001	1	25	22640011	22640011	760	402	1	12000	40100	4	40103	4					5000	2264001
469	2264001	2	30	22640012	22640012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2264001
470	2264001	3	35	22640013	22640013	3270	404	1	24000	40110	4	40113	4					5000	2264001
471	2265001	0	25	22650010	22650010	500	501	1	8000	40103	6							5000	2265001
472	2265001	1	30	22650011	22650011	1680	502	1	16000	40100	6	40103	6					5000	2265001
473	2265001	2	35	22650012	22650012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2265001
474	2265001	3	40	22650013	22650013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2265001
475	2265001	4	45	22650014	22650014	11050	505												2265001
476	2266001	0	25	22660010	22660010	700	601	1	10000	40103	8							5000	2266001
477	2266001	1	30	22660011	22660011	2360	602	1	20000	40100	8	40103	8					5000	2266001
478	2266001	2	35	22660012	22660012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2266001
479	2266001	3	40	22660013	22660013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2266001
480	2266001	4	45	22660014	22660014	15280	605												2266001
481	2274001	0	20	22740010	22740010	300	401	1	6000	40103	4							5000	2274001
482	2274001	1	25	22740011	22740011	760	402	1	12000	40100	4	40103	4					5000	2274001
483	2274001	2	30	22740012	22740012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2274001
484	2274001	3	35	22740013	22740013	3270	404	1	24000	40110	4	40113	4					5000	2274001
485	2275001	0	25	22750010	22750010	500	501	1	8000	40103	6							5000	2275001
486	2275001	1	30	22750011	22750011	1680	502	1	16000	40100	6	40103	6					5000	2275001
487	2275001	2	35	22750012	22750012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2275001
488	2275001	3	40	22750013	22750013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2275001
489	2275001	4	45	22750014	22750014	11050	505												2275001
490	2276001	0	25	22760010	22760010	700	601	1	10000	40103	8							5000	2276001
491	2276001	1	30	22760011	22760011	2360	602	1	20000	40100	8	40103	8					5000	2276001
492	2276001	2	35	22760012	22760012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2276001
493	2276001	3	40	22760013	22760013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2276001
494	2276001	4	45	22760014	22760014	15280	605												2276001
495	2284001	0	20	22840010	22840010	300	401	1	6000	40103	4							5000	2284001
496	2284001	1	25	22840011	22840011	760	402	1	12000	40100	4	40103	4					5000	2284001
497	2284001	2	30	22840012	22840012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2284001
498	2284001	3	35	22840013	22840013	3270	404	1	24000	40110	4	40113	4					5000	2284001
499	2285001	0	25	22850010	22850010	500	501	1	8000	40103	6							5000	2285001
500	2285001	1	30	22850011	22850011	1680	502	1	16000	40100	6	40103	6					5000	2285001
501	2285001	2	35	22850012	22850012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2285001
502	2285001	3	40	22850013	22850013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2285001
503	2285001	4	45	22850014	22850014	11050	505												2285001
504	2286001	0	25	22860010	22860010	700	601	1	10000	40103	8							5000	2286001
505	2286001	1	30	22860011	22860011	2360	602	1	20000	40100	8	40103	8					5000	2286001
506	2286001	2	35	22860012	22860012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2286001
507	2286001	3	40	22860013	22860013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2286001
508	2286001	4	45	22860014	22860014	15280	605												2286001
509	2294001	0	20	22940010	22940010	300	401	1	6000	40103	4							5000	2294001
510	2294001	1	25	22940011	22940011	760	402	1	12000	40100	4	40103	4					5000	2294001
511	2294001	2	30	22940012	22940012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2294001
512	2294001	3	35	22940013	22940013	3270	404	1	24000	40110	4	40113	4					5000	2294001
513	2295001	0	25	22950010	22950010	500	501	1	8000	40103	6							5000	2295001
514	2295001	1	30	22950011	22950011	1680	502	1	16000	40100	6	40103	6					5000	2295001
515	2295001	2	35	22950012	22950012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2295001
516	2295001	3	40	22950013	22950013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2295001
517	2295001	4	45	22950014	22950014	11050	505												2295001
518	2296001	0	25	22960010	22960010	700	601	1	10000	40103	8							5000	2296001
519	2296001	1	30	22960011	22960011	2360	602	1	20000	40100	8	40103	8					5000	2296001
520	2296001	2	35	22960012	22960012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2296001
521	2296001	3	40	22960013	22960013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2296001
522	2296001	4	45	22960014	22960014	15280	605												2296001
523	2304001	0	20	23040010	23040010	300	401	1	6000	40103	4							5000	2304001
524	2304001	1	25	23040011	23040011	760	402	1	12000	40100	4	40103	4					5000	2304001
525	2304001	2	30	23040012	23040012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2304001
526	2304001	3	35	23040013	23040013	3270	404	1	24000	40110	4	40113	4					5000	2304001
527	2305001	0	25	23050010	23050010	500	501	1	8000	40103	6							5000	2305001
528	2305001	1	30	23050011	23050011	1680	502	1	16000	40100	6	40103	6					5000	2305001
529	2305001	2	35	23050012	23050012	3540	503	1	24000	40110	4	40113	4	40100	4	40103	4	5000	2305001
530	2305001	3	40	23050013	23050013	6570	504	1	32000	40110	8	40113	8	40100	4	40103	4	5000	2305001
531	2305001	4	45	23050014	23050014	11050	505												2305001
532	2306001	0	25	23060010	23060010	700	601	1	10000	40103	8							5000	2306001
533	2306001	1	30	23060011	23060011	2360	602	1	20000	40100	8	40103	8					5000	2306001
534	2306001	2	35	23060012	23060012	5090	603	1	30000	40110	6	40113	6	40100	6	40103	6	5000	2306001
535	2306001	3	40	23060013	23060013	9140	604	1	40000	40110	10	40113	10	40100	6	40103	6	5000	2306001
