特效名	皮肤名	CueId[1]	CueId[2]	CueId[3]	优先级	固定在生成点
FxR1LuxiyaAttack44Shouji01		10002408				0
FxR1LuxiyaBuff		10002409				0
FxR1LuxiyaBao		10002410				0
FxR1LuxiyaPingmu		10002409				0
FxR1LuxiyaAttack51		10002501				0
FxR1LuxiyaAttack51Jianzhen		10002502				0
FxR1LuxiyaAttack51Start		10002503				0
FxR1LuxiyaAttack51Shouji		10002504				0
FxR1LuxiyaCanying		10002601				0
FxR1LuxiyaBorn		10002701				0
FxR1LuxiyaWin		10002702				0
FxR1LuxiyaAttack10Sound		10002703				0
FxR2LuxiyaAttack01		10012001				0
FxR2LuxiyaAttack02		10012002				0
FxR2LuxiyaAttack03		10012003				0
FxR2LuxiyaAttack04		10012004				0
FxR2LuxiyaAttack05		10012005				0
FxR2LuxiyaAttack06		10012006				0
FxR2LuxiyaAttack01Shouji		10012007				0
FxR2LuxiyaAttack02Shouji01		10012008				0
FxR2LuxiyaAttack02Shouji02		10012008				0
FxR2LuxiyaAttack03Shouji		10012009				0
FxR2LuxiyaAttack04Shouji		10012010				0
FxR2LuxiyaAttack05Shouji		10012011				0
FxR2LuxiyaAttack06Shouji		10012012				0
FxR2LuxiyaAttack11		10012101				0
FxR2LuxiyaAttack13		10012102				0
FxR2LuxiyaAttack11Shouji		10012103				0
FxR2LuxiyaAttack21		10012201				0
FxR2LuxiyaAttack23		10012202				0
FxR2LuxiyaAttack21Shouji01		10012203				0
FxR2LuxiyaAttack21Shouji02		10012204				0
FxR2LuxiyaAttack31		10012301				0
FxR2LuxiyaAttack33		10012302				0
FxR2LuxiyaAttack31Dandao		10012303				0
FxR2LuxiyaAttack32Dandao		10012304				0
FxR2LuxiyaAttack33Dandao		10012305				0
FxR2LuxiyaAttack31Shouji		10012306				0
FxR2LuxiyaBeidong		10012401				0
FxR2LuxiyaQte		10012402				0
FxR2LuxiyaQteGuadianSwordCase		10012403				0
FxR2LuxiyaQteShouji01		10012404				0
FxR2LuxiyaQteShouji02		10012405				0
FxR2LuxiyaQteShouji03		10012406				0
FxR2LuxiyaAttack51		10012501				0
FxR2LuxiyaWuqiChuxian01		10012502				0
FxR2LuxiyaWuqiChuxian02		10012503				0
FxR2LuxiyaWuqiChuxian03		10012504				0
FxR2LuxiyaWuqiChuxian04		10012505				0
FxR2LuxiyaAttack01Ex		10012506				0
FxR2LuxiyaAttack02Ex		10012507				0
FxR2LuxiyaAttack03Ex		10012508				0
FxR2LuxiyaAttack04Ex		10012509				0
FxR2LuxiyaAttack05Ex		10012510				0
FxR2LuxiyaAttack06Ex		10012511				0
FxR2LuxiyaAttack11Ex		10012512				0
FxR2LuxiyaAttack13Ex		10012513				0
FxR2LuxiyaAttack21Ex		10012514				0
FxR2LuxiyaAttack23Ex		10012515				0
FxR2LuxiyaAttack31Ex		10012516				0
FxR2LuxiyaAttack33Ex		10012517				0
FxR2LuxiyaAttack31ExShouji		10012518				0
FxR2LuxiyaAttack52		10012519				0
FxR2LuxiyaMove1		10012601				0
FxR2LuxiyaMove2		10012601				0
FxR2LuxiyaBorn		10012701				0
FxR2LuxiyaWin		10012702				0
FxR2LuxiyaAtk06JuheSound		10012801				0
FxR2LuxiyaBeidongEx		10012802				0
FxR2LuxiyaAtk06JuheHit		10012803				0
FxR2LuxiyaAtk06JuheHit01		10012804				0
FxR2LuxiyaAtk13ExWind		10012805				0
FxR3LuxiyaAttack01		10022001				0
FxR3LuxiyaAttack02		10022002				0
FxR3LuxiyaAttack03		10022003				0
FxR3LuxiyaAttack04		10022004				0
FxR3LuxiyaAttack05		10022005				0
FxR3LuxiyaAttack06		10022006				0
FxR3LuxiyaAttack01Shouji01		10022007				0
FxR3LuxiyaAttack02Shouji01		10022008				0
FxR3LuxiyaAttack02Shouji02		10022009				0
FxR3LuxiyaAttack03Shouji01		10022010				0
FxR3LuxiyaAttack03Shouji02		10022011				0
FxR3LuxiyaAttack03Shouji03		10022012				0
FxR3LuxiyaAttack04Shouji		10022013				0
FxR3LuxiyaAttack05Shouji01		10022014				0
FxR3LuxiyaAttack05Shouji02		10022015				0
FxR3LuxiyaAttack11		10022101				0
FxR3LuxiyaAttack13		10022102				0
FxR3LuxiyaAttack13Zha		10022103				0
FxR3LuxiyaAttack11Shouji01		10022104				0
FxR3LuxiyaAttack11Shouji02		10022104				0
FxR3LuxiyaAttack21		10022201				0
FxR3LuxiyaAttack21Shouji		10022202				0
FxR3LuxiyaAttack31		10022301				0
FxR3LuxiyaAttack33		10022302				0
FxR3LuxiyaAttack31Shouji01		10022303				0
FxR3LuxiyaAttack31Shouji02		10022303				0
FxR3LuxiyaAttack41		10022401				0
FxR3LuxiyaAttack42		10022402				0
FxR3LuxiyaAttack43		10022403				0
FxR3LuxiyaAttack44		10022404				0
FxR3LuxiyaAttack41Dandao		10022405				0
FxR3LuxiyaAttack42Dandao		10022406				0
FxR3LuxiyaAttack43Dandao		10022407				0
FxR3LuxiyaAttack44Dandao		10022408				0
FxR3LuxiyaAttack41Dandao01		10022409				0
FxR3LuxiyaAttack42Dandao01		10022410				0
FxR3LuxiyaAttack43Dandao01		10022411				0
FxR3LuxiyaAttack44Dandao01		10022412				0
FxR3LuxiyaAttack41Shouji		10022413				0
FxR3LuxiyaShoudao		10022414				0
FxR3LuxiyaQte		10022415				0
FxR3LuxiyaQteDilie		10022416				0
FxR3LuxiyaQteShouji01		10022417				0
FxR3LuxiyaBuff01		10022418				0
FxR3LuxiyaAttack51		10022501				0
FxR3LuxiyaAttack51Eye						0
FxR3LuxiyaAttack51Shouji01		10022503				0
FxR3LuxiyaAttack51Shouji02		10022504				0
FxR3LuxiyaAttack51Wuqi		10022505				0
FxR3LuxiyaMove01		10022601				0
FxR3LuxiyaMove02		10022602				0
FxR3LuxiyaBorn		10022701				0
FxR3LuxiyaWin		10022702				0
FxR3LuxiyaAttack01	R3LuxiyaMd019161	11022001				0
FxR3LuxiyaAttack02	R3LuxiyaMd019161	11022002				0
FxR3LuxiyaAttack03	R3LuxiyaMd019161	11022003				0
FxR3LuxiyaAttack04	R3LuxiyaMd019161	11022004				0
FxR3LuxiyaAttack05	R3LuxiyaMd019161	11022005				0
FxR3LuxiyaAttack01Shouji01	R3LuxiyaMd019161	11022006				0
FxR3LuxiyaAttack02Shouji01	R3LuxiyaMd019161	11022007				0
FxR3LuxiyaAttack02Shouji02	R3LuxiyaMd019161	11022007				0
FxR3LuxiyaAttack03Shouji01	R3LuxiyaMd019161	11022008				0
FxR3LuxiyaAttack03Shouji02	R3LuxiyaMd019161	11022008				0
FxR3LuxiyaAttack03Shouji03	R3LuxiyaMd019161	11022008				0
FxR3LuxiyaAttack04Shouji	R3LuxiyaMd019161	11022009				0
FxR3LuxiyaAttack05Shouji01	R3LuxiyaMd019161	11022010				0
FxR3LuxiyaAttack05Shouji02	R3LuxiyaMd019161	11022010				0
FxR3LuxiyaAttack06	R3LuxiyaMd019161	11022011				0
FxR3LuxiyaAttack11	R3LuxiyaMd019161	11022101				0
FxR3LuxiyaAttack13	R3LuxiyaMd019161	11022102				0
FxR3LuxiyaAttack13Zha	R3LuxiyaMd019161	11022103				0
FxR3LuxiyaAttack11Shouji01	R3LuxiyaMd019161	11022104				0
FxR3LuxiyaAttack11Shouji02	R3LuxiyaMd019161	11022104				0
FxR3LuxiyaAttack21	R3LuxiyaMd019161	11022201				0
FxR3LuxiyaAttack21Shouji	R3LuxiyaMd019161	11022202				0
FxR3LuxiyaAttack31	R3LuxiyaMd019161	11022301				0
FxR3LuxiyaAttack33	R3LuxiyaMd019161	11022302				0
FxR3LuxiyaAttack31Shouji01	R3LuxiyaMd019161	11022303				0
FxR3LuxiyaAttack31Shouji02	R3LuxiyaMd019161	11022303				0
FxR3LuxiyaAttack41	R3LuxiyaMd019161	11022401				0
FxR3LuxiyaAttack42	R3LuxiyaMd019161	11022402				0
FxR3LuxiyaAttack43	R3LuxiyaMd019161	11022403				0
FxR3LuxiyaAttack44	R3LuxiyaMd019161	11022404				0
FxR3LuxiyaAttack41Dandao	R3LuxiyaMd019161	11022405				0
FxR3LuxiyaAttack42Dandao	R3LuxiyaMd019161	11022405				0
FxR3LuxiyaAttack43Dandao	R3LuxiyaMd019161	11022405				0
FxR3LuxiyaAttack44Dandao	R3LuxiyaMd019161	11022405				0
FxR3LuxiyaAttack41Dandao01	R3LuxiyaMd019161	11022406				0
FxR3LuxiyaAttack42Dandao01	R3LuxiyaMd019161	11022406				0
FxR3LuxiyaAttack43Dandao01	R3LuxiyaMd019161	11022406				0
FxR3LuxiyaAttack44Dandao01	R3LuxiyaMd019161	11022406				0
FxR3LuxiyaAttack41Shouji	R3LuxiyaMd019161	11022407				0
FxR3LuxiyaShoudao	R3LuxiyaMd019161	11022408				0
FxR3LuxiyaQte	R3LuxiyaMd019161	11022409				0
FxR3LuxiyaQteDilie	R3LuxiyaMd019161	11022410				0
FxR3LuxiyaQteShouji01	R3LuxiyaMd019161	11022411				0
FxR3LuxiyaBuff01	R3LuxiyaMd019161	11022412				0
FxR3LuxiyaAttack51	R3LuxiyaMd019161	11022501				0
FxR3LuxiyaAttack51Shouji01	R3LuxiyaMd019161	11022502				0
FxR3LuxiyaAttack51Shouji02	R3LuxiyaMd019161	11022502				0
FxR3LuxiyaAttack51Eye	R3LuxiyaMd019161					0
FxR3LuxiyaMove01	R3LuxiyaMd019161	11022601				0
FxR3LuxiyaMove02	R3LuxiyaMd019161	11022602				0
FxR3LuxiyaBorn	R3LuxiyaMd019161	11022701				0
FxR3LuxiyaWin	R3LuxiyaMd019161	11022702				0
FxR3LuxiyaAttack01	R3LuxiyaMd019171	12022001				0
FxR3LuxiyaAttack02	R3LuxiyaMd019171	12022002				0
FxR3LuxiyaAttack03	R3LuxiyaMd019171	12022003				0
FxR3LuxiyaAttack04	R3LuxiyaMd019171	12022004				0
FxR3LuxiyaAttack05	R3LuxiyaMd019171	12022005				0
FxR3LuxiyaAttack06	R3LuxiyaMd019171	12022006				0
FxR3LuxiyaAttack01Shouji01	R3LuxiyaMd019171	12022007				0
FxR3LuxiyaAttack02Shouji01	R3LuxiyaMd019171	12022008				0
FxR3LuxiyaAttack02Shouji02	R3LuxiyaMd019171	12022009				0
FxR3LuxiyaAttack03Shouji01	R3LuxiyaMd019171	12022010				0
FxR3LuxiyaAttack03Shouji02	R3LuxiyaMd019171	12022011				0
FxR3LuxiyaAttack03Shouji03	R3LuxiyaMd019171	12022012				0
FxR3LuxiyaAttack04Shouji	R3LuxiyaMd019171	12022013				0
FxR3LuxiyaAttack05Shouji01	R3LuxiyaMd019171	12022014				0
FxR3LuxiyaAttack05Shouji02	R3LuxiyaMd019171	12022015				0
FxR3LuxiyaAttack11	R3LuxiyaMd019171	12022101				0
FxR3LuxiyaAttack13	R3LuxiyaMd019171	12022102				0
FxR3LuxiyaAttack13Zha	R3LuxiyaMd019171	12022103				0
FxR3LuxiyaAttack11Shouji01	R3LuxiyaMd019171	12022104				0
FxR3LuxiyaAttack11Shouji02	R3LuxiyaMd019171	12022105				0
FxR3LuxiyaAttack21	R3LuxiyaMd019171	12022201				0
FxR3LuxiyaAttack21Shouji	R3LuxiyaMd019171	12022202				0
FxR3LuxiyaAttack31	R3LuxiyaMd019171	12022301				0
FxR3LuxiyaAttack33	R3LuxiyaMd019171	12022302				0
FxR3LuxiyaAttack31Shouji01	R3LuxiyaMd019171	12022303				0
FxR3LuxiyaAttack31Shouji02	R3LuxiyaMd019171	12022304				0
FxR3LuxiyaAttack41	R3LuxiyaMd019171	12022401				0
FxR3LuxiyaAttack42	R3LuxiyaMd019171	12022402				0
FxR3LuxiyaAttack43	R3LuxiyaMd019171	12022403				0
FxR3LuxiyaAttack44	R3LuxiyaMd019171	12022404				0
FxR3LuxiyaAttack41Dandao	R3LuxiyaMd019171	12022405				0
FxR3LuxiyaAttack42Dandao	R3LuxiyaMd019171	12022405				0
FxR3LuxiyaAttack43Dandao	R3LuxiyaMd019171	12022405				0
FxR3LuxiyaAttack44Dandao	R3LuxiyaMd019171	12022405				0
FxR3LuxiyaAttack41Dandao01	R3LuxiyaMd019171	12022406				0
FxR3LuxiyaAttack42Dandao01	R3LuxiyaMd019171	12022406				0
FxR3LuxiyaAttack43Dandao01	R3LuxiyaMd019171	12022406				0
FxR3LuxiyaAttack44Dandao01	R3LuxiyaMd019171	12022406				0
FxR3LuxiyaAttack41Shouji	R3LuxiyaMd019171	12022407				0
FxR3LuxiyaShoudao	R3LuxiyaMd019171	12022408				0
FxR3LuxiyaQte	R3LuxiyaMd019171	12022409				0
FxR3LuxiyaQteDilie	R3LuxiyaMd019171	12022410				0
FxR3LuxiyaQteShouji01	R3LuxiyaMd019171	12022411				0
FxR3LuxiyaBuff01	R3LuxiyaMd019171	12022412				0
FxR3LuxiyaAttack51	R3LuxiyaMd019171	12022501				0
FxR3LuxiyaAttack51Shouji01	R3LuxiyaMd019171	12022502				0
FxR3LuxiyaAttack51Shouji02	R3LuxiyaMd019171	12022503				0
FxR3LuxiyaMove01	R3LuxiyaMd019171	12022601				0
FxR3LuxiyaMove02	R3LuxiyaMd019171	12022602				0
FxR3LuxiyaBorn	R3LuxiyaMd019171	12022701				0
FxR3LuxiyaWin	R3LuxiyaMd019171	12022702				0
FxR4LuxiyaAttack01A		10032001				0
FxR4LuxiyaAttack01AShouji		10032002				0
FxR4LuxiyaAttack02A		10032003				0
FxR4LuxiyaAttack02DilieA		10032004				0
FxR4LuxiyaAttack02AShouji		10032005				0
FxR4LuxiyaAttack03AXuli		10032006				0
FxR4LuxiyaAttack03A		10032007				0
FxR4LuxiyaAttack03DilieA		10032008				0
FxR4LuxiyaAttack03AShouji		10032009				0
FxR4LuxiyaAttack04A		10032010				0
FxR4LuxiyaAttack04AXuli		10032011				0
FxR4LuxiyaAttack04AShouji01		10032012				0
FxR4LuxiyaAttack04AShouji02		10032012				0
FxR4LuxiyaAttack04AShouji03		10032012				0
FxR4LuxiyaAttack04AShouji04		10032012				0
FxR4LuxiyaAttack05A		10032013				0
FxR4LuxiyaAttack05A02		10032014				0
FxR4LuxiyaAttack05AShouji01		10032015				0
FxR4LuxiyaAttack05AShouji02		10032015				0
FxR4LuxiyaAttack01BSound		10032016				0
FxR4LuxiyaAttack02B		10032017				0
FxR4LuxiyaAttack03BSound		10032018				0
FxR4LuxiyaAttack04B		10032019				0
FxR4LuxiyaAttack05B		10032020				0
FxR4LuxiyaAttack05B02		10032021				0
FxR4LuxiyaAttack01BDilie		10032022				0
FxR4LuxiyaAttack05BDilie02		10032023				0
FxR4LuxiyaAttack02BXuli		10032024				0
FxR4LuxiyaAttack01BShouji		10032025				0
FxR4LuxiyaAttack02BShouji		10032026				0
FxR4LuxiyaAttack02BShouji01		10032026				0
FxR4LuxiyaAttack03BShouji		10032027				0
FxR4LuxiyaAttack04BShouji01		10032028				0
FxR4LuxiyaAttack05BShouji01		10032029				0
FxR4LuxiyaAttack05BShouji02		10032029				0
FxR4LuxiyaAttack05BShouji03		10032030				0
FxR4LuxiyaAttack11A		10032101				0
FxR4LuxiyaAttack11ADilie		10032102				0
FxR4LuxiyaAttack11MeshA		10032103				0
FxR4LuxiyaAttack11AShouji01		10032104				0
FxR4LuxiyaAttack11AShouji02		10032104				0
FxR4LuxiyaAttack11AShouji03		10032104				0
FxR4LuxiyaAttack11AShouji04		10032104				0
FxR4LuxiyaAttack11AShouji05		10032105				0
FxR4LuxiyaAttack11AShouji06		10032105				0
FxR4LuxiyaAttack11AShouji07		10032105				0
FxR4LuxiyaAttack11AShouji08		10032105				0
FxR4LuxiyaAttack11B		10032106				0
FxR4LuxiyaAttack13B		10032107				0
FxR4LuxiyaAttack11BShouji		10032108				0
FxR4LuxiyaAttack21A		10032201				0
FxR4LuxiyaAttack21A02		10032202				0
FxR4LuxiyaAttack21ADilie01		10032203				0
FxR4LuxiyaAttack21ADilie02		10032204				0
FxR4LuxiyaAttack21ADilie03		10032205				0
FxR4LuxiyaAttack21AShouji01		10032206				0
FxR4LuxiyaAttack21AShouji02		10032207				0
FxR4LuxiyaAttack21B		10032208				0
FxR4LuxiyaAttack23B		10032209				0
FxR4LuxiyaAttack21BDilie		10032210				0
FxR4LuxiyaAttack21BShouji		10032211				0
FxR4LuxiyaAttack31A		10032301				0
FxR4LuxiyaAttack33A		10032302				0
FxR4LuxiyaAttack31BaoqiA		10032303				0
FxR4LuxiyaAttack31ADilie01		10032304				0
FxR4LuxiyaAttack31ADilie02		10032305				0
FxR4LuxiyaAttack31MeshA		10032306				0
FxR4LuxiyaAttack31AShouji01		10032307				0
FxR4LuxiyaAttack31AShouji02		10032308				0
FxR4LuxiyaAttack31BDilie01		10032309				0
FxR4LuxiyaAttack33BDilie01		10032310				0
FxR4LuxiyaAttack31BStart		10032311				0
FxR4LuxiyaAttack31B		10032312				0
FxR4LuxiyaAttack31BShouji		10032313				0
FxR4LuxiyaSwitch		10032501				0
FxR4LuxiyaAttack52B		10032502				0
FxR4LuxiyaAttack52BDilie		10032503				0
FxR4LuxiyaAttack51Fly		10032504				0
FxR4LuxiyaAttack51B		10032505				0
FxR4LuxiyaAttack51BDilie		10032506				0
FxR4LuxiyaQte		10032401				0
FxR4Luxiyamove01		10032601				0
FxR4Luxiyamove02		10032602				0
FxR4LuxiyamoveB01Motion		10032603				0
FxR4LuxiyamoveB02Motion		10032604				0
FxR4LuxiyaBorn		10032701				0
FxR4LuxiyaWin		10032702				0
FxR4LuxiyaCishaSound		10032703				0
FxR4LuxiyaAttack01A	R4LuxiyaMd019141	11032001				0
FxR4LuxiyaAttack01AShouji	R4LuxiyaMd019141	11032002				0
FxR4LuxiyaAttack02A	R4LuxiyaMd019141	11032003				0
FxR4LuxiyaAttack02DilieA	R4LuxiyaMd019141	11032004				0
FxR4LuxiyaAttack02AShouji	R4LuxiyaMd019141	11032005				0
FxR4LuxiyaAttack03AXuli	R4LuxiyaMd019141	11032006				0
FxR4LuxiyaAttack03A	R4LuxiyaMd019141	11032007				0
FxR4LuxiyaAttack03DilieA	R4LuxiyaMd019141	11032008				0
FxR4LuxiyaAttack03AShouji	R4LuxiyaMd019141	11032009				0
FxR4LuxiyaAttack04A	R4LuxiyaMd019141	11032010				0
FxR4LuxiyaAttack04AXuli	R4LuxiyaMd019141	11032011				0
FxR4LuxiyaAttack04AShouji01	R4LuxiyaMd019141	11032012				0
FxR4LuxiyaAttack04AShouji02	R4LuxiyaMd019141	11032012				0
FxR4LuxiyaAttack04AShouji03	R4LuxiyaMd019141	11032012				0
FxR4LuxiyaAttack04AShouji04	R4LuxiyaMd019141	11032012				0
FxR4LuxiyaAttack05A	R4LuxiyaMd019141	11032013				0
FxR4LuxiyaAttack05A02	R4LuxiyaMd019141	11032014				0
FxR4LuxiyaAttack05AShouji01	R4LuxiyaMd019141	11032015				0
FxR4LuxiyaAttack05AShouji02	R4LuxiyaMd019141	11032016				0
FxR4LuxiyaAttack01BSound	R4LuxiyaMd019141	11032017				0
FxR4LuxiyaAttack02B	R4LuxiyaMd019141	11032018				0
FxR4LuxiyaAttack03BSound	R4LuxiyaMd019141	11032019				0
FxR4LuxiyaAttack04B	R4LuxiyaMd019141	11032020				0
FxR4LuxiyaAttack05B	R4LuxiyaMd019141	11032021				0
FxR4LuxiyaAttack05B02	R4LuxiyaMd019141	11032022				0
FxR4LuxiyaAttack01BDilie	R4LuxiyaMd019141	11032023				0
FxR4LuxiyaAttack05BDilie02	R4LuxiyaMd019141	11032024				0
FxR4LuxiyaAttack02BXuli	R4LuxiyaMd019141	11032025				0
FxR4LuxiyaAttack01BShouji	R4LuxiyaMd019141	11032026				0
FxR4LuxiyaAttack02BShouji	R4LuxiyaMd019141	11032027				0
FxR4LuxiyaAttack02BShouji01	R4LuxiyaMd019141	11032027				0
FxR4LuxiyaAttack03BShouji	R4LuxiyaMd019141	11032028				0
FxR4LuxiyaAttack04BShouji01	R4LuxiyaMd019141	11032029				0
FxR4LuxiyaAttack05BShouji01	R4LuxiyaMd019141	11032030				0
FxR4LuxiyaAttack05BShouji02	R4LuxiyaMd019141	11032031				0
FxR4LuxiyaAttack05BShouji03	R4LuxiyaMd019141	11032032				0
FxR4LuxiyaAttack11A	R4LuxiyaMd019141	11032101				0
FxR4LuxiyaAttack11ADilie	R4LuxiyaMd019141	11032102				0
FxR4LuxiyaAttack11MeshA	R4LuxiyaMd019141	11032103				0
FxR4LuxiyaAttack11AShouji01	R4LuxiyaMd019141	11032104				0
FxR4LuxiyaAttack11AShouji02	R4LuxiyaMd019141	11032104				0
FxR4LuxiyaAttack11AShouji03	R4LuxiyaMd019141	11032104				0
FxR4LuxiyaAttack11AShouji04	R4LuxiyaMd019141	11032104				0
FxR4LuxiyaAttack11AShouji05	R4LuxiyaMd019141	11032105				0
FxR4LuxiyaAttack11AShouji06	R4LuxiyaMd019141	11032105				0
FxR4LuxiyaAttack11AShouji07	R4LuxiyaMd019141	11032105				0
FxR4LuxiyaAttack11AShouji08	R4LuxiyaMd019141	11032105				0
FxR4LuxiyaAttack11B	R4LuxiyaMd019141	11032106				0
FxR4LuxiyaAttack13B	R4LuxiyaMd019141	11032107				0
FxR4LuxiyaAttack11BShouji	R4LuxiyaMd019141	11032108				0
FxR4LuxiyaAttack21A	R4LuxiyaMd019141	11032201				0
FxR4LuxiyaAttack21A02	R4LuxiyaMd019141	11032202				0
FxR4LuxiyaAttack21ADilie01	R4LuxiyaMd019141	11032203				0
FxR4LuxiyaAttack21ADilie02	R4LuxiyaMd019141	11032204				0
FxR4LuxiyaAttack21AShouji01	R4LuxiyaMd019141	11032205				0
FxR4LuxiyaAttack21AShouji02	R4LuxiyaMd019141	11032206				0
FxR4LuxiyaAttack21B	R4LuxiyaMd019141	11032207				0
FxR4LuxiyaAttack23B	R4LuxiyaMd019141	11032208				0
FxR4LuxiyaAttack21BDilie	R4LuxiyaMd019141	11032209				0
FxR4LuxiyaAttack21BShouji	R4LuxiyaMd019141	11032210				0
FxR4LuxiyaAttack31A	R4LuxiyaMd019141	11032301				0
FxR4LuxiyaAttack33A	R4LuxiyaMd019141	11032302				0
FxR4LuxiyaAttack31BaoqiA	R4LuxiyaMd019141	11032303				0
FxR4LuxiyaAttack31ADilie01	R4LuxiyaMd019141	11032304				0
FxR4LuxiyaAttack31ADilie02	R4LuxiyaMd019141	11032305				0
FxR4LuxiyaAttack31MeshA	R4LuxiyaMd019141	11032306				0
FxR4LuxiyaAttack31AShouji01	R4LuxiyaMd019141	11032307				0
FxR4LuxiyaAttack31AShouji02	R4LuxiyaMd019141	11032308				0
FxR4LuxiyaAttack31BDilie01	R4LuxiyaMd019141	11032309				0
FxR4LuxiyaAttack33BDilie01	R4LuxiyaMd019141	11032310				0
FxR4LuxiyaAttack31BStart	R4LuxiyaMd019141	11032311				0
FxR4LuxiyaAttack31B	R4LuxiyaMd019141	11032312				0
FxR4LuxiyaAttack31BShouji	R4LuxiyaMd019141	11032313				0
FxR4LuxiyaSwitch	R4LuxiyaMd019141	11032501				0
FxR4LuxiyaAttack52B	R4LuxiyaMd019141	11032502				0
FxR4LuxiyaAttack52BDilie	R4LuxiyaMd019141	11032503				0
FxR4LuxiyaAttack51Fly	R4LuxiyaMd019141	11032504				0
FxR4LuxiyaAttack51B	R4LuxiyaMd019141	11032505				0
FxR4LuxiyaAttack51BDilie	R4LuxiyaMd019141	11032506				0
FxR4LuxiyaQte	R4LuxiyaMd019141	11032401				0
FxR4Luxiyamove01	R4LuxiyaMd019141	11032601				0
FxR4Luxiyamove02	R4LuxiyaMd019141	11032602				0
FxR4LuxiyamoveB01Motion	R4LuxiyaMd019141	11032603				0
FxR4LuxiyamoveB02Motion	R4LuxiyaMd019141	11032604				0
FxR4LuxiyaBorn	R4LuxiyaMd019141	11032701				0
FxR4LuxiyaWin	R4LuxiyaMd019141	11032702				0
FxR4LuxiyaAttack01A	R4LuxiyaMd019271	12032001				0
FxR4LuxiyaAttack02A	R4LuxiyaMd019271	12032002				0
FxR4LuxiyaAttack03A	R4LuxiyaMd019271	12032003				0
FxR4LuxiyaAttack04A	R4LuxiyaMd019271	12032004				0
FxR4LuxiyaAttack05A	R4LuxiyaMd019271	12032005				0
FxR4LuxiyaAttack03AXuli	R4LuxiyaMd019271	12032006				0
FxR4LuxiyaAttack04AXuli	R4LuxiyaMd019271	12032007				0
FxR4LuxiyaAttack02DilieA	R4LuxiyaMd019271	12032008				0
FxR4LuxiyaAttack03DilieA	R4LuxiyaMd019271	12032009				0
FxR4LuxiyaAttack05A02	R4LuxiyaMd019271	12032010				0
FxR4LuxiyaAttack01AShouji	R4LuxiyaMd019271	12032011				0
FxR4LuxiyaAttack02AShouji	R4LuxiyaMd019271	12032012				0
FxR4LuxiyaAttack03AShouji	R4LuxiyaMd019271	12032013				0
FxR4LuxiyaAttack04AShouji01	R4LuxiyaMd019271	12032014				0
FxR4LuxiyaAttack04AShouji02	R4LuxiyaMd019271	12032015				0
FxR4LuxiyaAttack04AShouji03	R4LuxiyaMd019271	12032016				0
FxR4LuxiyaAttack04AShouji04	R4LuxiyaMd019271	12032017				0
FxR4LuxiyaAttack05AShouji01	R4LuxiyaMd019271	12032018				0
FxR4LuxiyaAttack05AShouji02	R4LuxiyaMd019271	12032019				0
FxR4LuxiyaAttack11A	R4LuxiyaMd019271	12032101				0
FxR4LuxiyaAttack11ADilie	R4LuxiyaMd019271	12032102				0
FxR4LuxiyaAttack11MeshA	R4LuxiyaMd019271	12032103				0
FxR4LuxiyaAttack11AShouji01	R4LuxiyaMd019271	12032104				0
FxR4LuxiyaAttack11AShouji02	R4LuxiyaMd019271	12032105				0
FxR4LuxiyaAttack11AShouji03	R4LuxiyaMd019271	12032106				0
FxR4LuxiyaAttack11AShouji04	R4LuxiyaMd019271	12032107				0
FxR4LuxiyaAttack11AShouji05	R4LuxiyaMd019271	12032108				0
FxR4LuxiyaAttack11AShouji06	R4LuxiyaMd019271	12032109				0
FxR4LuxiyaAttack11AShouji07	R4LuxiyaMd019271	12032110				0
FxR4LuxiyaAttack11AShouji08	R4LuxiyaMd019271	12032111				0
FxR4LuxiyaAttack21A	R4LuxiyaMd019271	12032201				0
FxR4LuxiyaAttack21A02	R4LuxiyaMd019271	12032202				0
FxR4LuxiyaAttack21ADilie01	R4LuxiyaMd019271	12032203				0
FxR4LuxiyaAttack21ADilie02	R4LuxiyaMd019271	12032204				0
FxR4LuxiyaAttack21ADilie03	R4LuxiyaMd019271	12032205				0
FxR4LuxiyaAttack21AShouji01	R4LuxiyaMd019271	12032206				0
FxR4LuxiyaAttack21AShouji02	R4LuxiyaMd019271	12032207				0
FxR4LuxiyaAttack31A	R4LuxiyaMd019271	12032301				0
FxR4LuxiyaAttack33A	R4LuxiyaMd019271	12032302				0
FxR4LuxiyaAttack31BaoqiA	R4LuxiyaMd019271	12032303				0
FxR4LuxiyaAttack31ADilie01	R4LuxiyaMd019271	12032304				0
FxR4LuxiyaAttack31ADilie02	R4LuxiyaMd019271	12032305				0
FxR4LuxiyaAttack31MeshA	R4LuxiyaMd019271	12032306				0
FxR4LuxiyaAttack31AShouji01	R4LuxiyaMd019271	12032307				0
FxR4LuxiyaAttack31AShouji02	R4LuxiyaMd019271	12032308				0
FxR4Luxiyamove01	R4LuxiyaMd019271	12032401				0
FxR4Luxiyamove02	R4LuxiyaMd019271	12032402				0
FxR4LuxiyaAttack01BSound	R4LuxiyaMd019271	12032501				0
FxR4LuxiyaAttack02B	R4LuxiyaMd019271	12032502				0
FxR4LuxiyaAttack03BSound	R4LuxiyaMd019271	12032503				0
FxR4LuxiyaAttack04B	R4LuxiyaMd019271	12032504				0
FxR4LuxiyaAttack05B	R4LuxiyaMd019271	12032505				0
FxR4LuxiyaAttack05B02	R4LuxiyaMd019271	12032506				0
