Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
936	107201	12	60012			3	16000
937	107201	13	60013			3	18000
938	107201	14	60014			3	20000
939	107201	15	60015			5	22000
940	107201	16	60016			5	24000
941	107201	17	60017			5	26000
942	107201	18					
943	107206	1	60101			1	2000
944	107206	2	60102			1	3000
945	107206	3	60103			1	4000
946	107206	4	60104			1	5000
947	107206	5	60105			2	6000
948	107206	6	60106			2	7000
949	107206	7	60107			2	8000
950	107206	8	60108			2	9000
951	107206	9	60109			2	10000
952	107206	10	60110			3	12000
953	107206	11	60111			3	14000
954	107206	12	60112			3	16000
955	107206	13	60113			3	18000
956	107206	14	60114			3	20000
957	107206	15	60115			5	22000
958	107206	16	60116			5	24000
959	107206	17	60117			5	26000
960	107206	18					
961	107211	1	60201			1	2000
962	107211	2	60202			1	3000
963	107211	3	60203			1	4000
964	107211	4	60204			1	5000
965	107211	5	60205			2	6000
966	107211	6	60206			2	7000
967	107211	7	60207			2	8000
968	107211	8	60208			2	9000
969	107211	9	60209			2	10000
970	107211	10	60210			3	12000
971	107211	11	60211			3	14000
972	107211	12	60212			3	16000
973	107211	13	60213			3	18000
974	107211	14	60214			3	20000
975	107211	15	60215			5	22000
976	107211	16	60216			5	24000
977	107211	17	60217			5	26000
978	107211	18					
979	107216	1	60001			1	2000
980	107216	2	60002			1	3000
981	107216	3	60003			1	4000
982	107216	4	60004			1	5000
983	107216	5	60005			2	6000
984	107216	6	60006			2	7000
985	107216	7	60007			2	8000
986	107216	8	60008			2	9000
987	107216	9	60009			2	10000
988	107216	10	60010			3	12000
989	107216	11	60011			3	14000
990	107216	12	60012			3	16000
991	107216	13	60013			3	18000
992	107216	14	60014			3	20000
993	107216	15	60015			5	22000
994	107216	16	60016			5	24000
995	107216	17	60017			5	26000
996	107216	18					
997	107217	1	60101			1	2000
998	107217	2	60102			1	3000
999	107217	3	60103			1	4000
1000	107217	4	60104			1	5000
1001	107217	5	60105			2	6000
1002	107217	6	60106			2	7000
1003	107217	7	60107			2	8000
1004	107217	8	60108			2	9000
1005	107217	9	60109			2	10000
1006	107217	10	60110			3	12000
1007	107217	11	60111			3	14000
1008	107217	12	60112			3	16000
1009	107217	13	60113			3	18000
1010	107217	14	60114			3	20000
1011	107217	15	60115			5	22000
1012	107217	16	60116			5	24000
1013	107217	17	60117			5	26000
1014	107217	18					
1015	107218	1	60501			1	2000
1016	107218	2	60502			1	3000
1017	107218	3	60503			1	4000
1018	107218	4	60504			1	5000
1019	107218	5	60505			2	6000
1020	107218	6	60506			2	7000
1021	107218	7	60507			2	8000
1022	107218	8	60508			2	9000
1023	107218	9	60509			2	10000
1024	107218	10	60510			3	12000
1025	107218	11	60511			3	14000
1026	107218	12	60512			3	16000
1027	107218	13	60513			3	18000
1028	107218	14	60514			3	20000
1029	107218	15	60515			5	22000
1030	107218	16	60516			5	24000
1031	107218	17	60517			5	26000
1032	107218	18					
1033	107221	1	60201			1	2000
1034	107221	2	60202			1	3000
1035	107221	3	60203			1	4000
1036	107221	4	60204			1	5000
1037	107221	5	60205			2	6000
1038	107221	6	60206			2	7000
1039	107221	7	60207			2	8000
1040	107221	8	60208			2	9000
1041	107221	9	60209			2	10000
1042	107221	10	60210			3	12000
1043	107221	11	60211			3	14000
1044	107221	12	60212			3	16000
1045	107221	13	60213			3	18000
1046	107221	14	60214			3	20000
1047	107221	15	60215			5	22000
1048	107221	16	60216			5	24000
1049	107221	17	60217			5	26000
1050	107221	18					
1051	107222		61002			3	25000
1052	107222	1	61002			3	25000
1053	107223	1	60301	61301		1	2000
1054	107223	2	60302	61302		1	3000
1055	107223	3	60303	61303		1	4000
1056	107223	4	60304	61304		1	5000
1057	107223	5	60305	61305		2	6000
1058	107223	6	60306	61306		2	7000
1059	107223	7	60307	61307		2	8000
1060	107223	8	60308	61308		2	9000
1061	107223	9	60309	61309		2	10000
1062	107223	10	60310	61310		3	12000
1063	107223	11	60311	61311		3	14000
1064	107223	12	60312	61312		3	16000
1065	107223	13	60313	61313		3	18000
1066	107223	14	60314	61314		3	20000
1067	107223	15	60315	61315		5	22000
1068	107223	16	60316	61316		5	24000
1069	107223	17	60317	61317		5	26000
1070	107223	18					
1071	107227		60406				
1072	107227	1	60406				
1073	107224		61004			5	50000
1074	107224	1	61004			5	50000
1075	107225		61005			7	75000
1076	107225	1	61005			7	75000
1077	107226		61006			10	100000
1078	107226	1	61006			10	100000
1079	108201	1	60001			1	2000
1080	108201	2	60002			1	3000
1081	108201	3	60003			1	4000
1082	108201	4	60004			1	5000
1083	108201	5	60005			2	6000
1084	108201	6	60006			2	7000
1085	108201	7	60007			2	8000
1086	108201	8	60008			2	9000
1087	108201	9	60009			2	10000
1088	108201	10	60010			3	12000
1089	108201	11	60011			3	14000
1090	108201	12	60012			3	16000
1091	108201	13	60013			3	18000
1092	108201	14	60014			3	20000
1093	108201	15	60015			5	22000
1094	108201	16	60016			5	24000
1095	108201	17	60017			5	26000
1096	108201	18					
1097	108206	1	60101			1	2000
1098	108206	2	60102			1	3000
1099	108206	3	60103			1	4000
1100	108206	4	60104			1	5000
1101	108206	5	60105			2	6000
1102	108206	6	60106			2	7000
1103	108206	7	60107			2	8000
1104	108206	8	60108			2	9000
1105	108206	9	60109			2	10000
1106	108206	10	60110			3	12000
1107	108206	11	60111			3	14000
1108	108206	12	60112			3	16000
1109	108206	13	60113			3	18000
1110	108206	14	60114			3	20000
1111	108206	15	60115			5	22000
1112	108206	16	60116			5	24000
1113	108206	17	60117			5	26000
1114	108206	18					
1115	108211	1	60201			1	2000
1116	108211	2	60202			1	3000
1117	108211	3	60203			1	4000
1118	108211	4	60204			1	5000
1119	108211	5	60205			2	6000
1120	108211	6	60206			2	7000
1121	108211	7	60207			2	8000
1122	108211	8	60208			2	9000
1123	108211	9	60209			2	10000
1124	108211	10	60210			3	12000
1125	108211	11	60211			3	14000
1126	108211	12	60212			3	16000
1127	108211	13	60213			3	18000
1128	108211	14	60214			3	20000
1129	108211	15	60215			5	22000
1130	108211	16	60216			5	24000
1131	108211	17	60217			5	26000
1132	108211	18					
1133	108216	1	60001			1	2000
1134	108216	2	60002			1	3000
1135	108216	3	60003			1	4000
1136	108216	4	60004			1	5000
1137	108216	5	60005			2	6000
1138	108216	6	60006			2	7000
1139	108216	7	60007			2	8000
1140	108216	8	60008			2	9000
1141	108216	9	60009			2	10000
1142	108216	10	60010			3	12000
1143	108216	11	60011			3	14000
1144	108216	12	60012			3	16000
1145	108216	13	60013			3	18000
1146	108216	14	60014			3	20000
1147	108216	15	60015			5	22000
1148	108216	16	60016			5	24000
1149	108216	17	60017			5	26000
1150	108216	18					
1151	108217	1	60101			1	2000
1152	108217	2	60102			1	3000
1153	108217	3	60103			1	4000
1154	108217	4	60104			1	5000
1155	108217	5	60105			2	6000
1156	108217	6	60106			2	7000
1157	108217	7	60107			2	8000
1158	108217	8	60108			2	9000
1159	108217	9	60109			2	10000
1160	108217	10	60110			3	12000
1161	108217	11	60111			3	14000
1162	108217	12	60112			3	16000
1163	108217	13	60113			3	18000
1164	108217	14	60114			3	20000
1165	108217	15	60115			5	22000
1166	108217	16	60116			5	24000
1167	108217	17	60117			5	26000
1168	108217	18					
1169	108218	1	60501			1	2000
1170	108218	2	60502			1	3000
1171	108218	3	60503			1	4000
1172	108218	4	60504			1	5000
1173	108218	5	60505			2	6000
1174	108218	6	60506			2	7000
1175	108218	7	60507			2	8000
1176	108218	8	60508			2	9000
1177	108218	9	60509			2	10000
1178	108218	10	60510			3	12000
1179	108218	11	60511			3	14000
1180	108218	12	60512			3	16000
1181	108218	13	60513			3	18000
1182	108218	14	60514			3	20000
1183	108218	15	60515			5	22000
1184	108218	16	60516			5	24000
1185	108218	17	60517			5	26000
1186	108218	18					
1187	108221	1	60201			1	2000
1188	108221	2	60202			1	3000
1189	108221	3	60203			1	4000
1190	108221	4	60204			1	5000
1191	108221	5	60205			2	6000
1192	108221	6	60206			2	7000
1193	108221	7	60207			2	8000
1194	108221	8	60208			2	9000
1195	108221	9	60209			2	10000
1196	108221	10	60210			3	12000
1197	108221	11	60211			3	14000
1198	108221	12	60212			3	16000
1199	108221	13	60213			3	18000
1200	108221	14	60214			3	20000
1201	108221	15	60215			5	22000
1202	108221	16	60216			5	24000
1203	108221	17	60217			5	26000
1204	108221	18					
1205	108222		61002			3	25000
1206	108222	1	61002			3	25000
1207	108223	1	60301	61301		1	2000
1208	108223	2	60302	61302		1	3000
1209	108223	3	60303	61303		1	4000
1210	108223	4	60304	61304		1	5000
1211	108223	5	60305	61305		2	6000
1212	108223	6	60306	61306		2	7000
1213	108223	7	60307	61307		2	8000
1214	108223	8	60308	61308		2	9000
1215	108223	9	60309	61309		2	10000
1216	108223	10	60310	61310		3	12000
1217	108223	11	60311	61311		3	14000
1218	108223	12	60312	61312		3	16000
1219	108223	13	60313	61313		3	18000
1220	108223	14	60314	61314		3	20000
1221	108223	15	60315	61315		5	22000
1222	108223	16	60316	61316		5	24000
1223	108223	17	60317	61317		5	26000
1224	108223	18					
1225	108227		60407				
1226	108227	1	60407				
1227	108224		61004			5	50000
1228	108224	1	61004			5	50000
1229	108225		61005			7	75000
1230	108225	1	61005			7	75000
1231	108226		61006			10	100000
1232	108226	1	61006			10	100000
1233	102201	1	60001			1	2000
1234	102201	2	60002			1	3000
1235	102201	3	60003			1	4000
1236	102201	4	60004			1	5000
1237	102201	5	60005			2	6000
1238	102201	6	60006			2	7000
1239	102201	7	60007			2	8000
1240	102201	8	60008			2	9000
1241	102201	9	60009			2	10000
1242	102201	10	60010			3	12000
1243	102201	11	60011			3	14000
1244	102201	12	60012			3	16000
1245	102201	13	60013			3	18000
1246	102201	14	60014			3	20000
1247	102201	15	60015			5	22000
1248	102201	16	60016			5	24000
1249	102201	17	60017			5	26000
1250	102201	18					
1251	102206	1	60101			1	2000
1252	102206	2	60102			1	3000
1253	102206	3	60103			1	4000
1254	102206	4	60104			1	5000
1255	102206	5	60105			2	6000
1256	102206	6	60106			2	7000
1257	102206	7	60107			2	8000
1258	102206	8	60108			2	9000
1259	102206	9	60109			2	10000
1260	102206	10	60110			3	12000
1261	102206	11	60111			3	14000
1262	102206	12	60112			3	16000
1263	102206	13	60113			3	18000
1264	102206	14	60114			3	20000
1265	102206	15	60115			5	22000
1266	102206	16	60116			5	24000
1267	102206	17	60117			5	26000
1268	102206	18					
1269	102211	1	60201			1	2000
1270	102211	2	60202			1	3000
1271	102211	3	60203			1	4000
1272	102211	4	60204			1	5000
1273	102211	5	60205			2	6000
1274	102211	6	60206			2	7000
1275	102211	7	60207			2	8000
1276	102211	8	60208			2	9000
1277	102211	9	60209			2	10000
1278	102211	10	60210			3	12000
1279	102211	11	60211			3	14000
1280	102211	12	60212			3	16000
1281	102211	13	60213			3	18000
1282	102211	14	60214			3	20000
1283	102211	15	60215			5	22000
1284	102211	16	60216			5	24000
1285	102211	17	60217			5	26000
1286	102211	18					
1287	102216	1	60001			1	2000
1288	102216	2	60002			1	3000
1289	102216	3	60003			1	4000
1290	102216	4	60004			1	5000
1291	102216	5	60005			2	6000
1292	102216	6	60006			2	7000
1293	102216	7	60007			2	8000
1294	102216	8	60008			2	9000
1295	102216	9	60009			2	10000
1296	102216	10	60010			3	12000
1297	102216	11	60011			3	14000
1298	102216	12	60012			3	16000
1299	102216	13	60013			3	18000
1300	102216	14	60014			3	20000
1301	102216	15	60015			5	22000
1302	102216	16	60016			5	24000
1303	102216	17	60017			5	26000
1304	102216	18					
1305	102217	1	60101			1	2000
1306	102217	2	60102			1	3000
1307	102217	3	60103			1	4000
1308	102217	4	60104			1	5000
1309	102217	5	60105			2	6000
1310	102217	6	60106			2	7000
1311	102217	7	60107			2	8000
1312	102217	8	60108			2	9000
1313	102217	9	60109			2	10000
1314	102217	10	60110			3	12000
1315	102217	11	60111			3	14000
1316	102217	12	60112			3	16000
1317	102217	13	60113			3	18000
1318	102217	14	60114			3	20000
1319	102217	15	60115			5	22000
1320	102217	16	60116			5	24000
1321	102217	17	60117			5	26000
1322	102217	18					
1323	102218	1	60501			1	2000
1324	102218	2	60502			1	3000
1325	102218	3	60503			1	4000
1326	102218	4	60504			1	5000
1327	102218	5	60505			2	6000
1328	102218	6	60506			2	7000
1329	102218	7	60507			2	8000
1330	102218	8	60508			2	9000
1331	102218	9	60509			2	10000
1332	102218	10	60510			3	12000
1333	102218	11	60511			3	14000
1334	102218	12	60512			3	16000
1335	102218	13	60513			3	18000
1336	102218	14	60514			3	20000
1337	102218	15	60515			5	22000
1338	102218	16	60516			5	24000
1339	102218	17	60517			5	26000
1340	102218	18					
1341	102221	1	60201			1	2000
1342	102221	2	60202			1	3000
1343	102221	3	60203			1	4000
1344	102221	4	60204			1	5000
1345	102221	5	60205			2	6000
1346	102221	6	60206			2	7000
1347	102221	7	60207			2	8000
1348	102221	8	60208			2	9000
1349	102221	9	60209			2	10000
1350	102221	10	60210			3	12000
1351	102221	11	60211			3	14000
1352	102221	12	60212			3	16000
1353	102221	13	60213			3	18000
1354	102221	14	60214			3	20000
1355	102221	15	60215			5	22000
1356	102221	16	60216			5	24000
1357	102221	17	60217			5	26000
1358	102221	18					
1359	102222		61002			3	25000
1360	102222	1	61002			3	25000
1361	102223	1	60301	61301		1	2000
1362	102223	2	60302	61302		1	3000
1363	102223	3	60303	61303		1	4000
1364	102223	4	60304	61304		1	5000
1365	102223	5	60305	61305		2	6000
1366	102223	6	60306	61306		2	7000
1367	102223	7	60307	61307		2	8000
1368	102223	8	60308	61308		2	9000
1369	102223	9	60309	61309		2	10000
1370	102223	10	60310	61310		3	12000
1371	102223	11	60311	61311		3	14000
1372	102223	12	60312	61312		3	16000
1373	102223	13	60313	61313		3	18000
1374	102223	14	60314	61314		3	20000
1375	102223	15	60315	61315		5	22000
1376	102223	16	60316	61316		5	24000
1377	102223	17	60317	61317		5	26000
1378	102223	18					
1379	102227		60408				
1380	102227	1	60408				
1381	102224		61004			5	50000
1382	102224	1	61004			5	50000
1383	102225		61005			7	75000
1384	102225	1	61005			7	75000
1385	102226		61006			10	100000
1386	102226	1	61006			10	100000
1387	103201	1	60001			1	2000
1388	103201	2	60002			1	3000
1389	103201	3	60003			1	4000
1390	103201	4	60004			1	5000
1391	103201	5	60005			2	6000
1392	103201	6	60006			2	7000
1393	103201	7	60007			2	8000
1394	103201	8	60008			2	9000
1395	103201	9	60009			2	10000
1396	103201	10	60010			3	12000
1397	103201	11	60011			3	14000
1398	103201	12	60012			3	16000
1399	103201	13	60013			3	18000
1400	103201	14	60014			3	20000
1401	103201	15	60015			5	22000
1402	103201	16	60016			5	24000
1403	103201	17	60017			5	26000
1404	103201	18					
1405	103206	1	60101			1	2000
1406	103206	2	60102			1	3000
1407	103206	3	60103			1	4000
1408	103206	4	60104			1	5000
1409	103206	5	60105			2	6000
1410	103206	6	60106			2	7000
1411	103206	7	60107			2	8000
1412	103206	8	60108			2	9000
1413	103206	9	60109			2	10000
1414	103206	10	60110			3	12000
1415	103206	11	60111			3	14000
1416	103206	12	60112			3	16000
1417	103206	13	60113			3	18000
1418	103206	14	60114			3	20000
1419	103206	15	60115			5	22000
1420	103206	16	60116			5	24000
1421	103206	17	60117			5	26000
1422	103206	18					
1423	103211	1	60201			1	2000
1424	103211	2	60202			1	3000
1425	103211	3	60203			1	4000
1426	103211	4	60204			1	5000
1427	103211	5	60205			2	6000
1428	103211	6	60206			2	7000
1429	103211	7	60207			2	8000
1430	103211	8	60208			2	9000
1431	103211	9	60209			2	10000
1432	103211	10	60210			3	12000
1433	103211	11	60211			3	14000
1434	103211	12	60212			3	16000
1435	103211	13	60213			3	18000
1436	103211	14	60214			3	20000
1437	103211	15	60215			5	22000
1438	103211	16	60216			5	24000
1439	103211	17	60217			5	26000
1440	103211	18					
1441	103216	1	60001			1	2000
1442	103216	2	60002			1	3000
1443	103216	3	60003			1	4000
1444	103216	4	60004			1	5000
1445	103216	5	60005			2	6000
1446	103216	6	60006			2	7000
1447	103216	7	60007			2	8000
1448	103216	8	60008			2	9000
1449	103216	9	60009			2	10000
1450	103216	10	60010			3	12000
1451	103216	11	60011			3	14000
1452	103216	12	60012			3	16000
1453	103216	13	60013			3	18000
1454	103216	14	60014			3	20000
1455	103216	15	60015			5	22000
1456	103216	16	60016			5	24000
1457	103216	17	60017			5	26000
1458	103216	18					
1459	103217	1	60101			1	2000
1460	103217	2	60102			1	3000
1461	103217	3	60103			1	4000
1462	103217	4	60104			1	5000
1463	103217	5	60105			2	6000
1464	103217	6	60106			2	7000
1465	103217	7	60107			2	8000
1466	103217	8	60108			2	9000
1467	103217	9	60109			2	10000
1468	103217	10	60110			3	12000
1469	103217	11	60111			3	14000
1470	103217	12	60112			3	16000
1471	103217	13	60113			3	18000
1472	103217	14	60114			3	20000
1473	103217	15	60115			5	22000
1474	103217	16	60116			5	24000
1475	103217	17	60117			5	26000
1476	103217	18					
1477	103218	1	60501			1	2000
1478	103218	2	60502			1	3000
1479	103218	3	60503			1	4000
1480	103218	4	60504			1	5000
1481	103218	5	60505			2	6000
1482	103218	6	60506			2	7000
1483	103218	7	60507			2	8000
1484	103218	8	60508			2	9000
1485	103218	9	60509			2	10000
1486	103218	10	60510			3	12000
1487	103218	11	60511			3	14000
1488	103218	12	60512			3	16000
1489	103218	13	60513			3	18000
1490	103218	14	60514			3	20000
1491	103218	15	60515			5	22000
1492	103218	16	60516			5	24000
1493	103218	17	60517			5	26000
1494	103218	18					
1495	103221	1	60201			1	2000
1496	103221	2	60202			1	3000
1497	103221	3	60203			1	4000
1498	103221	4	60204			1	5000
1499	103221	5	60205			2	6000
1500	103221	6	60206			2	7000
1501	103221	7	60207			2	8000
1502	103221	8	60208			2	9000
1503	103221	9	60209			2	10000
1504	103221	10	60210			3	12000
1505	103221	11	60211			3	14000
1506	103221	12	60212			3	16000
1507	103221	13	60213			3	18000
1508	103221	14	60214			3	20000
1509	103221	15	60215			5	22000
1510	103221	16	60216			5	24000
1511	103221	17	60217			5	26000
1512	103221	18					
1513	103222		61002			3	25000
1514	103222	1	61002			3	25000
1515	103223	1	60301	61301		1	2000
1516	103223	2	60302	61302		1	3000
1517	103223	3	60303	61303		1	4000
1518	103223	4	60304	61304		1	5000
1519	103223	5	60305	61305		2	6000
1520	103223	6	60306	61306		2	7000
1521	103223	7	60307	61307		2	8000
1522	103223	8	60308	61308		2	9000
1523	103223	9	60309	61309		2	10000
1524	103223	10	60310	61310		3	12000
1525	103223	11	60311	61311		3	14000
1526	103223	12	60312	61312		3	16000
1527	103223	13	60313	61313		3	18000
1528	103223	14	60314	61314		3	20000
1529	103223	15	60315	61315		5	22000
1530	103223	16	60316	61316		5	24000
1531	103223	17	60317	61317		5	26000
1532	103223	18					
1533	103227		60409				
1534	103227	1	60409				
1535	103224		61004			5	50000
1536	103224	1	61004			5	50000
1537	103225		61005			7	75000
