Id	Name	Desc	ConsumeId	ConsumeCount	RewardId	MailId	MailCount	DailyRewardId	DailyRewardCount	PrePurchaseId	ConditionId[1]	ConditionId[2]	TimeToEffectStr	TimeToInvalidStr	ShelvesType	ShelvesDays	BuyLimitTimes	BuyLimitType	BuyLimitParam	Icon	FashionLabel	IsSellOutShow	Tag	UiType	Priority	LogType	NormalDiscountStr	DiscountShowStr	DiscountItemId[1]	DiscountItemCount[1]	DiscountValue[1]	DiscountBeginTimeStr[1]	DiscountEndTimeStr[1]	DiscountItemId[2]	DiscountItemCount[2]	DiscountValue[2]	DiscountBeginTimeStr[2]	DiscountEndTimeStr[2]	SignInId	ConvertSwitch	CanMultiply	PayKeySuffix
83613	スカーレットタイド塗装パック				3450184								2023/5/1 10:00	2023/5/29 5:00			1	0		UIVoyageAmongTheRemains3		1		8	130	3																12Goods4900
83614	エトワレクロジー武器パック				3450185								2023/5/1 10:00	2023/5/29 5:00			1	0		UIVoyageAmongTheRemains2		1		8	131	3																19Goods800
83615	はためく夏飛沫武器パック				3450186								2023/5/1 10:00	2023/5/29 5:00			1	0		UIVoyageAmongTheRemains4		1		8	132	3																20Goods800
83616	4900円パックH				3450187								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	5	133	3																12Skin4900
83617	ガジガジシャーク武器パック				3450188								2023/5/1 10:00	2023/5/29 5:00			1	0		UIVoyageAmongTheRemains22		1		8	134	3																21Goods800
83618	4900円パックI				3450187								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	5	135	3																6Skin4900
83619	4900円パックJ				3450187								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	5	136	3																7Skin4900
83620	4900円パックK				3450187								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	5	137	3																8Skin4900
83621	4900円パックL				3450187								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	5	138	3																9Skin4900
83622	4900円パックM				3450187								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	5	139	3																10Skin4900
83623	4900円パックN				3450187								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	5	140	3																11Skin4900
83624	2400円パックR				3450176								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	5	142	3																23Skin2400
83625	アプデ血清パック				3450000								2023/5/29 10:00	2023/7/4 5:00			2	0		JP_Libao1220		1	14	5	5000	3																3Goods800
83626	アプデ特別パック				3450071								2023/5/29 10:00	2023/7/4 5:00			1	0		JP_Libao1221		1	14	5	5001	3																3Goods3000
83627	アプデ武器パック				3450072								2023/5/29 10:00	2023/7/4 5:00			1	0		JP_Libao1222		1	14	5	5002	3																4Goods3000
83628	武器共鳴特別パック				3450073								2023/5/29 10:00	2023/7/4 5:00			1	0		JP_Libao1223		1	14	5	5003	3																2Goods4900
83629	構造体開発パック				3450074								2023/5/29 10:00	2023/7/4 5:00			1	0		JP_Libao1224		1	14	5	5004	3																3Goods2400
83630	構造体開発お得パック				3450075								2023/5/29 10:00	2023/7/4 5:00			2	0		JP_Libao1225		1	14	5	5005	3																4Goods2400
83631	補機開発支援パック				3450079								2023/5/29 10:00	2023/7/4 5:00			1	0		JP_Libao1017		1	14	5	5006	3																5Goods3000
83632	周回構造体特典				3450007								2023/5/29 10:00	2023/7/2 5:00			2	1	10001	JP_Libao1226		1	14	5	5007	3																1Goods320
83633	周回武器特典				3450008								2023/5/29 10:00	2023/7/2 5:00			2	1	10001	JP_Libao1227		1	14	5	5008	3																2Goods320
83634	週間カード	1日1セット支給×7日間				13400523	7						2023/5/29 10:00	2023/7/4 5:00			1	1	10001	JP_Libao1228		1	14	5	5009	3																6Goods650
83635	出陣支援開発パック				3450177								2023/5/29 10:00	2023/7/4 5:00			1	0		JP_Libao1229		1	14	5	5010	3																18Goods2400
83636	撃破支援開発パック				3450178								2023/5/29 10:00	2023/7/4 5:00			1	0		JP_Libao1230		1	14	5	5011	3																1Goods5400
83637	特勤支援開発パック				3450179								2023/5/29 10:00	2023/7/4 5:00			1	0		JP_Libao1231		1	14	5	5012	3																1Goods15800
83638	武器開発共鳴支援パック				3450180								2023/5/29 10:00	2023/7/4 5:00			1	0		JP_Libao1232		1	14	5	5013	3																1Goods8000
83639	人形アップパック				3450196								2023/5/30 10:00	2023/7/4 5:00			1	0		JP_Libao1233		1	14	5	5014	3																1Goods4800
83640	セカンドマーチパック				3450197								2023/5/29 10:00	2023/7/4 5:00			1	0		JP_Libao1234		1	14	5	5015	3																6Goods1600
83641	淡色のメッセージパック				3450198								2023/5/29 10:00	2023/7/4 5:00			1	0		JP_Libao1235		1	14	5	5016	3																22Goods800
83642	鏡中の絮説ギフトボックス	1日1セット支給×30日間			3450199	13400524	30						2023/5/29 10:00	2023/7/4 5:00			1	0		JP_Libao1236		1	14	5	5017	3																3Goods3200
83643	夜の散歩パック				3450200								2023/6/12 10:00	2023/7/4 5:00			1	0		JP_Libao1237		1	14	5	5018	3																23Goods800
83644	風の報せパック				3450201								2023/6/12 10:00	2023/7/4 5:00			1	0		JP_Libao1238		1	14	5	5019	3																7Goods1600
83645	朱染の月パック				3450202								2023/6/12 10:00	2023/7/4 5:00			1	0		JP_Libao1239		1	14	5	5020	3																25Goods2400
83646	月満開パック				3450203								2023/6/12 10:00	2023/7/4 5:00			1	0		JP_Libao1240		1	14	5	5021	3																6Goods4100
83647	白鳥の湖畔塗装パック				3450204								2023/5/30 10:00	2023/7/4 5:00			1	0		UILeftUnsaid1		1		8	5022	3																26Goods2400
83648	ニーケーUS1000塗装パック				3450205								2023/5/30 10:00	2023/7/4 5:00			1	0		UILeftUnsaid2		1		8	5023	3																13Goods4900
83649	カーマインクラウン塗装パック				3450206								2023/5/30 10:00	2023/7/4 5:00			1	0		UILeftUnsaid3		1		8	5024	3																24Goods800
83650	2400円パックS				3450176								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	5	4960	3																24Skin2400
83651	アプデ血清パック				3450000								2023/7/4 10:00	2023/8/14 5:00			2	0		JP_Libao1241		1	14	5	4961	3																3Goods800
83652	アプデ特別パック				3450071								2023/7/4 10:00	2023/8/14 5:00			1	0		JP_Libao1242		1	14	5	4962	3																3Goods3000
83653	アプデ武器パック				3450072								2023/7/4 10:00	2023/8/14 5:00			1	0		JP_Libao1243		1	14	5	4963	3																4Goods3000
83654	武器共鳴特別パック				3450073								2023/7/4 10:00	2023/8/14 5:00			1	0		JP_Libao1244		1	14	5	4964	3																2Goods4900
83655	構造体開発パック				3450074								2023/7/4 10:00	2023/8/14 5:00			1	0		JP_Libao1245		1	14	5	4965	3																3Goods2400
83656	構造体開発お得パック				3450075								2023/7/4 10:00	2023/8/14 5:00			2	0		JP_Libao1246		1	14	5	4966	3																4Goods2400
83657	補機開発支援パック				3450079								2023/7/4 10:00	2023/8/14 5:00			1	0		JP_Libao1017		1	14	5	4967	3																5Goods3000
83658	周回構造体特典				3450007								2023/7/4 10:00	2023/8/14 5:00			2	1	10001	JP_Libao1247		1	14	5	4968	3																1Goods320
83659	周回武器特典				3450008								2023/7/4 10:00	2023/8/14 5:00			2	1	10001	JP_Libao1248		1	14	5	4969	3																2Goods320
83660	週間カード	1日1セット支給×7日間				13400530	7						2023/7/4 10:00	2023/8/14 5:00			1	1	10001	JP_Libao1249		1	14	5	4970	3																6Goods650
83661	瞬影露光家具図面パック				90306								2023/7/4 10:00	2023/8/14 5:00			1	0		UISpiralofChronos4		1	14	7	4971	3																13Goods650
83662	瞬影露光家具フルパック				90307								2023/7/4 10:00	2023/8/14 5:00			1	0		UISpiralofChronos5		1	14	7	4972	3																8Goods1600
83663	瞬影露光家具モデルパック				90308								2023/7/4 10:00	2023/8/14 5:00			1	0		UISpiralofChronos6		1	14	7	4973	3																9Goods1600
83664	特売開発券セット				3450213								2023/7/4 10:00	2023/8/14 5:00			2	0		JP_Libao1250		1	14	5	4974	3																8Goods160
83665	割引開発券セット				3450214								2023/7/4 10:00	2023/8/14 5:00			1	0		JP_Libao1251		1	14	5	4975	3																25Goods800
83666	向光前進ギフトボックス	1日1セット支給×10日間			3450215	13400531	10						2023/7/4 10:00	2023/8/14 5:00			1	0		JP_Libao1252		1	14	5	4976	3																2Goods10000
83667	旅出の時パック				3450216								2023/7/4 10:00	2023/7/25 5:00			2	0		JP_Libao1253		1	14	5	4977	3																26Goods800
83668	遠路指標パック				3450217								2023/7/4 10:00	2023/7/25 5:00			1	0		JP_Libao1254		1	14	5	4978	3																7Goods4100
83669	浮輝映暁パック				3450218								2023/7/4 10:00	2023/7/25 5:00			1	0		JP_Libao1255		1	14	5	4979	3																2Goods8000
83670	新暁慶祝パック	1日1セット支給×10日間				13400532	10						2023/7/4 10:00	2023/7/25 5:00			1	0		JP_Libao1256		1	14	5	4980	3																10Goods1600
83671	夏夜鳴風パック				3450219								2023/7/25 10:00	2023/8/14 5:00			10	0		JP_Libao1257		1	14	5	4981	3																9Goods160
83672	夏下弦月パック				3450220								2023/7/25 10:00	2023/8/14 5:00			1	0		JP_Libao1258		1	14	5	4982	3																27Goods800
83673	夏色の泡パック				3450221								2023/7/25 10:00	2023/8/14 5:00			1	0		JP_Libao1259		1	14	5	4983	3																11Goods1600
83674	夏の響きパック	1日1セット支給×15日間				13400533	15						2023/7/25 10:00	2023/8/14 5:00			1	0		JP_Libao1260		1	14	5	4984	3																27Goods2400
83675	さざ波コインパック(S)				3450223								2023/7/25 10:00	2023/8/14 5:00			10	0		JP_Libao1261		1	14	5	4985	3																10Goods160
83676	さざ波コインパック(L)				3450224								2023/7/25 10:00	2023/8/14 5:00			5	0		JP_Libao1262		1	14	5	4986	3																6Goods1500
83677	暗赤色の贖い塗装パック				3450225								2023/7/5 10:00	2023/8/14 5:00			1	0		UISpiralofChronos1		1		8	4987	3																28Goods2400
83678	リーウェイホリデー塗装パック				3450226								2023/7/5 10:00	2023/8/14 5:00			1	0		UISpiralofChronos2		1		8	4988	3																14Goods4900
83679	ブレイクタイム武器塗装パック				3450227								2023/7/5 10:00	2023/8/14 5:00			1	0		UISpiralofChronos3		1		8	4989	3																28Goods800
83680	2400円パックT				3450176								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	5	4990	3																25Skin2400
83681	アプデ血清パック				3450000								2023/8/14 10:00	2023/9/21 5:00			2	0		JP_Libao1265		1	14	5	4920	3																3Goods800
83682	アプデ特別パック				3450071								2023/8/14 10:00	2023/9/21 5:00			1	0		JP_Libao1266		1	14	5	4921	3																3Goods3000
83683	アプデ武器パック				3450072								2023/8/14 10:00	2023/9/21 5:00			1	0		JP_Libao1267		1	14	5	4922	3																4Goods3000
83684	武器共鳴特別パック				3450073								2023/8/14 10:00	2023/9/21 5:00			1	0		JP_Libao1268		1	14	5	4923	3																2Goods4900
83685	構造体開発パック				3450074								2023/8/14 10:00	2023/9/21 5:00			1	0		JP_Libao1269		1	14	5	4924	3																3Goods2400
83686	構造体開発お得パック				3450075								2023/8/14 10:00	2023/9/21 5:00			2	0		JP_Libao1270		1	14	5	4925	3																4Goods2400
83687	補機開発支援パック				3450079								2023/8/14 10:00	2023/9/21 5:00			1	0		JP_Libao1017		1	14	5	4926	3																5Goods3000
83688	周回構造体特典				3450007								2023/8/14 10:00	2023/9/21 5:00			2	1	10001	JP_Libao1271		1	14	5	4927	3																1Goods320
83689	周回武器特典				3450008								2023/8/14 10:00	2023/9/21 5:00			2	1	10001	JP_Libao1272		1	14	5	4928	3																2Goods320
83690	特売開発券セット				90206								2023/8/14 10:00	2023/9/21 5:00			2	0		JP_Libao1273		1	14	5	4929	3																8Goods160
83691	割引開発券セット				90207								2023/8/14 10:00	2023/9/21 5:00			1	0		JP_Libao1274		1	14	5	4930	3																25Goods800
83692	遺跡探索家具図面パック				90325								2023/8/14 10:00	2023/9/21 5:00			1	0		UIRenaissantleFantastique6		1	14	7	4931	3																14Goods650
83693	遺跡探索家具フルパック				90326								2023/8/14 10:00	2023/9/21 5:00			1	0		UIRenaissantleFantastique7		1	14	7	4932	3																12Goods1600
83694	遺跡探索家具モデルパック				90327								2023/8/14 10:00	2023/9/21 5:00			1	0		UIRenaissantleFantastique8		1	14	7	4933	3																13Goods1600
83695	閻浮檀金パック				90329								2023/8/14 10:00	2023/9/4 5:00			1	0		JP_Libao1275		1	14	5	4934	3																14Goods1600
83696	平沙万里パック	1日1セット支給×15日間			90330	13400534	15						2023/8/14 10:00	2023/9/4 5:00			1	0		JP_Libao1276		1	14	5	4935	3																4Goods3200
83697	疾風怒濤パック				90331								2023/8/14 10:00	2023/9/4 5:00			1	0		JP_Libao1277		1	14	5	4936	3																8Goods4100
83698	明けの航路パック				90332								2023/9/4 10:00	2023/9/21 5:00			1	0		JP_Libao1278		1	14	5	4937	3																29Goods800
83699	茨とともにパック				90333								2023/9/4 10:00	2023/9/21 5:00			1	0		JP_Libao1279		1	14	5	4938	3																29Goods2400
83700	未来シンフォニーパック				90335								2023/9/4 10:00	2023/9/21 5:00			1	0		JP_Libao1280		1	14	5	4939	3																3Goods8000
83701	血清補給パック				90336								2023/8/14 10:00				1	5	1	UIRegression10		1	10	13	4940																	
83702	白桃水出しティーバッグ				90317								2023/8/14 10:00				3	5	1	UIRegression4		1	42	13	4941	3																11Goods160
83703	金木犀ウーロン茶パック				90318								2023/8/14 10:00				2	5	1	UIRegression5		1	43	13	4942	3																30Goods800
83704	龍井茶ギフトボックス	1日1セット支給×7日間			90319	13400535	7						2023/8/14 10:00				1	5	1	UIRegression6		1	44	13	4943	3																15Goods1600
83705	モーニングスター塗装パック				3450228								2023/8/14 10:00	2023/9/21 5:00			1	0		UIRenaissantleFantastique1		1		8	4944	3																30Goods2400
83706	燃ゆる蒼月塗装パック				3450229								2023/8/14 10:00	2023/9/21 5:00			1	0		UIRenaissantleFantastique2		1		8	4945	3																15Goods4900
83707	ハレカグラマイミコ塗装パック				3450230								2023/8/14 10:00	2023/9/21 5:00			1	0		UIRenaissantleFantastique4		1		8	4946	3																16Goods4900
83708	黎明に重来す武器塗装パック				3450231								2023/8/14 10:00	2023/9/21 5:00			1	0		UIRenaissantleFantastique3		1		8	4947	3																31Goods800
83709	風寿ぐ祝音武器塗装パック				3450232								2023/8/14 10:00	2023/9/21 5:00			1	0		UIRenaissantleFantastique5		1		8	4948	3																32Goods800
83710	2400円パックU				3450176								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	7	4949	3																26Skin2400
83711	アプデ血清パック				3450000								2023/9/21 10:00	2023/11/2 5:00			2	0		JP_Libao1290		1	14	5	4880	3																3Goods800
83712	アプデ特別パック				3450071								2023/9/21 10:00	2023/11/2 5:00			1	0		JP_Libao1291		1	14	5	4881	3																3Goods3000
83713	アプデ武器パック				3450072								2023/9/21 10:00	2023/11/2 5:00			1	0		JP_Libao1292		1	14	5	4882	3																4Goods3000
83714	武器共鳴特別パック				3450073								2023/9/21 10:00	2023/11/2 5:00			1	0		JP_Libao1293		1	14	5	4883	3																2Goods4900
83715	構造体開発パック				3450074								2023/9/21 10:00	2023/11/2 5:00			1	0		JP_Libao1294		1	14	5	4884	3																3Goods2400
83716	構造体開発お得パック				3450075								2023/9/21 10:00	2023/11/2 5:00			2	0		JP_Libao1295		1	14	5	4885	3																4Goods2400
83717	補機開発支援パック				3450079								2023/9/21 10:00	2023/11/2 5:00			1	0		JP_Libao1017		1	14	5	4886	3																5Goods3000
83718	周回構造体特典				3450007								2023/9/21 10:00	2023/11/2 5:00			2	1	10001	JP_Libao1296		1	14	5	4887	3																1Goods320
83719	周回武器特典				3450008								2023/9/21 10:00	2023/11/2 5:00			2	1	10001	JP_Libao1297		1	14	5	4888	3																2Goods320
83720	特売開発券セット				90206								2023/9/21 10:00	2023/11/2 5:00			2	0		JP_Libao1298		1	14	5	4889	3																8Goods160
83721	割引開発券セット				90207								2023/9/21 10:00	2023/11/2 5:00			1	0		JP_Libao1299		1	14	5	4890	3																25Goods800
83722	吉祥鳳凰龍家具図面パック				90341								2023/9/21 10:00	2023/11/2 5:00			1	0		UIWintryShackles5		1	14	7	4891	3																15Goods650
83723	吉祥鳳凰龍家具フルパック				90342								2023/9/21 10:00	2023/11/2 5:00			1	0		UIWintryShackles6		1	14	7	4892	3																16Goods1600
83724	吉祥鳳凰龍家具モデルパック				90343								2023/9/21 10:00	2023/11/2 5:00			1	0		UIWintryShackles7		1	14	7	4893	3																17Goods1600
83725	商売上々パック				90345								2023/9/21 10:00	2023/10/9 5:00			1	0		JP_Libao1300		1	14	5	4894	3																18Goods1600
83726	星光煌々パック				90346								2023/9/21 10:00	2023/10/9 5:00			1	0		JP_Libao1301		1	14	5	4895	3																5Goods3200
83727	双星輝々パック				90347								2023/9/21 10:00	2023/10/9 5:00			1	0		JP_Libao1302		1	14	5	4896	3																9Goods4100
83728	慶賀満々パック	1日1セット支給×10日間				13400536	10						2023/9/21 10:00	2023/10/9 5:00			1	0		JP_Libao1303		1	14	5	4897	3																19Goods1600
83729	秋色明月パック				90348								2023/10/9 10:00	2023/11/2 5:00			2	0		JP_Libao1304		1	14	5	4898	3																34Goods800
83730	懸天秋月パック				90349								2023/10/9 10:00	2023/11/2 5:00			2	0		JP_Libao1305		1	14	5	4899	3																31Goods2400
83731	月桂芬々パック				90350								2023/10/9 10:00	2023/11/2 5:00			2	0		JP_Libao1306		1	14	5	4900	3																10Goods4100
83732	黄金の彩りパック	1日1セット支給×15日間			90351	13400537	15						2023/10/9 10:00	2023/11/2 5:00			1	0		JP_Libao1307		1	14	5	4901	3																6Goods3200
83733	誓いの雪コインパック(S)				3450233								2023/9/21 10:00	2023/11/2 5:00			10	0		JP_Libao1308		1	14	5	4902	3																12Goods160
83734	誓いの雪コインパック(L)				3450234								2023/9/21 10:00	2023/11/2 5:00			10	0		JP_Libao1309		1	14	5	4903	3																7Goods1500
83735	蛟竜雲雨塗装パック				3450235								2023/9/21 10:00	2023/11/2 5:00			1	0		UIWintryShackles1		1		8	4904	3																17Goods4900
83736	暁のウサギ塗装パック				3450236								2023/9/21 10:00	2023/11/2 5:00			1	0		UIWintryShackles3		1		8	4905	3																18Goods4900
83737	青き骸武器塗装パック				3450237								2023/9/21 10:00	2023/11/2 5:00			1	0		UIWintryShackles2		1		8	4906	3																35Goods800
83738	爆兎杵武器塗装パック				3450238								2023/9/21 10:00	2023/11/2 5:00			1	0		UIWintryShackles4		1	14	8	4907	3																36Goods800
83739	4900円パックO				3450187								2021/9/3 10:00	2021/10/13 4:59			1	0		Jp_Libao215		1	14	5	4908	3																13Skin4900
