Id	Type	Priority	Title	Desc	Icon	PreTaskId	ActivateCondition[1]	ActivateCondition[2]	ActivateCondition[3]	Condition[1]	Condition[2]	Condition[3]	Result	DropId	RewardId	SkipId	StartTime	EndTime	Suffix	ShowAfterTaskId	AchvType	GroupId	ShowAfterGroup	GroupTheme	ShowType	ShowCondition
256	1	8310	Normal Chapter 7	Normal Story 7-3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					256			1		100156	256			Story	253		12	11		1	
257	1	8300	Normal Chapter 7	Normal Story 7-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					257			1		100157	257			Story	253		12	11		1	
258	1	8290	Normal Chapter 7	Own Lv.45 or higher 5★ or 6★ Memory * 3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					258			3		100158	258			Story	253		12	11		1	
259	1	8280	Normal Chapter 7	Own Lv.45 or higher 5★ or 6★ Weapon * 1	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					259			1		100159	259			Story	253		12	11		1	
260	1	8270	Normal Chapter 7	Normal Story 7-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					260			1		100160	260			Story	253		12	11		1	
261	1	8260	Normal Chapter 7	Normal Story 7-6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					261			1		100161	261			Story	253		12	11		1	
264	1	8250	Normal Chapter 7	Overclock a Memory 30 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					264			30		100164	264			Story	253		12	11		1	
265	1	8240	Normal Chapter 7	Overclock a weapon 10 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					265			10		100165	265			Story	253		12	11		1	
262	1	8230	Normal Chapter 7	Normal Story 7-7	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					262			1		100162	262			Story	253		12	11		1	
263	1	8220	Normal Chapter 7	Normal Story 7-8	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					263			1		100163	263			Story	253		12	11		1	
266	1	8210	Normal Chapter 7	Normal Story 7-9	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					266			1		100166	266			Story	253		12	11		1	
267	1	8200	Normal Chapter 7	Normal Story 7-10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					267			1		100167	267			Story	253		12	11		1	
268	1	8190	Normal Chapter 7	Normal Story 7-11	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					268			1		100168	268			Story	253		12	11		1	
326	1	8180	Normal Chapter 7	Normal Story 7-12	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					326			1		100226	326			Story	253		12	11		1	
270	1	8170	Normal Chapter 7	3 members reach Lv.50	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					270			3		100170	270			Story	253		12	11		1	
271	1	8160	Normal Chapter 7	Level up member skills 100 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					271			100		100171	271			Story	253		12	11		1	
269	1	8150	Complete all Chapter 7 missions	Complete all Normal Chapter 7 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					269			18		100169				Story	253		12	11	1	1	
272	1	8140	Hidden Chapter 6	Complete Hidden Story 6-1	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					272			1		100172	272			Story	269		13	12		1	
273	1	8130	Hidden Chapter 6	Complete Hidden Story 6-2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					273			1		100173	273			Story	269		13	12		1	
274	1	8120	Hidden Chapter 6	Complete Hidden Story 6-3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					274			1		100174	274			Story	269		13	12		1	
275	1	8110	Hidden Chapter 6	Complete Hidden Story 6-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					275			1		100175	275			Story	269		13	12		1	
278	1	8100	Hidden Chapter 6	Complete Hidden Story 6-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					278			1		100178	278			Story	269		13	12		1	
333	1	8090	Hidden Chapter 6	Complete Hidden Story 6-6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					333			1		100233	333			Story	269		13	12		1	
276	1	8080	Hidden Chapter 6	3 members reach Lv.55	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					276			3		100176	276			Story	269		13	12		1	
277	1	8070	Hidden Chapter 6	Own Lv.45 or higher 5★ or 6★ equipment * 7	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					277			7		100177	277			Story	269		13	12		1	
279	1	8060	Complete all Chapter 6 missions	Complete all Hidden Chapter 6 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					279			8		100179				Story	269		13	12	1	1	
280	1	8050	Normal Chapter 8	Normal Story 8-1	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					280			1		100180	280			Story	279		14	13		1	
281	1	8040	Normal Chapter 8	Normal Story 8-2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					281			1		100181	281			Story	279		14	13		1	
282	1	8030	Normal Chapter 8	Normal Story 8-3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					282			1		100182	282			Story	279		14	13		1	
283	1	8020	Normal Chapter 8	Normal Story 8-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					283			1		100183	283			Story	279		14	13		1	
284	1	8010	Normal Chapter 8	Own Lv.45 or higher 5★/6★ equipment * 10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					284			10		100184	284			Story	279		14	13		1	
285	1	8000	Normal Chapter 8	Level up member skills 120 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					285			120		100185	285			Story	279		14	13		1	
286	1	7990	Normal Chapter 8	Normal Story 8-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					286			1		100186	286			Story	279		14	13		1	
287	1	7980	Normal Chapter 8	Normal Story 8-6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					287			1		100187	287			Story	279		14	13		1	
290	1	7970	Normal Chapter 8	Overclock a Memory 36 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					290			36		100190	290			Story	279		14	13		1	
291	1	7960	Normal Chapter 8	Overclock a weapon 12 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					291			12		100191	291			Story	279		14	13		1	
288	1	7950	Normal Chapter 8	Normal Story 8-7	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					288			1		100188	288			Story	279		14	13		1	
289	1	7940	Normal Chapter 8	Normal Story 8-8	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					289			1		100189	289			Story	279		14	13		1	
292	1	7930	Normal Chapter 8	Normal Story 8-9	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					292			1		100192	292			Story	279		14	13		1	
293	1	7920	Normal Chapter 8	Normal Story 8-10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					293			1		100193	293			Story	279		14	13		1	
294	1	7910	Normal Chapter 8	Normal Story 8-11	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					294			1		100194	294			Story	279		14	13		1	
327	1	7900	Normal Chapter 8	Normal Story 8-12	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					327			1		100227	327			Story	279		14	13		1	
296	1	7890	Normal Chapter 8	1 member reaches Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					296			1		100196	296			Story	279		14	13		1	
297	1	7880	Normal Chapter 8	Level up member skills 140 times	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					297			140		100197	297			Story	279		14	13		1	
295	1	7870	Complete all Chapter 8 missions	Complete all Normal Chapter 8 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					295			18		100195				Story	279		14	13	1	1	
298	1	7860	Hidden Chapter 7	Complete Hidden Story 7-1	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					298			1		100198	298			Story	295		15	14		1	
299	1	7850	Hidden Chapter 7	Complete Hidden Story 7-2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					299			1		100199	299			Story	295		15	14		1	
300	1	7840	Hidden Chapter 7	Complete Hidden Story 7-3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					300			1		100200	300			Story	295		15	14		1	
301	1	7830	Hidden Chapter 7	Complete Hidden Story 7-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					301			1		100201	301			Story	295		15	14		1	
304	1	7820	Hidden Chapter 7	Complete Hidden Story 7-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					304			1		100204	304			Story	295		15	14		1	
334	1	7810	Hidden Chapter 7	Complete Hidden Story 7-6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					334			1		100234	334			Story	295		15	14		1	
302	1	7800	Hidden Chapter 7	3 members reach Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					302			3		100202	302			Story	295		15	14		1	
303	1	7790	Hidden Chapter 7	Own Lv.45 or higher 5★/6★ equipment * 12	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					303			12		100203	303			Story	295		15	14		1	
305	1	7780	Complete all Chapter 7 missions	Complete all Hidden Chapter 7 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					305			8		100205				Story	295		15	14	1	1	
306	1	7770	Hidden Chapter 8	Complete Hidden Story 8-1	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					306			1		100206	306			Story	305		16	15		1	
307	1	7760	Hidden Chapter 8	Complete Hidden Story 8-2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					307			1		100207	307			Story	305		16	15		1	
308	1	7750	Hidden Chapter 8	Complete Hidden Story 8-3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					308			1		100208	308			Story	305		16	15		1	
309	1	7740	Hidden Chapter 8	Complete Hidden Story 8-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					309			1		100209	309			Story	305		16	15		1	
312	1	7730	Hidden Chapter 8	Complete Hidden Story 8-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					312			1		100212	312			Story	305		16	15		1	
335	1	7720	Hidden Chapter 8	Complete Hidden Story 8-6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					335			1		100235	335			Story	305		16	15		1	
310	1	7710	Hidden Chapter 8	6 members reach Lv.60	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					310			6		100210	310			Story	305		16	15		1	
311	1	7700	Hidden Chapter 8	Own Lv.45 or higher 5★/6★ equipment * 18	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					311			18		100211	311			Story	305		16	15		1	
313	1	7690	Complete all Chapter 8 missions	Complete all Hidden Chapter 8 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					313			8		100213				Story	305		16	15	1	1	
400	1	7680	Normal Chapter 9	Complete Normal Story 9-2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					400			1		100301	400			Story	313		17	16		1	
401	1	7670	Normal Chapter 9	Complete Normal Story 9-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					401			1		100302	401			Story	313		17	16		1	
402	1	7660	Normal Chapter 9	Complete Normal Story 9-6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					402			1		100303	402			Story	313		17	16		1	
403	1	7650	Normal Chapter 9	Complete Normal Story 9-8	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					403			1		100304	403			Story	313		17	16		1	
404	1	7640	Normal Chapter 9	Complete Normal Story 9-10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					404			1		100305	404			Story	313		17	16		1	
405	1	7630	Normal Chapter 9	Complete Normal Story 9-12	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					405			1		100306	405			Story	313		17	16		1	
406	1	7620	Complete all Chapter 9 missions	Complete all Normal Chapter 9 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					406			6		100307				Story	313		17	16	1	1	
407	1	7610	Hidden Chapter 9	Complete Hidden Story 9-1	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					407			1		100308	407			Story	406		18	17		1	
408	1	7600	Hidden Chapter 9	Complete Hidden Story 9-2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					408			1		100309	408			Story	406		18	17		1	
409	1	7590	Hidden Chapter 9	Complete Hidden Story 9-3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					409			1		100310	409			Story	406		18	17		1	
410	1	7580	Complete all Chapter 9 missions	Complete all Hidden Chapter 9 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					410			3		100311				Story	406		18	17	1	1	
411	1	7680	Normal Chapter 10	Complete Normal Story 10-3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					411			1		100312	411			Story	410		19	18		1	
412	1	7670	Normal Chapter 10	Complete Normal Story 10-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					412			1		100313	412			Story	410		19	18		1	
413	1	7660	Normal Chapter 10	Complete Normal Story 10-7	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					413			1		100314	413			Story	410		19	18		1	
414	1	7650	Normal Chapter 10	Complete Normal Story 10-9	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					414			1		100315	414			Story	410		19	18		1	
415	1	7640	Normal Chapter 10	Complete Normal Story 10-10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					415			1		100316	415			Story	410		19	18		1	
416	1	7630	Normal Chapter 10	Complete Normal Story 10-11	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					416			1		100317	416			Story	410		19	18		1	
417	1	7620	Complete all Chapter 10 missions	Complete all Normal Chapter 10 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					417			6		100318				Story	410		19	18	1	1	
418	1	7610	Hidden Chapter 10	Complete Hidden Story 10-1	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					418			1		100319	418			Story	417		20	19		1	
419	1	7600	Hidden Chapter 10	Complete Hidden Story 10-3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					419			1		100320	419			Story	417		20	19		1	
420	1	7590	Hidden Chapter 10	Complete Hidden Story 10-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					420			1		100321	420			Story	417		20	19		1	
421	1	7580	Complete all Chapter 10 missions	Complete all Hidden Chapter 10 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					421			3		100322				Story	417		20	19	1	1	
422	1	7570	Normal Chapter 11	Complete Normal Story 11-2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					422			1		100323	422			Story	421		21	20		1	
423	1	7560	Normal Chapter 11	Complete Normal Story 11-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					423			1		100324	423			Story	421		21	20		1	
424	1	7550	Normal Chapter 11	Complete Normal Story 11-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					424			1		100325	424			Story	421		21	20		1	
425	1	7540	Normal Chapter 11	Complete Normal Story 11-6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					425			1		100326	425			Story	421		21	20		1	
426	1	7530	Normal Chapter 11	Complete Normal Story 11-7	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					426			1		100327	426			Story	421		21	20		1	
427	1	7520	Normal Chapter 11	Complete Normal Story 11-8	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					427			1		100328	427			Story	421		21	20		1	
428	1	7510	Normal Chapter 11	Complete Normal Story 11-9	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					428			1		100329	428			Story	421		21	20		1	
429	1	7500	Complete all Chapter 11 missions	Complete all Normal Chapter 11 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					429			7		100330				Story	421		21	20	1	1	
430	1	7490	Hidden Chapter 11	Complete Hidden Story 11-1	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					430			1		100331	430			Story	429		22	21		1	
431	1	7480	Hidden Chapter 11	Complete Hidden Story 11-2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					431			1		100332	431			Story	429		22	21		1	
432	1	7470	Hidden Chapter 11	Complete Hidden Story 11-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					432			1		100333	432			Story	429		22	21		1	
433	1	7460	Complete all Chapter 11 missions	Complete all Hidden Chapter 11 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					433			3		100334				Story	429		22	21	1	1	
434	1	7570	Normal Chapter 12	Complete Normal Story 12-2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					434			1		100335	434			Story	433		23	22		1	
435	1	7560	Normal Chapter 12	Complete Normal Story 12-6	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					435			1		100336	435			Story	433		23	22		1	
436	1	7550	Normal Chapter 12	Complete Normal Story 12-10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					436			1		100337	436			Story	433		23	22		1	
437	1	7540	Normal Chapter 12	Complete Normal Story 12-16	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					437			1		100338	437			Story	433		23	22		1	
438	1	7530	Normal Chapter 12	Complete Normal Story 12-23	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					438			1		100339	438			Story	433		23	22		1	
439	1	7520	Normal Chapter 12	Complete Normal Story 12-25	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					439			1		100340	439			Story	433		23	22		1	
440	1	7510	Complete all Chapter 12 missions	Complete all Normal Chapter 12 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					440			6		100341				Story	433		23	22	1	1	
441	1	7490	Hidden Chapter 12	Complete Hidden Story 12-1	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					441			1		100342	441			Story	440		24	23		1	
442	1	7480	Hidden Chapter 12	Complete Hidden Story 12-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					442			1		100343	442			Story	440		24	23		1	
443	1	7470	Hidden Chapter 12	Complete Hidden Story 12-7	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					443			1		100344	443			Story	440		24	23		1	
444	1	7460	Complete all Chapter 12 missions	Complete all Hidden Chapter 12 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					444			3		100345				Story	440		24	23	1	1	
445	1	7450	Normal Chapter 13	Clear Babylonia - Unexpected Bolt	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					9001			1		100335	11738			Story	444		25	24		1	
446	1	7440	Normal Chapter 13	Clear Babylonia - "Huaxu"	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					9002			1		100336	11738			Story	444		25	24		1	
447	1	7430	Normal Chapter 13	Clear Deserted Ruins - Hetero-Creature	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					9003			1		100337	11738			Story	444		25	24		1	
448	1	7420	Normal Chapter 13	Clear Underground Cavern - Ascension Secrets	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					9004			1		100338	11738			Story	444		25	24		1	
449	1	7410	Normal Chapter 13	Clear Underground Cavern - Becoming "Lucia"	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					9005			1		100339	11738			Story	444		25	24		1	
451	1	7400	Normal Chapter 13	Clear Polyphage Abyss - Race Against Time	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					9006			1		100340	11738			Story	444		25	24		1	
452	1	7390	Complete all Chapter 13 missions	Complete all Normal Chapter 13 missions	Assets/Product/Texture/Image/IconTask/TaskIconFight.png					452			6		100346				Story	444		25	24	1	1	
