Id	CueSheetId	CueName	Is1pOr3p
1071	5	g_ui_default	1
1072	5	g_ui_default	1
1073	5	g_ui_default	1
1076	5	g_ui_slide	1
1077	5	b_ui_skillsingle	1
1078	5	b_ui_skillthree	1
1079	5	b_ui_skillthree	1
1080	6	e_signal_attack_n	3
1081	6	e_signal_attack_nf	3
1082	6	e_signal_attack_nf2	3
1083	31	me_step_metal	3
1084	31	me_step_metal_heavy	3
1085	31	me_step_metal_bar	3
1086	31	me_step_pulley	3
1087	31	me_step_tentacle	3
1088	31	me_step_tentacle_heavy	3
1089	31	me_step_drone	3
1090	31	me_step_fly	3
1091	31	me_step_human	3
1092	31	me_step_metal_boss	3
1093	5	g_ui_snapshot	1
1094	5	g_ui_trangle_big	1
1095	5	g_ui_trangle_small	1
1096	5	g_ui_weapon_reso	1
1097	5	g_ui_evolution	1
1098	5	g_ui_count	1
1099	5	g_ui_call	1
1100	5	g_ui_question_popup	1
1101	5	g_ui_calculate	1
1102	5	g_ui_ev1_wind	1
1103	5	g_ui_ev1_intro	1
1104	5	g_ui_ev1_boss_anime	1
1105	5	g_ui_ev1_boss_warning	1
1106	5	g_ui_ev1_boss_whoosh	1
1107	5	g_ui_ev1_boss_menu	1
1108	5	g_ui_ev2_intro	1
1109	5	g_ui_ev4_uiopen_left	1
1110	5	g_ui_ev4_uiopen_1	1
1111	5	g_ui_ev4_uiopen_2	1
1112	5	g_ui_ev4_ship_1	1
1113	5	g_ui_ev4_ship_2	1
1114	5	g_ui_chenggong	1
1115	5	g_ui_shibai	1
1201	81	g_cg_ev5_1	1
1202	81	g_cg_ev5_2	1
1203	81	g_cg_ev5_3	1
1204	81	g_cg_ev5_4	1
1205	81	g_cg_ev5_5	1
1210	32	g_ingame_ev17_rl_floating_aoe	1
1211	32	g_ingame_ev17_rl_floating_long	1
1212	32	g_ingame_ev17_rl_floating_short	1
1213	32	g_ingame_ev17_rl_lighting_1	1
1214	32	g_ingame_ev17_rl_lighting_2	1
1215	32	g_ingame_ev17_rl_lighting_3	1
1216	32	g_ingame_ev17_rl_lighting_atk_1	1
1217	32	g_ingame_ev17_rl_lighting_atk_2	1
1218	32	g_ingame_ev17_rl_dark	1
1219	32	g_ingame_ev17_rl_dark_exp	1
1220	32	g_ingame_ev17_rl_explo	1
1221	32	g_ingame_ev17_rl_spread	1
1222	32	g_ingame_ev17_rl_elec	1
1223	32	g_ingame_ev17_rl_elec_atk	1
1224	32	g_ingame_ev17_rl_elec_atk_end	1
1225	32	g_ingame_ev17_rl_fire	1
1226	32	g_ingame_ev17_rl_fire_exp	1
1227	32	g_ingame_ev17_twoyear	1
1301	5	g_ui_gacha_open	1
1302	5	g_ui_gacha_unlock_start	1
1303	5	g_ui_gacha_enter	1
1304	5	g_ui_gacha_card_4	1
1305	5	g_ui_gacha_card_3	1
1306	5	g_ui_gacha_card_2	1
1307	5	g_ui_gacha_card_1	1
1308	5	g_ui_gacha_unlock_end	1
1309	5	g_ui_gacha_card_loop	1
1501	7	g_story_alarm	1
1502	7	g_story_armymarch	1
1503	7	g_story_buildingvibration	1
1504	7	g_story_crowdrun	1
1505	7	g_story_liquidimp	1
1506	7	g_story_machinecrash	1
1507	7	g_story_machineft	1
1508	7	g_story_machinegrowl	1
1509	7	g_story_machineon	1
1510	7	g_story_pistol	1
1511	7	g_story_pistolload	1
1512	7	g_story_punch	1
1513	7	g_story_run	1
1514	7	g_story_snowwalk	1
1515	7	g_story_type	1
1516	7	g_story_walk	1
1517	5	g_ui_boxopen	1
1518	5	g_ui_chouka_normal_1	1
1519	5	g_ui_chouka_fivestar_1	1
1520	5	g_ui_chouka_sixstar_1	1
1521	5	g_ui_reward_normal	1
1522	5	g_ui_reward_suipian	1
1523	5	g_ui_furniture_placement	1
1524	5	g_ui_furniture_packup	1
1525	5	g_ui_biandui	1
1526	5	g_ui_default	1
1527	5	g_ui_dispatch	1
1528	5	g_ui_dispatch_success	1
1529	5	g_ui_dispatch_success_close	1
1530	5	g_ui_chouka_normal_2	1
1531	5	g_ui_chouka_fivestar_2	1
1532	5	g_ui_chouka_sixstar_2	1
1533	5	g_ui_chouka_name	1
1534	5	g_ui_pageentrance	1
1535	5	g_ui_equip	1
1536	5	g_ui_break	1
1537	5	g_ui_charslide	1
1538	5	g_ui_continuetsf	1
1539	5	g_ui_gamestart	1
1540	5	g_ui_lmguslide	1
1541	5	g_ui_sly	1
1542	5	g_ui_transform	1
1543	7	g_story_cloth	1
1544	7	g_story_skate_long	1
1545	7	g_story_skate_short	1
1546	7	g_story_musicbox_fall	1
1547	5	g_ui_gacha_show_1_1	1
1548	5	g_ui_gacha_show_2_1	1
1549	5	g_ui_gacha_show_3_1	1
1550	5	g_ui_gacha_show_4_1	1
1551	5	g_ui_gacha_show_1_2	1
1552	5	g_ui_gacha_show_2_2	1
1553	5	g_ui_gacha_show_3_2	1
1554	5	g_ui_gacha_show_4_2	1
1600	32	g_ingame_ev17_touzi	1
1601	32	g_ingame_ev17_sg_shot_1	1
1602	32	g_ingame_ev17_sg_shot_2	1
1603	32	g_ingame_ev17_sg_fire	1
1604	32	g_ingame_ev17_sg_dandao	1
1605	32	g_ingame_ev17_sg_exp	1
1617	5	g_ui_cube	1
2000	5	g_ui_photograph	1
2100	68	g_ui_weapon_sailinna_1	1
2101	68	g_ui_weapon_sailinna_2	1
2102	68	g_ui_weapon_sailinna_3	1
2103	68	g_ui_weapon_sailinna_4	1
2200	68	g_ui_weapon_pulao_1	1
2201	68	g_ui_weapon_pulao_2	1
2202	68	g_ui_weapon_pulao_3	1
2203	68	g_ui_weapon_pulao_4	1
2300	68	g_ui_weapon_imper9tRk3_1	1
2301	68	g_ui_weapon_imper9tRk3_2	1
2302	68	g_ui_weapon_imper9tRk3_3	1
2303	68	g_ui_weapon_imper9tRk3_4	1
2400	68	g_ui_weapon_hacama_1	1
2401	68	g_ui_weapon_hacama_2	1
2402	68	g_ui_weapon_hacama_3	1
2403	68	g_ui_weapon_hacama_4	1
2404	68	g_ui_weapon_kaliesuper_1	1
2405	68	g_ui_weapon_kaliesuper_2	1
2406	68	g_ui_weapon_kaliesuper_3	1
2407	68	g_ui_weapon_kaliesuper_4	1
2408	68	g_ui_weapon_nuoan_1	1
2409	68	g_ui_weapon_nuoan_2	1
2410	68	g_ui_weapon_nuoan_3	1
2411	68	g_ui_weapon_nuoan_4	1
2412	68	g_ui_weapon_biankasuper_1	1
2413	68	g_ui_weapon_biankasuper_2	1
2414	68	g_ui_weapon_biankasuper_3	1
2415	68	g_ui_weapon_biankasuper_4	1
2416	68	g_ui_weapon_bangbinata_1	1
2417	68	g_ui_weapon_bangbinata_2	1
2418	68	g_ui_weapon_bangbinata_3	1
2419	68	g_ui_weapon_bangbinata_4	1
2420	68	g_ui_weapon_lisuper_1	1
2421	68	g_ui_weapon_lisuper_2	1
2422	68	g_ui_weapon_lisuper_3	1
2423	68	g_ui_weapon_lisuper_4	1
2424	68	g_ui_weapon_ailark3_1	1
2425	68	g_ui_weapon_ailark3_2	1
2426	68	g_ui_weapon_ailark3_3	1
2427	68	g_ui_weapon_ailark3_4	1
3000	107	c_luciaRk1_act_fall	1
3001	107	c_livRk1_act_fall	3
3002	107	c_livRk1_act_stand	3
3003	107	c_liRk2_act_fall	3
3004	107	c_biancaRk3_act_fall	3
3005	107	c_luosaitaRk3_act_fall	3
3006	107	c_sufeiyaRK2_act_fall	3
3007	107	c_sufeiyaRK2_act_stand	3
3008	107	c_2bRk3_act_fall	3
3009	107	c_2bRk3_act_stand	3
3010	107	c_9sRk3_act_fall	3
3011	107	c_9sRk3_act_stand	3
3012	107	c_biancaRk3_cn_act_fall	3
3013	107	c_biancaRk3_hs_act_fall	3
3014	107	c_changyuRk2_act_fall	3
3015	107	c_changyuRk2_act_stand	3
3016	107	c_changyuRk2_pf_act_fall	3
3017	107	c_changyuRk2_pf_act_stand	3
3018	107	c_imper9tRk1_act_fall	3
3019	107	c_imper9tRk1_act_stand	3
3020	107	c_imper9tRk3_act_fall	3
3021	107	c_imper9tRk3_act_stand	3
3022	107	c_imper9tRk3_ai_act_fall	3
3023	107	c_imper9tRk3_ai_act_stand	3
3024	107	c_kamuiRK2_act_fall	3
3025	107	c_kamuiRK2_act_stand	3
3026	107	c_kamuiRK3_act_fall	3
3027	107	c_kamuiRK3_act_stand	3
3028	107	c_kamuiRK3_pf_act_fall	3
3029	107	c_kamuiRK3_pf_act_stand	3
3030	107	c_kamuRk2_act_fall	3
3031	107	c_kamuRk2_act_stand	3
3032	107	c_kamuRk2_pf_act_fall	3
3033	107	c_kamuRk2_pf_act_stand	3
3034	107	c_karenRK2_act_fall	3
3035	107	c_karenRK3_act_fall	3
3036	107	c_karenRK3_act_stand	3
3037	107	c_karenRK3_swim_act_fall	3
3038	107	c_karenRK3_swim_act_stand	3
3039	107	c_kuluomuRk2_act_fall	3
3040	107	c_kuluomuRk2_pf_act_fall	3
3041	107	c_liRk3_swim_act_fall	3
3042	107	c_livRk1_hs_act_fall	3
3043	107	c_livRk1_pf_act_fall	3
3044	107	c_livRk1_pf_act_stand	3
3045	107	c_livRk2_hs_act_stand	3
3046	107	c_livRk3_act_fall	3
3047	107	c_livRk3_act_stand	3
3048	107	c_livRk3_pf_act_fall	3
3049	107	c_livRk3_pf_act_stand	3
3050	107	c_livRk3_swim_act_fall	3
3051	107	c_livRk3_swim_act_stand	3
3052	107	c_luciaRk2_act_fall	3
3053	107	c_luciaRk2_act_stand	3
3054	107	c_luciaRk2_pf_act_fall	3
3055	107	c_luciaRk2_pf_act_stand	3
3056	107	c_luciaRk3_act_fall	3
3057	107	c_luciaRk3_swim_act_fall	3
3058	107	c_luciaRk4_act_fall	3
3059	107	c_luciaRk4_act_stand	3
3060	107	c_lunaRK3_act_fall	3
3061	107	c_lunaRK3_act_stand	3
3062	107	c_luosaitaRk3_act_stand	3
3063	107	c_luosaitaRk3_qs_act_fall	3
3064	107	c_luosaitaRk3_qs_act_stand	3
3065	107	c_quRk2_act_fall	3
3066	107	c_quRk2_act_stand	3
3067	107	c_sailinnaRk3_act_fall	3
3068	107	c_sailinnaRk3_act_stand	3
3069	107	c_wanshiRk2_act_fall	3
3070	107	c_wanshiRk2_act_stand	3
3071	107	c_watanabeRK2_act_fall	3
3072	107	c_watanabeRK2_act_stand	3
3073	107	c_watanabeRK3_act_fall	3
3074	107	c_watanabeRK3_act_stand	3
3075	107	c_weilaRk2_act_fall	3
3076	107	c_weilaRk2_act_stand	3
3077	107	c_21Rk2_act_fall	3
3078	107	c_21Rk2_act_stand	3
3079	107	c_luolanRk3_act_fall	3
3080	107	c_weilaRK3_act_fall	3
3081	107	c_livRk4_act_fall	3
3082	107	c_livRk4_act_stand	3
4101001	4101	c_pet_rush_1	3
4101002	4101	c_pet_rush_2	3
4101003	4101	c_pet_rush_3	3
4101004	4101	c_pet_rush_4	3
4101005	4101	c_pet_rush_5	3
4101006	4101	c_pet_stop_1	3
4101007	4101	c_pet_stop_2	3
4101008	4101	c_pet_stop_3	3
4101009	4101	c_pet_stop_4	3
4101010	4101	c_pet_stop_5	3
4101011	4101	c_pet_uppercut_1	3
4101012	4101	c_pet_uppercut_2	3
4101013	4101	c_pet_uppercut_3	3
4101014	4101	c_pet_uppercut_4	3
4101015	4101	c_pet_uppercut_5	3
4101016	4101	c_pet_rush_hit_1	3
4101017	4101	c_pet_rush_hit_2	3
4101018	4101	c_pet_rush_hit_3	3
4101019	4101	c_pet_rush_hit_4	3
4101020	4101	c_pet_rush_hit_5	3
4101021	4101	c_pet_uppercut_hit_1	3
4101022	4101	c_pet_uppercut_hit_2	3
4101023	4101	c_pet_uppercut_hit_3	3
4101024	4101	c_pet_uppercut_hit_4	3
4101025	4101	c_pet_uppercut_hit_5	3
4101026	4101	c_pet_born	3
4101027	4101	c_pet_end	3
4101028	4101	c_pet_box_ex_1	3
4101029	4101	c_pet_box_ex_2	3
4101030	4101	c_pet_box_ex_3	3
4101031	4101	c_pet_box_born	3
4101032	4101	c_pet_box_wait_1	3
4101033	4101	c_pet_box_wait_2	3
4101034	4101	c_pet_box_wait_3	3
4101035	4101	c_pet_ready	3
4102001	4102	c_pet_he_atk_1	3
4102002	4102	c_pet_he_atk_2	3
4102003	4102	c_pet_he_atk_3	3
4102004	4102	c_pet_he_atk_4	3
4102005	4102	c_pet_he_atk_5	3
4102006	4102	c_pet_he_hit_1	3
4102007	4102	c_pet_he_hit_2	3
4102008	4102	c_pet_he_hit_3	3
4102009	4102	c_pet_he_hit_4	3
4102010	4102	c_pet_he_hit_5	3
4102011	4102	c_pet_he_born	3
4102012	4102	c_pet_he_wait_1	3
4102013	4102	c_pet_he_wait_2	3
4102014	4102	c_pet_he_wait_3	3
4102015	4102	c_pet_he_ready	3
4102016	4102	c_pet_he_change_1	1
4102017	4102	c_pet_he_change_2	1
4103001	4103	c_pet_xiao_wind_1	3
4103002	4103	c_pet_xiao_wind_2	3
4103003	4103	c_pet_xiao_wind_3	3
4103004	4103	c_pet_xiao_wind_4	3
4103005	4103	c_pet_xiao_wind_5	3
4103006	4103	c_pet_xiao_loop_1	3
4103007	4103	c_pet_xiao_loop_2	3
4103008	4103	c_pet_xiao_loop_3	3
4103009	4103	c_pet_xiao_loop_4	3
4103010	4103	c_pet_xiao_loop_5	3
4103011	4103	c_pet_xiao_shield_1	3
4103012	4103	c_pet_xiao_shield_2	3
4103013	4103	c_pet_xiao_shield_3	3
4103014	4103	c_pet_xiao_shield_4	3
4103015	4103	c_pet_xiao_shield_5	3
4103016	4103	c_pet_xiao_back_1	3
4103017	4103	c_pet_xiao_back_2	3
4103018	4103	c_pet_xiao_born	3
4103019	4103	c_pet_xiao_wait_1	3
4103020	4103	c_pet_xiao_wait_2	3
4103021	4103	c_pet_xiao_ready	3
4103022	4103	c_pet_xiao_change_1	1
4103023	4103	c_pet_xiao_change_2	1
4104001	4104	c_pet_ma_atk_xuli_1	3
4104002	4104	c_pet_ma_atk_xuli_2	3
4104003	4104	c_pet_ma_atk_xuli_3	3
4104004	4104	c_pet_ma_atk_xuli_4	3
4104005	4104	c_pet_ma_atk_xuli_5	3
4104006	4104	c_pet_ma_atk_gp	3
4104007	4104	c_pet_ma_atk_1	3
4104008	4104	c_pet_ma_atk_2	3
4104009	4104	c_pet_ma_atk_3	3
4104010	4104	c_pet_ma_atk_4	3
4104011	4104	c_pet_ma_atk_5	3
4104012	4104	c_pet_ma_atk_6	3
4104013	4104	c_pet_ma_atk_1_dilie	3
4104014	4104	c_pet_ma_atk_2_dilie	3
4104015	4104	c_pet_ma_atk_3_dilie	3
4104016	4104	c_pet_ma_atk_4_dilie	3
4104017	4104	c_pet_ma_atk_5_dilie	3
4104018	4104	c_pet_ma_atk_6_dilie	3
4104019	4104	c_pet_ma_imp_1	3
4104020	4104	c_pet_ma_imp_2	3
4104021	4104	c_pet_ma_imp_3	3
4104022	4104	c_pet_ma_imp_4	3
4104023	4104	c_pet_ma_imp_5	3
4104024	4104	c_pet_ma_atk_sp_1	3
4104025	4104	c_pet_ma_atk_sp_2	3
4104027	4104	c_pet_ma_wait_1	3
4104028	4104	c_pet_ma_wait_2	3
4104029	4104	c_pet_ma_wait_3	3
4104030	4104	c_pet_ma_ready	3
4104031	4104	c_pet_ma_change_1	1
4104032	4104	c_pet_ma_change_2	1
4104033	4104	c_pet_ma_born	3
4105001	4105	c_pet_bei_change_1	1
4105002	4105	c_pet_bei_change_2	1
4105003	4105	c_pet_bei_atk_1	3
4105004	4105	c_pet_bei_atk_2	3
4105005	4105	c_pet_bei_atk_3	3
4105006	4105	c_pet_bei_atk_4	3
4105007	4105	c_pet_bei_atk_5	3
4105008	4105	c_pet_bei_imp_1	3
4105009	4105	c_pet_bei_imp_2	3
4105010	4105	c_pet_bei_imp_3	3
4105011	4105	c_pet_bei_imp_4	3
4105012	4105	c_pet_bei_imp_5	3
4105013	4105	c_pet_bei_check	3
4105014	4105	c_pet_bei_check_1	3
4105015	4105	c_pet_bei_check_1_end	3
4105016	4105	c_pet_bei_check_1	3
4105017	4105	c_pet_bei_check_1_end	3
4105018	4105	c_pet_bei_check_2	3
4105019	4105	c_pet_bei_check_2_end	3
4105020	4105	c_pet_bei_check_2	3
4105021	4105	c_pet_bei_check_2_end	3
4105022	4105	c_pet_bei_check_3	3
4105023	4105	c_pet_bei_check_3_end	3
4105024	4105	c_pet_bei_check_3	3
4105025	4105	c_pet_bei_check_3_end	3
4105026	4105	c_pet_bei_check_4	3
4105027	4105	c_pet_bei_check_4_end	3
4105028	4105	c_pet_bei_check_4	3
4105029	4105	c_pet_bei_check_4_end	3
4105030	4105	c_pet_bei_check_5	3
4105031	4105	c_pet_bei_check_5_end	3
4105032	4105	c_pet_bei_check_common	3
4105033	4105	c_pet_bei_miss	3
4105034	4105	c_pet_bei_back_1	3
4105035	4105	c_pet_bei_back_2	3
4105036	4105	c_pet_bei_born	3
4105037	4105	c_pet_bei_wait_1	3
4105038	4105	c_pet_bei_wait_2	3
4105039	4105	c_pet_bei_ready	3
4106001	4106	c_pet_cat_aoe_1	3
4106002	4106	c_pet_cat_exp_1	3
4106003	4106	c_pet_cat_eye	3
4106004	4106	c_pet_cat_aoe_2	3
4106005	4106	c_pet_cat_exp_2	3
4106006	4106	c_pet_cat_laser	3
4106007	4106	c_pet_cat_back	3
4106008	4106	c_pet_cat_born	3
4106009	4106	c_pet_cat_wait_1	3
4106010	4106	c_pet_cat_wait_2	3
4106011	4106	c_pet_cat_ready	3
4106012	4106	c_pet_mao_change_1	1
4106013	4106	c_pet_mao_change_2	1
4706001	4706	me_jiegouqiutu_atk24	3
4706002	4706	me_jiegouqiutu_atk25	3
4706003	4706	me_jiegouqiutu_atk12dilie	3
4706004	4706	me_jiegouqiutu_atkpiaodai02	3
4706005	4706	me_jiegouqiutu_atk26dilie	3
4706006	4706	me_jiegouqiutu_buffbisha	3
4107001	4107	c_pet_sheep_atk_1	3
4107002	4107	c_pet_sheep_imp_1	3
4107003	4107	c_pet_sheep_imp_2	3
4107004	4107	c_pet_sheep_atk_biaoji_1	3
4107005	4107	c_pet_sheep_atk_biaoji_2	3
4107006	4107	c_pet_sheep_atk_elec	3
4107007	4107	c_pet_sheep_back	3
4107008	4107	c_pet_sheep_born	3
4107009	4107	c_pet_sheep_wait_1	3
4107010	4107	c_pet_sheep_wait_2	3
4107011	4107	c_pet_sheep_ready	3
4107012	4107	c_pet_sheep_change_1	1
4107013	4107	c_pet_sheep_change_2	1
4108001	4108	c_pet_eagle_atk_fly_1	3
4108002	4108	c_pet_eagle_atk_fly_2	3
4108003	4108	c_pet_eagle_atk_dive_1	3
4108004	4108	c_pet_eagle_atk_dive_2	3
4108005	4108	c_pet_eagle_imp	3
4108006	4108	c_pet_eagle_miss	3
4108007	4108	c_pet_eagle_act_born_1	3
4108008	4108	c_pet_eagle_act_born_2	3
4108009	4108	c_pet_eagle_act_wait_1	3
4108010	4108	c_pet_eagle_act_wait_2	3
4108011	4108	c_pet_eagle_act_ready	3
4108012	4108	c_pet_eagle_atk_ice	3
4108013	4108	c_pet_eagle_imp_ice	3
4108014	4108	c_pet_eagle_atk_ice_logo	3
4108015	4108	c_pet_eagle_change_1	1
4108016	4108	c_pet_eagle_change_2	1
4109001	4109	c_pet_hedgehog_atk_xuli	3
4109002	4109	c_pet_hedgehog_atk_dilie	3
4109003	4109	c_pet_hedgehog_atk_fly_1	3
4109004	4109	c_pet_hedgehog_atk_fly_2	3
4109005	4109	c_pet_hedgehog_atk01	3
4109006	4109	c_pet_hedgehog_atk02	3
4109007	4109	c_pet_hedgehog_imp	3
4109008	4109	c_pet_hedgehog_act_born	3
4109009	4109	c_pet_hedgehog_act_wait_1	3
4109010	4109	c_pet_hedgehog_act_wait_2	3
4109011	4109	c_pet_hedgehog_act_ready	3
4109012	4109	c_pet_hedgehog_miss	3
4109013	4109	c_pet_hedgehog_change_1	1
4109014	4109	c_pet_hedgehog_change_2	1
4110001	4110	c_pet_hu_atk_2	3
4110002	4110	c_pet_hu_atk_hit_2	3
4110003	4110	c_pet_hu_atk_2_end	3
4110004	4110	c_pet_hu_atk_1	3
4110005	4110	c_pet_hu_atk_hit_1	3
4110006	4110	c_pet_hu_atk_miss	3
4110007	4110	c_pet_hu_atk_juguai	3
4110008	4110	c_pet_hu_act_born	3
4110009	4110	c_pet_hu_act_zhaohuan	3
4110010	4110	c_pet_hu_act_wait_1	3
4110011	4110	c_pet_hu_act_wait_2	3
4110012	4110	c_pet_hu_act_ready_1	3
4110013	4110	c_pet_hu_act_ready_2	3
4110014	4110	c_pet_hu_atk_3	3
4110015	4110	c_pet_hu_atk_hit_3	3
4110020	4110	c_pet_hu_act_change_1	3
4110021	4110	c_pet_hu_act_change_2	3
4111001	4111	c_pet_tu_act_back	3
4111002	4111	c_pet_tu_act_born	3
4111003	4111	c_pet_tu_act_wait_1	3
4111004	4111	c_pet_tu_act_wait_2	3
4111005	4111	c_pet_tu_act_zhaohuan	3
4111006	4111	c_pet_tu_atk_1_1	3
4111007	4111	c_pet_tu_atk_1_2	3
4111008	4111	c_pet_tu_atk_1_3	3
4111009	4111	c_pet_tu_atk_1_4	3
4111010	4111	c_pet_tu_atk_2_1	3
4111011	4111	c_pet_tu_atk_2_2	3
4111012	4111	c_pet_tu_atk_buff	3
4111013	4111	c_pet_tu_act_ready	3
4111014	4111	c_pet_tu_imp_1	3
4111015	4111	c_pet_tu_act_change_1	3
4111016	4111	c_pet_tu_act_change_2	3
4111017	4111	c_pet_tu_atk_2_3	3
10001001	10001	c_liRK2_atk_nml_1	3
10001002	10001	c_liRK2_atk_nml_2	3
10001003	10001	c_liRK2_atk_nml_3	3
10001004	10001	c_liRK2_atk_nml_4	3
10001005	10001	c_liRK2_atk_nml_5	3
10001006	10001	c_liRK2_imp_nml_n	3
10001007	10001	c_liRK2_imp_nml_5	3
10001101	10001	c_liRK2_skill_red_1	3
10001102	10001	c_liRK2_skill_red_2	3
10001103	10001	c_liRK2_skill_red_3	3
10001104	10001	c_liRK2_skill_red_powerup_1	3
10001105	10001	c_liRK2_skill_red_powerup_2	3
10001106	10001	c_liRK2_skill_red_powerup_3	3
10001107	10001	c_liRK2_imp_red_n	3
10001108	10001	c_liRK2_imp_red_fire	3
10001201	10001	c_liRK2_skill_blue_1	3
10001202	10001	c_liRK2_skill_blue_3	3
10001203	10001	c_liRK2_imp_blue_n	3
10001204	10001	c_liRK2_skill_blue_1_explo	3
10001205	10001	c_liRK2_skill_blue_2_explo	3
10001206	10001	c_liRK2_skill_blue_3_explo	3
10001207	10001	c_liRK2_skill_blue_4_1	3
10001208	10001	c_liRK2_skill_blue_4_2	3
10001301	10001	c_liRK2_skill_yellow_1_shot	3
10001302	10001	c_liRK2_skill_yellow_3_shot	3
10001303	10001	c_liRK2_skill_yellow_1_explo	3
10001304	10001	c_liRK2_skill_yellow_3_explo	3
10001305	10001	c_liRK2_skill_yellow_1_field	3
10001306	10001	c_liRK2_skill_yellow_2_field	3
10001307	10001	c_liRK2_skill_yellow_3_field	3
10001308	10001	c_liRK2_imp_yellow	3
10001309	10001	c_liRK2_skill_yellow_4_1	3
10001310	10001	c_liRK2_skill_yellow_4_2	3
10001401	10001	c_liRK2_buff	3
10001402	10001	c_liRK2_imp_blue_elc	3
10001403	10001	c_liRK2_skill_qte	3
10001404	10001	c_liRK2_skill_flashshot	3
10001501	10001	c_liRK2_ultimate_randomshot	3
10001502	10001	c_liRK2_ultimate_explo	3
10001601	10001	c_liRK2_action_flash	3
10001701	10001	c_liRK2_action_born	1
10001702	10001	c_liRK2_action_win	1
10011001	10011	c_liRK3_atk_nml_1	3
10011002	10011	c_liRK3_atk_nml_2	3
10011003	10011	c_liRK3_atk_nml_3	3
10011004	10011	c_liRK3_atk_nml_4	3
10011005	10011	c_liRK3_atk_nml_5	3
10011006	10011	c_liRK3_atk_nml_6	3
10011007	10011	c_liRK3_imp_nml_n	3
10011008	10011	c_liRK3_imp_nml_2_groundhit	3
10011009	10011	c_liRK3_imp_nml_6_groundhit	3
10011010	10011	c_liRK3_imp_nml_3_explo	3
10011101	10011	c_liRK3_skill_red_1	3
10011102	10011	c_liRK3_skill_red_3	3
10011103	10011	c_liRK3_skill_red_ex	3
10011104	10011	c_liRK3_skill_red_ex_shot	3
10011105	10011	c_liRK3_imp_red_tuowei	3
10011201	10011	c_liRK3_skill_blue	3
10011202	10011	c_liRK3_skill_blue_1_explo	3
10011203	10011	c_liRK3_skill_blue_2_explo	3
10011204	10011	c_liRK3_skill_blue_3_explo	3
10011301	10011	c_liRK3_skill_yellow	3
10011302	10011	c_liRK3_imp_yellow	3
10011303	10011	c_liRK3_skill_yellow_explo	3
10011401	10011	c_liRK3_skill_qte	3
10011402	10011	c_liRK3_skill_kongjianzidan	3
10011403	10011	c_liRK3_imp_kongjianzidan	3
10011501	10011	c_liRK3_ultimate_trigger	3
10011502	10011	c_liRK3_ultimate_shot	3
10011503	10011	c_liRK3_ultimate_yujing	3
10011504	10011	c_liRK3_ultimate_hudong	3
10011601	10011	c_liRK3_action_flash_1	3
10011602	10011	c_liRK3_action_flash_2	3
10011701	10011	c_liRK3_action_born	1
10011702	10011	c_liRK3_action_win	1
11011001	11011	c_liRk3_swim_atk_nm_1	3
11011002	11011	c_liRk3_swim_atk_nm_2	3
11011003	11011	c_liRk3_swim_atk_nm_3	3
11011004	11011	c_liRk3_swim_atk_nm_4	3
11011005	11011	c_liRk3_swim_atk_nm_5	3
11011006	11011	c_liRk3_swim_atk_nm_6	3
11011007	11011	c_liRk3_swim_imp_nm	3
11011008	11011	c_liRk3_swim_atk_nm_2_dilie	3
11011009	11011	c_liRk3_swim_atk_nm_6_dilie	3
11011010	11011	c_liRk3_swim_atk_nm_3_zha	3
11011101	11011	c_liRk3_swim_skill_red_1	3
11011102	11011	c_liRk3_swim_skill_red_3	3
11011103	11011	c_liRk3_swim_skill_red_ex	3
11011104	11011	c_liRk3_swim_skill_red_ex_dandao	3
11011201	11011	c_liRk3_swim_skill_blue	3
11011202	11011	c_liRk3_swim_skill_blue_1_dandao	3
11011203	11011	c_liRk3_swim_skill_blue_2_dandao	3
11011204	11011	c_liRk3_swim_skill_blue_3_dandao	3
11011301	11011	c_liRk3_swim_skill_yellow	3
11011302	11011	c_liRk3_swim_imp_yellow	3
11011303	11011	c_liRk3_swim_skill_yellow_zha	3
11011401	11011	c_liRk3_swim_atk_qte	3
11011402	11011	c_liRk3_swim_skill_kongjianzidan	3
11011403	11011	c_liRk3_swim_imp_kongjianzidan	3
11011501	11011	c_liRk3_swim_skill_ultimate	3
11011502	11011	c_liRk3_swim_skill_ultimate_dandao	3
11011503	11011	c_liRk3_swim_skill_ultimate_dandao_yujing	3
11011504	11011	c_liRk3_swim_skill_ultimate_dianji	3
11011601	11011	c_liRk3_swim_act_flash_1	3
11011602	11011	c_liRk3_swim_act_flash_2	3
11011701	11011	c_liRk3_swim_act_born	1
11011702	11011	c_liRk3_swim_act_win	1
12011001	12011	c_liRk3_zs_atk_nm_1	3
12011002	12011	c_liRk3_zs_atk_nm_2	3
12011003	12011	c_liRk3_zs_atk_nm_3	3
12011004	12011	c_liRk3_zs_atk_nm_4	3
12011005	12011	c_liRk3_zs_atk_nm_5	3
12011006	12011	c_liRk3_zs_atk_nm_6	3
12011007	12011	c_liRk3_zs_imp_nm	3
12011008	12011	c_liRk3_zs_atk_nm_2_dilie	3
12011009	12011	c_liRk3_zs_atk_nm_6_dilie	3
12011010	12011	c_liRk3_zs_atk_nm_3_zha	3
12011101	12011	c_liRk3_zs_skill_red_1	3
12011102	12011	c_liRk3_zs_skill_red_3	3
12011103	12011	c_liRk3_zs_skill_red_ex_dandao	3
12011104	12011	c_liRk3_zs_imp_red_tuowei	3
