Id	ChapterId	Order	Name	SubName	Icon	DescTitle	Desc	Condition	UnLockTime	StoryId[0]	StoryId[1]
700102	7001	2	Unloading Area				Information saved	8470100		BJ00102BA	BJ00102EA
700103	7001	3	Core Management Area				Information saved	8470100		BJ00103BA	BJ00103EA
700201	7002	1	Reunion Pavilion				Information saved	8470200		BJ00104BA	BJ00104EA
700202	7002	2	Dream Terrace				Information saved	8470200		BJ00105BA	BJ00105EA
700203	7002	3	Cloud Passage				Information saved	8470200		BJ00106BA	BJ00106EA
700301	7003	1	Maintenance Tunnel				Information saved	8470300		BJ00107BA	BJ00107EA
700302	7003	2	Shopping Town				Information saved	8470300		BJ00108BA	BJ00108EA
700303	7003	3	Yazaki Park				Information saved	8470300		BJ00109BA	BJ00109EA
700401	7004	1	Counter Corridor				Information saved	8470400		BJ00110BA	BJ00110EA
700402	7004	2	Anti-Direct Hit Partition				Information saved	8470400		BJ00111BA	BJ00111EA
700403	7004	3	QR Passageway				Information saved	8470400		BJ00112BA	BJ00112EA
700501	7005	1	Bamboo Garden				Information saved	8470500		BJ00201BA	BJ00201EA
700502	7005	2	Hospital Buildings				Information saved	8470500		BJ00202BA	
700503	7005	3	Underground Factory				Information saved	8470500			BJ00203EA
700601	7006	1	Titan Trench				Information saved	8470600		BJ00204BA	BJ00204EA
700602	7006	2	Hangar Passage				Information saved	8470600		BJ00205BA	BJ00205EA
700603	7006	3	Residential Area				Information saved	8470600		BJ00206BA	BJ00206EA
700701	7007	1	Bunker Dune				Information saved	8470700		BJ00207BA	BJ00207EA
700702	7007	2	Reinforced Passage				Information saved	8470700		BJ00208BA	BJ00208EA
700703	7007	3	Data Center				Information saved	8470700		BJ00209BA	BJ00209EA
700801	7008	1	Ghost Coast				Information saved	8470800		BJ00210BA	BJ00210EA
700802	7008	2	Quick Reaction Passage				Information saved	8470800		BJ00211BA	BJ00211EA
700803	7008	3	Radar Station				Information saved	8470800		BJ00212BA	BJ00212EA
800101	8001	1	HelloWorld	EX01_1 			The Start of Summer Time	84800101		ZX01301BA	
800102	8001	2	Summer Beach Fun	EX01_2 			An aqua ocean, soft sand, and little surprises.	84800102		ZX01302BA	ZX01302EA
800103	8001	3	Chat about the Future	EX01_3 			The Gray Ravens have settled down and started enjoying themselves on the beach...	84800103		ZX01303BA	
800104	8001	4	Cat and Mouse - Fake	EX01_4 			Rats are just a bunch of tiny creatures, but at least they can entertain you...	84800104		ZX01304BA	ZX01304EA
800105	8001	5	Transcendant	EX01_5			Kamui woke up, but he looked like another person entirely...	84800105		ZX01305BA	ZX01305EA
800106	8001	6	Uncontrolled Reality	EX01_6 			Things seemed to have gone beyond your control now...	84800106		ZX01306BA	ZX01306EA
800107	8001	7	Into the Abyss	EX01_7 			Enter the unknown realm.	84800107		ZX01307BA	
800108	8001	8	Searing	EX01_8 			Hot day, hot blood.	84800108		ZX01308BA	
800109	8001	9	It's Gonna Work	EX01_9 			When you are not sure what a button or switch does, you have to rely on your intuition.	84800109		ZX01309BA	
800110	8001	10	System Warnings	EX01_10 			Illegal operation detected.	84800110		ZX01310BA	ZX01310EA
800111	8001	11	Ant Venom	EX01_11 			The pain boiling in the heart.	84800111		ZX01311BA	
800112	8001	12	Scientific Solutions	EX01_12 			Bomb the best!	84800112			ZX01312EA
800113	8001	13	Dead End	EX01_13 			Cannot be caught by that guy, not now.	84800113		ZX01313BA	
800114	8001	14	Countdown	EX01_14 			I'll be waiting there.	84800114		ZX01314BA	ZX01314EA
800115	8001	15	Bloody Confession	EX01_15 			You're dying here, today.	84800115		ZX01315BA	
800116	8001	16	M.A.D	EX01_16 			When will you understand that they're nothing but enemies?	84800116		ZX01316BA	ZX01316EA
800117	8001	17	The End of Childhood	EX01_17 			Everyone dies, and so does our childhood.	84800117		ZX01317BA	ZX01317EA
800118	8001	18	Rose Stem	EX01_18			It might have thorns. It might also secretly want you to hold it.	84800118		ZX01318BA	
800119	8001	19	Your Life Story	EX01_19			After a series of dreadful events, your summer finally began.	84800119		ZX01319BA	
800120	8001	20	The Necessary Black Sheep	EX01_20 			That's right, we haven't forgotten you.	84800120		ZX01320BA	
800201	8002	1	Arctic Reunion	EX02_1 			Commandant decided to accept Rosetta's request and head to the ARU with her.	84800201		ZX01401BA	
800202	8002	2	Reinforcements	EX02_2 			Lost in the middle of nowhere, Commandant and Rosetta met some reinforcements who came to rescue them.	84800202		ZX01402BA	
800203	8002	3	Captain and Tide	EX02_3 			Knowing the tide always visit on a regular interval, ARU was hoping Commandant and the Babylonia reinforcements could help them hold off the tide.	84800203		ZX01403BA	
800204	8002	4	Snowy Skirmish	EX02_4 			The fishermen had already engaged with the bionics. They needed immediate help.	84800204		ZX01404BA	ZX01404EA
800205	8002	5	Speedster	EX02_5 			After reuniting with Simon and the Forest Guards, Rosetta decided to use her old centaur form against the tide.	84800205		ZX01405BA	
800206	8002	6	United Nightmare	EX02_6 			The name "Amberia" was heard during the battle.	84800206		ZX01406BA	
800207	8002	7	The Past	EX02_7 			Amberia was supposed to be destroyed long ago. After questioning the Captain, he finally explained what happened in the past.	84800207		ZX01407BA	
800208	8002	8	Research Building	EX02_8 			The team headed toward the Forest Guard's birthplace to search for the "codes" that could control Amberia.	84800208		ZX01408BA	
800209	8002	9	Codes	EX02_9 			After defeating the bionics near the research building, the team finally found the codes and the data of humanoid-hybrids.	84800209		ZX01409BA	
800210	8002	10	Inver-Narwhal	EX02_10 			The tide of bionics rushed toward the crowd, and someone took the codes away.	84800210		ZX01410BA	
800211	8002	11	Blood Trail	EX02_11 			The team followed the traitor and found a way to Amberia's location.	84800211		ZX01411BA	
800212	8002	12	Frozen Battlefield	EX02_12 			Under the frozen land was lots of weapons and bionic production lines. A voice told the team the truth.	84800212		ZX01412BA	
800213	8002	13	Ice Venture	EX02_13 			Although separated from Diana and others, Rosetta decided to continue moving forward with Commandant alone.	84800213		ZX01413BA	
800214	8002	14	Another Battlefield	EX02_14 			Everybody was fighting in their own way.	84800214		ZX01414BA	
800215	8002	15	Amberia	EX02_15 			In the lab at the very bottom, Commandant and Rosetta finally met Amberia, who once was called Atiel.	84800215		ZX01415BA	
800216	8002	16	The Unlucky	EX02_16 			Rosetta pointed her weapon at Amberia, vowing to end this nightmare once and for all with Commandant.	84800216		ZX01416BA	ZX01416EA
800217	8002	17	Farewell to Nightmare	EX02_17 			Amberia had fallen. Time to say goodbye to this nightmare.	84800217		ZX01417BA	
800218	8002	18	We Lucky Few	EX02_18 			Rosetta and Commandant witnessed the end of Amberia and her nightmare. A new day had started.	84800218		ZX01418BA	
800301	8003	3	Dusty Memory	EX03_1 			A theater exists in every city of the KCC, in the corner surrounded by courtyards and old streets. It is lofty and grandiose, but at the same time, it is old and dilapidated.	84800301		ZX01501BA	ZX01501EA
800302	8003	4	Theater Crisis	EX03_2 			We can still quit with our heads held high, If we sell the theater, we can use this money as a fresh start for each and every one of us. If we wait this out, then... There won't be any money to line our pockets.	84800302		ZX01502BA	
800303	8003	5	Against the Current	EX03_3 			In a world of young people, they should be the stars.	84800303		ZX01503BA	
800304	8003	6	Changing Tide	EX03_4 			The KCC... is about to change.	84800304		ZX01504BA	ZX01504EA
800305	8003	7	Reunion	EX03_5 			Changyu perked up with a smile out of surprise at the sight of after seeing a familiar face after so long.	84800305		ZX01505BA	
800306	8003	8	Battle of Changban	EX03_6 			Heroes never fear death.	84800306		ZX01506BA	
800307	8003	9	Disconnected	EX03_7 			Smoke from the war covers the once prosperous city, disconnecting the people of Kowloong from their future and past.	84800307		ZX01507BA	ZX01507EA
800308	8003	10	Answer	EX03_8 			Qu slowly closed her eyes upon hearing Huaxu's response.	84800308		ZX01508BA	
800309	8003	11	Before the Storm	EX03_9 			The once prosperous KCC is now long gone. A few pedestrians gather near the broadcast on the street.	84800309		ZX01509BA	
800310	8003	12	Will of Kowloong	EX03_10 			Kowloong is a crystal, nucleated from history. Kowloongers do not fear war, because war cannot break the will of Kowloong.	84800310		ZX01510BA	ZX01510EA
800311	8003	13	Legacy	EX03_11 			I will inherit your will.	84800311		ZX01511BA	ZX01511EA
800312	8003	14	Homecoming	EX03_12			You're home, Moyuan...	84800312		ZX01512BA	ZX01512EA
800313	8003	15	Tabula Akasha	EX03_13 			Our history will not end like this.	84800313		ZX01513BA	
800314	8003	16	Unnamed War	EX03_14 			Two Tai'E are activated in a deserted factory, only to find out that an apocalyptic war had broken out while they were hibernating.	84800314		ZX01514BA	
800315	8003	17	Unexpected Encounter	EX03_15 			Tai'E decided to follow their order and go back, but accidentally met a human child. The priority written in their program means they have more important things to do now.	84800315		ZX01515BA	
800316	8003	18	Area of Defense	EX03_16 			We must quickly go past this area of defense before more of those things appear. I'll go first, you take her and follow me.	84800316		ZX01516BA	ZX01516EA
800317	8003	19	Little Promise	EX03_17 			Is it because of the preset command, or is he having an error? He could not tell.	84800317		ZX01517BA	
800318	8003	20	Duty of Tai'E	EX03_18 			I will fulfil the duty of Tai'E.	84800318		ZX01518BA	ZX01518EA
800319	8003	21	Farewell	EX03_19 			During his service in Kowloong, there was nothing that he could take pride in. Those memories were the only thing that supported him and made him happy.	84800319		ZX01519BA	ZX01519EA
800320	8003	1	Black Guardian	Theater Ruins_01 			Kowloong Art	84800301	2020/10/22 5:02	YR01501BA	YR01501EA
800321	8003	2	Requiem	Theater Ruins_02 			One Against Thousand	84800301	2020/10/22 5:02	YR01502BA	YR01502EA
800401	8004	1	Operation Red Tide	EX04_1 			They are heading toward the shoreline.	84800401		ZX01801BA	
800402	8004	2	Lone Hawk	EX04_2 			There does not seem to be any fear in Wanshi. He just let out a big yawn instead.	84800402		ZX01802BA	ZX01802EA
800403	8004	3	Land for No "Man"	EX04_3 			One must face his own weakness to embrace the future.	84800403		ZX01803BA	
800404	8004	4	Abyss of Gravity	EX04_4 			Born here, so chose to die here too.	84800404		ZX01804BA	
800405	8004	5	Never Ending	EX04_5 			You left us behind like junk, now you dare to come back and "rescue" us? Are you kidding me?	84800405		ZX01805BA	ZX01805EA
800406	8004	6	Ashes to Ashes	EX04_6 			"For the greater good." Oh, it never gets old. How morally sound. I am truly amazed.	84800406		ZX01806BA	
800407	8004	7	Reason to Fight	EX04_7 			Even if we don't know what awaits us there.	84800407		ZX01807BA	ZX01807EA
800408	8004	8	Voice of Yesterday	EX04_8 			Only from that lullaby could they feel the last bit of warmth from their past.	84800408		ZX01808BA	
800409	8004	9	Whalesong	EX04_9 			The singing stopped, but the song had no ending, because the lonely whale never found its herd.	84800409		ZX01809BA	ZX01809EA
800410	8004	10	"Siren"	EX04_10 			"Selena."	84800410		ZX01810BA	
800411	8004	11	Requiem	EX04_11 			Eternity in an hour.	84800411		ZX01811BA	
800412	8004	12	Cradle of Immortality	EX04_12 			She only wants to tell you all the miracles she saw along the journey.	84800412		ZX01812BA	
800413	8004	13	Silent Battlefield	EX04_13 			It was an early afternoon when Kamui accidentally discovered a slightly swollen metal can in Wanshi's storage. It reminded Wanshi of his distant past.	84800413		ZX01813BA	
800414	8004	14	Gear?	EX04_14			Just an insignificant "gear." My job is to ensure that all operations run smoothly.	84800414		ZX01814BA	ZX01814EA
800415	8004	15	Gamble	EX04_15 			I'm betting Langston Smith's name on it.	84800415		ZX01815BA	
800416	8004	16	Awaken	EX04_16 			The world was no longer pale as Wanshi regained consciousness. He realized he was inside a building.	84800416		ZX01816BA	
800417	8004	17	Echoes of the Past	EX04_17 			The white city continuously altered its shape. Refracted sunlight shone from above, unveiling a blue ocean of data behind it.	84800417		ZX01817BA	
800418	8004	18	Encounter	EX04_18 			So this is the guy behind all those unexpected accidents.	84800418		ZX01818BA	
800419	8004	19	Frog in the Well	EX04_19 			I have been hiding for too long, but I feel like going out there today.	84800419		ZX01819BA	
800420	8004	20	Journey's End	EX04_20 			You can explore the space, or take back the Earth for yourselves. It doesn't matter.	84800420		ZX01820BA	ZX01820EA
800501	8005	1	The Forgotten Children	EX05_1 			This is Babylonia, not the research institute or Kurono. There are no unexpected menace and experiments on her path that would put her on a leash.	84800501		ZX02001BA	
800502	8005	2	Suspiria	EX05_2 			"Welcome home!"	84800502		ZX02002BA	
800503	8005	3	The Mist	EX05_3 			Shaped like a stuffed animal, it is too dirty to tell its original color, save for the bright red of its cracked lips. The two stiff, sad glass eyeballs, poorly sewn, have melted, staring straight at No. 21.	84800503		ZX02003BA	ZX02003EA
800504	8005	4	Kairo	EX05_4 			A speeding police car stops before you, and Noctis pokes his head out from the rolled-down window wearing a pair of sunglasses he has found, whistling loudly.	84800504		ZX02004BA	
800505	8005	5	Let the Right One In	EX05_5 			The black fog dissipates, not disappearing completely, retreating to somewhere not far behind you. But it is far enough from her for now, and she is safe from being immediately devoured.	84800505		ZX02005BA	
800506	8005	6	Insidious	EX05_6 			No. 21 approaches the shade instinctively for a closer look. But the moment she steps forward, all images disappear, leaving behind the Medic Bots and equipment in the dilapidated corridors as if nothing has happened.	84800506		ZX02006BA	ZX02006EA
800507	8005	7	Cabin in the Woods	EX05_7 			The night wind howls and an unearthly light shines overhead, casting No. 21 in the shadow of the giant house behind the iron gate.	84800507		ZX02007BA	ZX02007EA
800508	8005	8	The Skeleton Key	EX05_8 			The storage before you turns into a few empty shelves on the wall. A scrawled, child-like picture painted with red crayons sits above, with "Go to Hell and meet Voooo" written next to it. It looks ridiculous but scary.	84800508		ZX02008BA	ZX02008EA
800509	8005	9	The Thirteenth Floor	EX05_9 			The two girls look at each other and nod. That is the last communication between them.	84800509		ZX02009BA	ZX02009EA
800510	8005	10	Hour of the Wolf	EX05_10 			"—I'm going to kill you! I'm going to tear you apart! I'm going to rip your insides out and rub them on your face!"	84800510		ZX02010BA	
800511	8005	11	The Chasers	EX05_11 			Her laser cannon soars with Buddy, and she breaks through her shackles like a runaway beast. Her minute figure lashes out massive waves of energy, like a wolf finally revealing its fangs.	84800511		ZX02011BA	ZX02011EA
800512	8005	12	Sixth Sense	EX05_12 			Wind passes through the withered tree and the lifeless houses over the nameless graves full of white crosses. An insignificant white daisy on the edge of the grave sways, hoping the wind will carry it away, but the wind cannot.	84800512		ZX02012BA	
900101	9001	1	Shome	EX01_1 			The sound of anxious back-and-forth pacing fills the research room, deep in the facility.	84900101		YC01301BA	
900102	9001	2	Crushed Bones	EX01_2 			Covet that which shan't be coveted, and be prepared to go through fire and water.	84900102		YC01302BA	
900103	9001	3	The Forgotten Land	EX01_3 			Wind blows over the vast desert, sweeping up sand and dust into a storm.	84900103		YC01303BA	YC01303EA
900104	9001	4	Venus Splash Park	EX01_4 			At the moment of its completion, time became frozen on this enchanted isle. The observation platform, dreamily hanging in the sky, looks almost like a border between fantasy and reality.	84900104		YC01304BA	YC01304EA
900105	9001	5	Game Starts	EX01_5 			Everything will end here, through a spectacular finale.	84900105		YC01305BA	
900106	9001	6	Ascension-Network	EX01_6 			Hmph, and what have you discovered? —Huff... The essence of... the Ascension-Network.	84900106		YC01306BA	
900107	9001	7	Suspicions	EX01_7 			I keep thinking she seems a little weird today.	84900107		YC01307BA	
900108	9001	8	A Trivial Moment	EX01_8 			The sound of footsteps come from the end of the walkway, adding from liveliness to the sluggish street.	84900108		YC01308BA	YC01308EA
900201	9002	1	Nanami and Martin	EX02_1 			When the girl met the bear, they decided to celebrate with fireworks.	84900201		YC01401BA	
900202	9002	2	Bionic Machine	EX02_2 			Nanami learned that Amberia would control the bionics to harm humans. She decided to do something.	84900202		YC01402BA	
900203	9002	3	Black Figure on Snow	EX02_3 			Some strange black figures were crawling amongst the bionics.	84900203		YC01403BA	
900204	9002	4	Different Opinions	EX02_4 			Not all the bionics believed they were "manipulated." Instead, they saw Amberia's will as their own.	84900204		YC01404BA	
900205	9002	5	Roaring	EX02_5 			Nanami decided to talk to Amberia in person, but the war broke out before she could go underground.	84900205		YC01405BA	
900206	9002	6	Resonance of Anger	EX02_6 			There was nothing but sorrow in the battle between the bionics and the ARU. Nanami decided to give everything she had to stop the war.	84900206		YC01406BA	
900207	9002	7	The Black Figure	EX02_7 			"I will never forgive you, Ascendants!"	84900207		YC01407BA	
900208	9002	8	Nanami and Bionics	EX02_8 			The war had ended, but the wounds were still there. Nanami cheerfully took the bionics away from the snowy land.	84900208		YC01408BA	
900301	9003	1	Silence	EX03_1 			I didn't think an AI could fall silent.	84900301		YC01501BA	
900302	9003	2	Exile	EX03_2 			You're right. My point is, Huaxu may have a new master, but has her master... really changed?	84900302		YC01502BA	
900303	9003	3	Mutual Destruction	EX03_3 			No matter how many times you destroy us, people will remember. Atop these ruins they will build anew. You will never understand.	84900303		YC01503BA	YC01503EA
900401	9004	1	Air Transportation	EX04_1 			All that the crew can do is remain in their seats, ensure that equipment and weapons are operational, and review mission details in preparation for immediate engagement upon landing on the surface.	84900401		YC01801BA	
900402	9004	2	Chief Commander	EX04_2 			Let me re-introduce myself. My name is Vanessa, commandant of Egret and chief commander of this operation.	84900402		YC01802BA	
900403	9004	3	Under the Trap	EX04_3 			Severed Corrupted limbs fall into the pit as they enveloped in blue static and crash into the bottom of the pit heavily.	84900403		YC01803BA	
900404	9004	4	Rapid Descent	EX04_4 			Your brain went blank from the zero gravity free-fall.	84900404		YC01804BA	YC01804EA
900405	9004	5	Night Break	EX04_5 			Unobstructed beams of moonlight shine through the windows, bring dim light into the dark interior.	84900405		YC01805BA	
900406	9004	6	Secret of Victory	EX04_6 			Deception, exploitation, abandonment... These are the laws of victory on the battlefield.	84900406		YC01806BA	YC01806EA
900407	9004	7	Exchange of Resources	EX04_7 			Well then, take her away. I've been growing tired of playing with the same toy anyway.	84900407		YC01807BA	
900408	9004	8	Gray Raven's Edge	EX04_8 			The electronic photo frame on the table in the lounge finally has a suitable picture.	84900408		YC01808BA	
900501	9005	1	Like Fate	EX05_1 			Why—is it you?	84900501		YC02001BA	
900502	9005	2	Collection	EX05_2 			What happened along the way.	84900502		YC02002BA	
900503	9005	3	Nothing	EX05_3 			Hermano.	84900503		YC02003BA	
900504	9005	4	Free Riding Guide	EX05_4 			Should I say unexpected or no surprise.	84900504		YC02004BA	
900505	9005	5	Luna's World	EX05_5 			A monster? A corpse? A weakling? A lost lamb?	84900505		YC02005BA	YC02005EA
900506	9005	6	Break-in	EX05_6 			I like to throw in a few variables beyond their control when they think their plan is foolproof.	84900506		YC02006BA	
900507	9005	7	Non-lethal Joke	EX05_7 			They... they're coming...!	84900507		YC02007BA	YC02007EA
900508	9005	8	Lopsided Recall	EX05_8 			You can't just play, "Voodoo"...	84900508		YC02008BA	YC02008EA
900509	9005	9	Cage Battle	EX05_9 			Roland never sees the cycle and intertwining of these expressions in the same face.	84900509		YC02009BA	YC02009EA
900510	9005	10	Ending Citation	EX05_10 			I could take your life now, but I haven't.	84900510		YC02010BA	
900511	9005	11	Fisher	EX05_11 			I can give you what you want.	84900511		YC02011BA	
900512	9005	12	Undecided Middlegame	EX05_12 			With a smirk of an epiphany, Roland goes to his unknown destiny.	84900512		YC02012BA	
5001001	5001	1	Unveiling the Golden Veil	M_1			Hidden in the darkness before Dawn, Gray Raven traveled through sandstorms and entered the unpopulated desert named "Golden Vortex".	845001001		TS00101BA	
5001002	5001	2	Mystery of the Light Pillar	M_3			In the center of Golden Vortex was a group of buildings shrouded in the "Golden Pillar". Its origin was still unknown to Gray Raven.	845001002		TS00102BA	
5001003	5001	3	Value of Existence	B II_1			Yesterday at noon time, Goldfinch changed their mission objective and started heading toward the center of Golden Vortex.	845001003		TS00103BA	
5001004	5001	4	Contribution	B II_4			As the night started to fall, Goldfinch members seemed to have foreseen their upcoming fate...	845001004		TS00104BA	
5001005	5001	5	Lone Raven	M_5			After the communication with Liv was cut, Lee left to search for her. Lucia stayed back with the commandant.	845001005		TS00105BA	
5001006	5001	6	Royal Guards	M_8			The queen's royal guards chased after Lucia and the commandant. They had to run for almost an hour...	845001006		TS00106BA	
5001007	5001	7	Red Light, Green Light	B III_1			Minutes after Lee left, he was trapped among a group of guards with peculiar behaviors...	845001007		TS00107BA	
5001008	5001	8	Big Gamble	B III_3			Lee fought a tough battle in the underground secret passage. The guards wanted to trap him to death...	845001008		TS00108BA	
5001009	5001	9	Letter of Invitation	M_9			When Lucia was trapped in a tough fight, the mysterious queen sent her royal guards to invite the commandant to her palace.	845001009		TS00109BA	
5001010	5001	10	Queen's Arrival	M_11			It was nearly noon, the sun was hanging high in the sky and scorching the Golden Vortex. The "Golden Queen" finally revealed herself...	845001010		TS00110BA	
5001011	5001	11	Digging Site	B I_2			Browning finally found the device after searching in the desert for almost 40 minutes. But it was covered under some golden powder...	845001011		TS00111BA	
5001012	5001	12	Aftermath	B I_4			After more than 10 minutes of digging, the device was almost out. But Browning triggered a landmine underneath it...	845001012		TS00112BA	
5001013	5001	13	Cheap Shot	B I_6			Liv returned to her Construct after 5 minutes of hacking into the system. But Browning...	845001013		TS00113BA	
5001014	5001	14	Explosive Encounter	B I_7			Liv seized the opportunity for a "mutual destruction" with Browning...	845001014		TS00114BA	
5002001	5002	1	Maverick	M I_1			Watanabe reached the Golden Vortex in the morning. The enemy info was still unknown, but he charged in alone.	845001015		TS00115BA	
5002002	5002	2	Risk Transfer	M I_3			10 minutes into the Golden Vortex, Watanabe met Bianca and decided to follow her.	845001016		TS00116BA	
5002003	5002	3	Saving the Earth	M II_1			After sending Liv away, Bianca searched in the sand for half an hour because she had figured out Babylonia's real intention...	845001017		TS00117BA	
5002004	5002	4	Old Habit	M I_4			It didn't take long before Watanabe was forced to reveal himself...	845001018		TS00118BA	
5002005	5002	5	Choice	M I_6			Watanabe's rescue plan faced challenge immediately after he got away from Bianca...	845001019		TS00119BA	
5002006	5002	6	Relic	M I_8			After leaving the weather engine, Watanabe found a pendant of the Forsaken from a guard...	845001020		TS00120BA	
5002007	5002	7	Queen's Treat	M II_3			Golden Queen revealed her true form to Gray Raven. Meanwhile, Bianca had explored Golden Vortex for hours, but the sample analysis still hadn't succeeded...	845001021		TS00121BA	
5002008	5002	8	Queen's Request	M I_12			Golden Queen announced her requests to the commandant and Babylonia in her palace.	845001022		TS00122BA	
5002009	5002	9	Promise	M I_10			Watanabe and Bianca fought for almost 10 minutes, but neither was going to win. The guards took the opportunity and laid siege on them...	845001023		TS00123BA	
5002010	5002	10	Off Form	B_1			Kamui and Roland fought all the way to the northwest of Golden Vortex, when Kamui discovered some anomaly in Roland's Construct...	845001024		TS00124BA	
5002011	5002	11	Promise Keeper	M I_11			It took Watanabe an hour to make sure all Forsaken had safely evacuated. Some tried to persuade him not to return and help Bianca...	845001025		TS00125BA	
5002012	5002	12	Hostage	M II_5			After defeating the "Silent Guards", Bianca followed the strange noise into a secret chamber with humans locked up in it...	845001026		TS00126BA	
5002013	5002	13	Two Ways of Rescue	M II_7			Bianca defeated the warden and freed all the hostages. Bianca stopped her as he wanted to take his own men.	845001027		TS00127BA	
5002014	5002	14	Golden Antibody	M II_8			Despite letting the hostage go, Bianca still took the Golden Antibody... But the royal guards suddenly attacked her!	845001028		TS00128BA	
5002015	5002	15	Negotiation	B_3			After confronting each other for many more minutes, Kamui almost made Roland devastated...	845001029		TS00129BA	
5002016	5002	16	For Commandant	M I_13			Bianca fought alongside the Forsaken to defeat the royal guards. Once again, she faced different choices...	845001030		TS00130BA	
5003001	5003	1	Follower	M I_1			Karenina sneaked into the Golden Vortex from the south. But she didn't know she was being followed...	845001031		TS00131BA	
5003002	5003	2	Human Experiment	M l_4			Nanami joined Karenina to defeat the guards of the main building together, but she disappeared within 5 minutes...	845001032		TS00132BA	
5003003	5003	3	Starting Again	M l_6			The communication was restored for minutes and Karenina completed her mission with flying colors. It's up to her where she wants to go now.	845001033		TS00133BA	
5003004	5003	4	Resistance	M l_7			Blasting through dozens of walls, Karenina decided to explore Golden Vortex in her own way...	845001034		TS00134BA	
5003005	5003	5	Merge	M l_9			Nanami returned, but she brought bad news about Roland the Ascendant...	845001035		TS00135BA	
5003006	5003	6	Vision	M l_11			Nanami's hacking only took a few minutes. She failed to trace Roland in the internal network, but she found out that Nithart took the commandant of Gray Raven...	845001036		TS00136BA	
5003007	5003	7	Tracking the Sound	M l_13			After defeating golden guards and royal guards, they were only one door away from the commandant...	845001037		TS00137BA	
5003008	5003	8	Deterrence	B ll_1			Under Roland's order, the Corrupted managed to stall Kamui for over 2 hours, only to make him fight even harder...	845001038		TS00138BA	
5003009	5003	9	Hospitality	M ll_1			After getting rid of Kamui, Roland carefully assessed the threat of Golden Antibody...	845001039		TS00139BA	
5003010	5003	10	Seeking Help	M ll_3			Captured by Nithart, Roland was unfortunately covered in the antibody and suffered for 90 minutes...	845001040		TS00140BA	
5003011	5003	11	Communication Disorder	B l_1			After leaving Karenina, Nanami finally found the thing that caught her attention.	845001041		TS00141BA	
5003012	5003	12	Blockage	M ll_4			Roland spent an hour calling for help, but the reinforcement didn't arrive as expected.	845001042		TS00142BA	
5003013	5003	13	Mutual Destruction	M ll_6			Due to the antibody, Roland was completely overwhelmed by Nanami. He had to use more extreme methods to save himself.	845001043		TS00143BA	
5003014	5003	14	Annihilation	M ll_7			As the building collapsed, Roland fell into the ruins. He had a chance to prove himself again...	845001044		TS00144BA	
5004001	5004	1	Hound or Eagle	M_1			Soldiers of Babylonia gathered for the first time in the afternoon. The truth of Golden Antibody was soon announced...	845001045		TS00145BA	
5004002	5004	2	Unity	M_4			The queen's royal guards all appeared. Gray Raven's evacuation plan was interrupted once again.	845001046		TS00146BA	
5004003	5004	3	Total Alert	M_5			An hour into the ambush against Gray Raven, Golden Queen once again destroyed the Constructs' formation...	845001047		TS00147BA	
5004004	5004	4	Prelude of Pandemic	M_7			As the power system of Golden Vortex crashed, Babylonia's remote communication was restored. Gray Raven managed to contact Hassen...	845001048		TS00148BA	
5004005	5004	5	Climb	M_8			50 minutes into the evacuation, Gray Raven and other Constructs finally found the correct route.	845001049		TS00149BA	
5004006	5004	6	Expansion	B ll_1			Minutes into the trap, Karenina discovered the secret to the expanding numbers of golden guards...	845001050		TS00150BA	
5004007	5004	7	Scorching Hot	B lll_2			7 minutes after Bianca defeated the guards, she encountered another out-of-control guard...	845001051		TS00151BA	
5004008	5004	8	Gambit	M_9			Far away in the space, an emergency meeting was taking place in Babylonia's ship...	845001052		TS00152BA	
5004009	5004	9	Dynasty	M_12			Gray Raven successfully held off the royal guards. Infuriated, Golden Queen exposed her biggest weakness...	845001053		TS00153BA	
5004010	5004	10	Master Gamer	B l_1			Kamui was too powerful to be contained. Golden Queen had to separate him from the others...	845001054		TS00154BA	
5004011	5004	11	Exit	B l_3			After successfully contaminating the power system, Roland left the Golden Vortex with his damaged Construct...	845001055		TS00155BA	
5004012	5004	12	Collapse	M_14			Unable to stop her loss, the Golden Queen's frame broke down. Golden Vortex collapsed, and so did her "dynasty"...	845001056		TS00156BA	
5004013	5004	13	Source of Disaster	M_15			Before sunset, Punishing Virus converted countless defeated guards into Corrupted. They were "reborn" from the Golden Vortex's ruins...	845001057		TS00157BA	
9010011	10001	1	The Cavern of Dawn				Information saved	84600601	2021/2/4 5:02	HD00601BA	HD00601EA
9010012	10001	2	Everlasting War				Information saved	84600602	2021/2/4 5:02	HD00602BA	HD00602EA
9010013	10001	3	Cycle of War				Information saved	84600603	2021/2/4 5:02	HD00603BA	HD00603EA
9010014	10001	4	The Bottom of Blood - Side A				Information saved	84600604	2021/2/4 5:02	HD00604BA	HD00604EA
9010015	10001	5	The Bottom of Blood - Side B				Information saved	84600605	2021/2/4 5:02	HD00605BA	HD00605EA
9010016	10001	6	False Relationship				Information saved	84600606	2021/2/4 5:02	HD00606BA	HD00606EA
9010017	10001	7	Blood & Flower				Information saved	84600607	2021/2/4 5:02		HD00607EA
9010018	10001	8	World Collapsed				Information saved	84600608	2021/2/4 5:02	HD00608BA	HD00608EA
9010019	10001	9	The Strip of Truth				Information saved	84600609	2021/2/4 5:02		HD00609EA
