Id	BigIconPath	IconPath	LiHuiPath	ModelTransId[1]	ModelTransId[2]	ModelTransId[3]	ResonanceModelTransId1[1]	ResonanceModelTransId1[2]	ResonanceModelTransId1[3]	ResonanceModelTransId2[1]	ResonanceModelTransId2[2]	ResonanceModelTransId2[3]	ResonanceModelTransId3[1]	ResonanceModelTransId3[2]	ResonanceModelTransId3[3]	PainterName
3065058	Assets/Product/Texture/Image/IconTools/EKuluomuI03001.png	Assets/Product/Texture/Image/IconToolsSp/EKuluomuI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EKuluomuD01003.png													Wasteland TS
3016026	Assets/Product/Texture/Image/IconTools/EMaerkeI01001.png	Assets/Product/Texture/Image/IconToolsSp/EMaerkeI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EMaerkeD01001.png													You Ku Li
3026026	Assets/Product/Texture/Image/IconTools/EMaerkeI02001.png	Assets/Product/Texture/Image/IconToolsSp/EMaerkeI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EMaerkeD01002.png													You Ku Li
3036026	Assets/Product/Texture/Image/IconTools/EMaerkeI03001.png	Assets/Product/Texture/Image/IconToolsSp/EMaerkeI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EMaerkeD01003.png													You Ku Li
3046026	Assets/Product/Texture/Image/IconTools/EMaerkeI01001.png	Assets/Product/Texture/Image/IconToolsSp/EMaerkeI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EMaerkeD01001.png													You Ku Li
3056026	Assets/Product/Texture/Image/IconTools/EMaerkeI02001.png	Assets/Product/Texture/Image/IconToolsSp/EMaerkeI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EMaerkeD01002.png													You Ku Li
3066026	Assets/Product/Texture/Image/IconTools/EMaerkeI03001.png	Assets/Product/Texture/Image/IconToolsSp/EMaerkeI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EMaerkeD01003.png													You Ku Li
3016027	Assets/Product/Texture/Image/IconTools/EYounimeiteI01001.png	Assets/Product/Texture/Image/IconToolsSp/EYounimeiteI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYounimeiteD01001.png													Frosty Leaf
3026027	Assets/Product/Texture/Image/IconTools/EYounimeiteI02001.png	Assets/Product/Texture/Image/IconToolsSp/EYounimeiteI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYounimeiteD01002.png													Frosty Leaf
3036027	Assets/Product/Texture/Image/IconTools/EYounimeiteI03001.png	Assets/Product/Texture/Image/IconToolsSp/EYounimeiteI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYounimeiteD01003.png													Frosty Leaf
3046027	Assets/Product/Texture/Image/IconTools/EYounimeiteI01001.png	Assets/Product/Texture/Image/IconToolsSp/EYounimeiteI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYounimeiteD01001.png													Frosty Leaf
3056027	Assets/Product/Texture/Image/IconTools/EYounimeiteI02001.png	Assets/Product/Texture/Image/IconToolsSp/EYounimeiteI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYounimeiteD01002.png													Frosty Leaf
3066027	Assets/Product/Texture/Image/IconTools/EYounimeiteI03001.png	Assets/Product/Texture/Image/IconToolsSp/EYounimeiteI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYounimeiteD01003.png													Frosty Leaf
3016028	Assets/Product/Texture/Image/IconTools/EAixiaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EAixiaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EAixiaD01001.png													You Ku Li
3026028	Assets/Product/Texture/Image/IconTools/EAixiaI02001.png	Assets/Product/Texture/Image/IconToolsSp/EAixiaI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EAixiaD01002.png													You Ku Li
3036028	Assets/Product/Texture/Image/IconTools/EAixiaI03001.png	Assets/Product/Texture/Image/IconToolsSp/EAixiaI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EAixiaD01003.png													You Ku Li
3046028	Assets/Product/Texture/Image/IconTools/EAixiaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EAixiaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EAixiaD01001.png													You Ku Li
3056028	Assets/Product/Texture/Image/IconTools/EAixiaI02001.png	Assets/Product/Texture/Image/IconToolsSp/EAixiaI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EAixiaD01002.png													You Ku Li
3066028	Assets/Product/Texture/Image/IconTools/EAixiaI03001.png	Assets/Product/Texture/Image/IconToolsSp/EAixiaI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EAixiaD01003.png													You Ku Li
3016029	Assets/Product/Texture/Image/IconTools/EBuenI01001.png	Assets/Product/Texture/Image/IconToolsSp/EBuenI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBuenD01001.png													Cao Yao
3026029	Assets/Product/Texture/Image/IconTools/EBuenI02001.png	Assets/Product/Texture/Image/IconToolsSp/EBuenI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBuenD01002.png													Cao Yao
3036029	Assets/Product/Texture/Image/IconTools/EBuenI03001.png	Assets/Product/Texture/Image/IconToolsSp/EBuenI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBuenD01003.png													Cao Yao
3046029	Assets/Product/Texture/Image/IconTools/EBuenI01001.png	Assets/Product/Texture/Image/IconToolsSp/EBuenI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBuenD01001.png													Cao Yao
3056029	Assets/Product/Texture/Image/IconTools/EBuenI02001.png	Assets/Product/Texture/Image/IconToolsSp/EBuenI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBuenD01002.png													Cao Yao
3066029	Assets/Product/Texture/Image/IconTools/EBuenI03001.png	Assets/Product/Texture/Image/IconToolsSp/EBuenI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBuenD01003.png													Cao Yao
3018053	Assets/Product/Texture/Image/IconTools/EJpLivlizhuangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpLivlizhuangI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpLivlizhuangD01001.png													Gou
3028053	Assets/Product/Texture/Image/IconTools/EJpLivlizhuangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpLivlizhuangI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpLivlizhuangD01001.png													Gou
3038053	Assets/Product/Texture/Image/IconTools/EJpLivlizhuangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpLivlizhuangI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpLivlizhuangD01001.png													Gou
3048053	Assets/Product/Texture/Image/IconTools/EJpLivlizhuangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpLivlizhuangI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpLivlizhuangD01001.png													Gou
3058053	Assets/Product/Texture/Image/IconTools/EJpLivlizhuangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpLivlizhuangI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpLivlizhuangD01001.png													Gou
3068053	Assets/Product/Texture/Image/IconTools/EJpLivlizhuangI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpLivlizhuangI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpLivlizhuangD01001.png													Gou
3016030	Assets/Product/Texture/Image/IconTools/EXueLaiI01001.png	Assets/Product/Texture/Image/IconToolsSp/EXueLaiI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXueLaiD01001.png													Sila
3026030	Assets/Product/Texture/Image/IconTools/EXueLaiI02001.png	Assets/Product/Texture/Image/IconToolsSp/EXueLaiI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXueLaiD01002.png													Sila
3036030	Assets/Product/Texture/Image/IconTools/EXueLaiI03001.png	Assets/Product/Texture/Image/IconToolsSp/EXueLaiI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXueLaiD01003.png													Sila
3046030	Assets/Product/Texture/Image/IconTools/EXueLaiI01001.png	Assets/Product/Texture/Image/IconToolsSp/EXueLaiI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXueLaiD01001.png													Sila
3056030	Assets/Product/Texture/Image/IconTools/EXueLaiI02001.png	Assets/Product/Texture/Image/IconToolsSp/EXueLaiI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXueLaiD01002.png													Sila
3066030	Assets/Product/Texture/Image/IconTools/EXueLaiI03001.png	Assets/Product/Texture/Image/IconToolsSp/EXueLaiI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXueLaiD01003.png													Sila
3019050	Assets/Product/Texture/Image/IconTools/EJpWeilaSummerI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpWeilaSummerI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpWeilaSummerD01001.png													Aiming
3029050	Assets/Product/Texture/Image/IconTools/EJpWeilaSummerI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpWeilaSummerI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpWeilaSummerD01001.png													Aiming
3039050	Assets/Product/Texture/Image/IconTools/EJpWeilaSummerI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpWeilaSummerI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpWeilaSummerD01001.png													Aiming
3049050	Assets/Product/Texture/Image/IconTools/EJpWeilaSummerI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpWeilaSummerI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpWeilaSummerD01001.png													Aiming
3059050	Assets/Product/Texture/Image/IconTools/EJpWeilaSummerI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpWeilaSummerI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpWeilaSummerD01001.png													Aiming
3069050	Assets/Product/Texture/Image/IconTools/EJpWeilaSummerI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpWeilaSummerI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpWeilaSummerD01001.png													Aiming
3016031	Assets/Product/Texture/Image/IconTools/EXialuodiI01001.png	Assets/Product/Texture/Image/IconToolsSp/EXialuodiI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXialuodiD01001.png													YURI
3026031	Assets/Product/Texture/Image/IconTools/EXialuodiI02001.png	Assets/Product/Texture/Image/IconToolsSp/EXialuodiI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXialuodiD01002.png													YURI
3036031	Assets/Product/Texture/Image/IconTools/EXialuodiI03001.png	Assets/Product/Texture/Image/IconToolsSp/EXialuodiI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXialuodiD01003.png													YURI
3046031	Assets/Product/Texture/Image/IconTools/EXialuodiI01001.png	Assets/Product/Texture/Image/IconToolsSp/EXialuodiI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXialuodiD01001.png													YURI
3056031	Assets/Product/Texture/Image/IconTools/EXialuodiI02001.png	Assets/Product/Texture/Image/IconToolsSp/EXialuodiI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXialuodiD01002.png													YURI
3066031	Assets/Product/Texture/Image/IconTools/EXialuodiI03001.png	Assets/Product/Texture/Image/IconToolsSp/EXialuodiI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EXialuodiD01003.png													YURI
3016032	Assets/Product/Texture/Image/IconTools/ETulingI01001.png	Assets/Product/Texture/Image/IconToolsSp/ETulingI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ETulingD01001.png													Shuai Jiao De Gen Tou
3026032	Assets/Product/Texture/Image/IconTools/ETulingI02001.png	Assets/Product/Texture/Image/IconToolsSp/ETulingI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ETulingD01002.png													Shuai Jiao De Gen Tou
3036032	Assets/Product/Texture/Image/IconTools/ETulingI03001.png	Assets/Product/Texture/Image/IconToolsSp/ETulingI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ETulingD01003.png													Shuai Jiao De Gen Tou
3046032	Assets/Product/Texture/Image/IconTools/ETulingI01001.png	Assets/Product/Texture/Image/IconToolsSp/ETulingI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ETulingD01001.png													Shuai Jiao De Gen Tou
3056032	Assets/Product/Texture/Image/IconTools/ETulingI02001.png	Assets/Product/Texture/Image/IconToolsSp/ETulingI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ETulingD01002.png													Shuai Jiao De Gen Tou
3066032	Assets/Product/Texture/Image/IconTools/ETulingI03001.png	Assets/Product/Texture/Image/IconToolsSp/ETulingI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/ETulingD01003.png													Shuai Jiao De Gen Tou
3016033	Assets/Product/Texture/Image/IconTools/EYileinuoyaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EYileinuoyaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYileinuoyaD01001.png													You Ku Li
3026033	Assets/Product/Texture/Image/IconTools/EYileinuoyaI02001.png	Assets/Product/Texture/Image/IconToolsSp/EYileinuoyaI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYileinuoyaD01002.png													You Ku Li
3036033	Assets/Product/Texture/Image/IconTools/EYileinuoyaI03001.png	Assets/Product/Texture/Image/IconToolsSp/EYileinuoyaI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYileinuoyaD01003.png													You Ku Li
3046033	Assets/Product/Texture/Image/IconTools/EYileinuoyaI01001.png	Assets/Product/Texture/Image/IconToolsSp/EYileinuoyaI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYileinuoyaD01001.png													You Ku Li
3056033	Assets/Product/Texture/Image/IconTools/EYileinuoyaI02001.png	Assets/Product/Texture/Image/IconToolsSp/EYileinuoyaI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYileinuoyaD01002.png													You Ku Li
3066033	Assets/Product/Texture/Image/IconTools/EYileinuoyaI03001.png	Assets/Product/Texture/Image/IconToolsSp/EYileinuoyaI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EYileinuoyaD01003.png													You Ku Li
3015059	Assets/Product/Texture/Image/IconTools/EBiankaZhounianI01001.png	Assets/Product/Texture/Image/IconToolsSp/EBiankaZhounianI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBiankaZhounianD01001.png													KT (Japanese) & Sila (Korean)
3025059	Assets/Product/Texture/Image/IconTools/EBiankaZhounianI03001.png	Assets/Product/Texture/Image/IconToolsSp/EBiankaZhounianI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBiankaZhounianD01003.png													KT (Japanese) & Sila (Korean)
3035059	Assets/Product/Texture/Image/IconTools/EBiankaZhounianI02001.png	Assets/Product/Texture/Image/IconToolsSp/EBiankaZhounianI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBiankaZhounianD01002.png													KT (Japanese) & Sila (Korean)
3045059	Assets/Product/Texture/Image/IconTools/EBiankaZhounianI01001.png	Assets/Product/Texture/Image/IconToolsSp/EBiankaZhounianI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBiankaZhounianD01001.png													KT (Japanese) & Sila (Korean)
3055059	Assets/Product/Texture/Image/IconTools/EBiankaZhounianI03001.png	Assets/Product/Texture/Image/IconToolsSp/EBiankaZhounianI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBiankaZhounianD01003.png													KT (Japanese) & Sila (Korean)
3065059	Assets/Product/Texture/Image/IconTools/EBiankaZhounianI02001.png	Assets/Product/Texture/Image/IconToolsSp/EBiankaZhounianI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EBiankaZhounianD01002.png													KT (Japanese) & Sila (Korean)
3015501	Assets/Product/Texture/Image/IconTools/EJpI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpD01001.png													Aiming
3025501	Assets/Product/Texture/Image/IconTools/EJpI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpD01001.png													Aiming
3035501	Assets/Product/Texture/Image/IconTools/EJpI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpD01001.png													Aiming
3045501	Assets/Product/Texture/Image/IconTools/EJpI01001.png	Assets/Product/Texture/Image/IconToolsSp/EJpI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EJpD01001.png													Aiming
2015002	Assets/Product/Texture/Image/IconTools/E2GunMd060011.png	Assets/Product/Texture/Image/IconToolsSp/E2GunMd060011Sp.png		10160111	10160112											Artist 4
2035002	Assets/Product/Texture/Image/IconTools/E2FloatMd060011.png	Assets/Product/Texture/Image/IconToolsSp/E2FloatMd060011Sp.png		10360111	10360112											Artist 20
2045002	Assets/Product/Texture/Image/IconTools/E2BowMd060011.png	Assets/Product/Texture/Image/IconToolsSp/E2BowMd060011Sp.png		10460111												Artist 27
2055002	Assets/Product/Texture/Image/IconTools/E2SawMd060011.png	Assets/Product/Texture/Image/IconToolsSp/E2SawMd060011Sp.png		10560111												Artist 33
2065002	Assets/Product/Texture/Image/IconTools/E2ClaymoreMd060011.png	Assets/Product/Texture/Image/IconToolsSp/E2ClaymoreMd060011Sp.png		10660111												Artist 39
3015650	Assets/Product/Texture/Image/IconTools/EEnI01001.png	Assets/Product/Texture/Image/IconToolsSp/EEnI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EEnD01001.png													yu-ri
3025650	Assets/Product/Texture/Image/IconTools/EEnI02001.png	Assets/Product/Texture/Image/IconToolsSp/EEnI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EEnD02001.png													yu-ri
3035650	Assets/Product/Texture/Image/IconTools/EEnI03001.png	Assets/Product/Texture/Image/IconToolsSp/EEnI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EEnD03001.png													yu-ri
3045650	Assets/Product/Texture/Image/IconTools/EEnI01001.png	Assets/Product/Texture/Image/IconToolsSp/EEnI01001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EEnD01001.png													yu-ri
3055650	Assets/Product/Texture/Image/IconTools/EEnI02001.png	Assets/Product/Texture/Image/IconToolsSp/EEnI02001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EEnD02001.png													yu-ri
3065650	Assets/Product/Texture/Image/IconTools/EEnI03001.png	Assets/Product/Texture/Image/IconToolsSp/EEnI03001Sp.png	Assets/Product/Texture/Image/RoleWaferLihui/EEnD03001.png													yu-ri
