Id	GroupId	FixAttrId	FixAttrLevel	Ability	FightEvent	FightEventLevel	EffectType	EffectValue
2639	903	3	38	275	2230263	39	1	276
2640	903	3	39	278	2230263	40	1	279
2641	903	3	40	281	2230263	41	1	282
2642	903	3	41	284	2230263	42	1	285
2643	903	3	42	287	2230263	43	1	288
2644	903	3	43	290	2230263	44	1	291
2645	903	3	44	293	2230263	45	1	294
2646	903	3	45	296	2230263	46	1	297
2647	903	3	46	299	2230263	47	1	299
2648	903	3	47	302	2230263	48	1	302
2649	903	3	48	305	2230263	49	1	305
2650	903	3	49	307	2230263	50	1	307
2651	903	3	50	310	2230263	51	1	310
2652	903	3	51	312	2230263	52	1	312
2653	903	3	52	315	2230263	53	1	315
2654	903	3	53	318	2230263	54	1	317
2655	903	3	54	320	2230263	55	1	320
2656	903	3	55	322	2230263	56	1	322
2657	903	3	56	325	2230263	57	1	324
2658	903	3	57	327	2230263	58	1	327
2659	903	3	58	329	2230263	59	1	329
2660	903	3	59	332	2230263	60	1	331
2661	903	3	60	334	2230263	61	1	333
2662	903	3	61	336	2230263	62	1	335
2663	903	3	62	338	2230263	63	1	337
2664	903	3	63	340	2230263	64	1	339
2665	903	3	64	342	2230263	65	1	341
2666	903	3	65	344	2230263	66	1	343
2667	903	3	66	346	2230263	67	1	345
2668	903	3	67	348	2230263	68	1	347
2669	903	3	68	350	2230263	69	1	349
2670	903	3	69	352	2230263	70	1	351
2671	903	3	70	354	2230263	71	1	353
2672	903	3	71	356	2230263	72	1	355
2673	903	3	72	358	2230263	73	1	356
2674	903	3	73	360	2230263	74	1	358
2675	903	3	74	361	2230263	75	1	360
2676	903	3	75	363	2230263	76	1	362
2677	903	3	76	365	2230263	77	1	363
2678	903	3	77	366	2230263	78	1	365
2679	903	3	78	368	2230263	79	1	367
2680	903	3	79	370	2230263	80	1	368
2681	903	3	80	371	2230263	81	1	370
2682	903	3	81	373	2230263	82	1	371
2683	903	3	82	375	2230263	83	1	373
2684	903	3	83	376	2230263	84	1	374
2685	903	3	84	378	2230263	85	1	376
2686	903	3	85	379	2230263	86	1	377
2687	903	3	86	381	2230263	87	1	379
2688	903	3	87	382	2230263	88	1	380
2689	903	3	88	384	2230263	89	1	382
2690	903	3	89	385	2230263	90	1	383
2691	903	3	90	386	2230263	91	1	384
2692	903	3	91	388	2230263	92	1	386
2693	903	3	92	389	2230263	93	1	387
2694	903	3	93	391	2230263	94	1	388
2695	903	3	94	392	2230263	95	1	390
2696	903	3	95	393	2230263	96	1	391
2697	903	3	96	394	2230263	97	1	392
2698	903	3	97	396	2230263	98	1	394
2699	903	3	98	397	2230263	99	1	395
2700	903	3	99	398	2230263	100	1	396
2701	1001	4	0	0	2230261	1	1	26
2702	1001	4	1	25	2230261	2	1	34
2703	1001	4	2	34	2230261	3	1	42
2704	1001	4	3	42	2230261	4	1	49
2705	1001	4	4	49	2230261	5	1	56
2706	1001	4	5	56	2230261	6	1	62
2707	1001	4	6	62	2230261	7	1	68
2708	1001	4	7	69	2230261	8	1	74
2709	1001	4	8	74	2230261	9	1	80
2710	1001	4	9	80	2230261	10	1	85
2711	1001	4	10	85	2230261	11	1	90
2712	1001	4	11	90	2230261	12	1	94
2713	1001	4	12	95	2230261	13	1	99
2714	1001	4	13	99	2230261	14	1	103
2715	1001	4	14	104	2230261	15	1	107
2716	1001	4	15	108	2230261	16	1	111
2717	1001	4	16	112	2230261	17	1	115
2718	1001	4	17	115	2230261	18	1	118
2719	1001	4	18	119	2230261	19	1	122
2720	1001	4	19	122	2230261	20	1	125
2721	1001	4	20	126	2230261	21	1	128
2722	1001	4	21	129	2230261	22	1	131
2723	1001	4	22	132	2230261	23	1	134
2724	1001	4	23	135	2230261	24	1	137
2725	1001	4	24	138	2230261	25	1	140
2726	1001	4	25	140	2230261	26	1	142
2727	1001	4	26	143	2230261	27	1	145
2728	1001	4	27	146	2230261	28	1	147
2729	1001	4	28	148	2230261	29	1	149
2730	1001	4	29	150	2230261	30	1	152
2731	1001	4	30	153	2230261	31	1	154
2732	1001	4	31	155	2230261	32	1	156
2733	1001	4	32	157	2230261	33	1	158
2734	1001	4	33	159	2230261	34	1	160
2735	1001	4	34	161	2230261	35	1	162
2736	1001	4	35	163	2230261	36	1	164
2737	1001	4	36	165	2230261	37	1	165
2738	1001	4	37	167	2230261	38	1	167
2739	1001	4	38	168	2230261	39	1	169
2740	1001	4	39	170	2230261	40	1	170
2741	1001	4	40	172	2230261	41	1	172
2742	1001	4	41	173	2230261	42	1	174
2743	1001	4	42	175	2230261	43	1	175
2744	1001	4	43	176	2230261	44	1	177
2745	1001	4	44	178	2230261	45	1	178
2746	1001	4	45	179	2230261	46	1	179
2747	1001	4	46	181	2230261	47	1	181
2748	1001	4	47	182	2230261	48	1	182
2749	1001	4	48	183	2230261	49	1	183
2750	1001	4	49	185	2230261	50	1	185
2751	1001	4	50	186	2230261	51	1	186
2752	1001	4	51	187	2230261	52	1	187
2753	1001	4	52	188	2230261	53	1	188
2754	1001	4	53	190	2230261	54	1	189
2755	1001	4	54	191	2230261	55	1	190
2756	1001	4	55	192	2230261	56	1	191
2757	1001	4	56	193	2230261	57	1	192
2758	1001	4	57	194	2230261	58	1	194
2759	1001	4	58	195	2230261	59	1	195
2760	1001	4	59	196	2230261	60	1	196
2761	1001	4	60	197	2230261	61	1	196
2762	1001	4	61	198	2230261	62	1	197
2763	1001	4	62	199	2230261	63	1	198
2764	1001	4	63	200	2230261	64	1	199
2765	1001	4	64	201	2230261	65	1	200
2766	1001	4	65	202	2230261	66	1	201
2767	1001	4	66	202	2230261	67	1	202
2768	1001	4	67	203	2230261	68	1	203
2769	1001	4	68	204	2230261	69	1	203
2770	1001	4	69	205	2230261	70	1	204
2771	1001	4	70	206	2230261	71	1	205
2772	1001	4	71	207	2230261	72	1	206
2773	1001	4	72	207	2230261	73	1	207
2774	1001	4	73	208	2230261	74	1	207
2775	1001	4	74	209	2230261	75	1	208
2776	1001	4	75	210	2230261	76	1	209
2777	1001	4	76	210	2230261	77	1	209
2778	1001	4	77	211	2230261	78	1	210
2779	1001	4	78	212	2230261	79	1	211
2780	1001	4	79	212	2230261	80	1	211
2781	1001	4	80	213	2230261	81	1	212
2782	1001	4	81	214	2230261	82	1	213
2783	1001	4	82	214	2230261	83	1	213
2784	1001	4	83	215	2230261	84	1	214
2785	1001	4	84	216	2230261	85	1	214
2786	1001	4	85	216	2230261	86	1	215
2787	1001	4	86	217	2230261	87	1	216
2788	1001	4	87	217	2230261	88	1	216
2789	1001	4	88	218	2230261	89	1	217
2790	1001	4	89	218	2230261	90	1	217
2791	1001	4	90	219	2230261	91	1	218
2792	1001	4	91	220	2230261	92	1	218
2793	1001	4	92	220	2230261	93	1	219
2794	1001	4	93	221	2230261	94	1	219
2795	1001	4	94	221	2230261	95	1	220
2796	1001	4	95	222	2230261	96	1	220
2797	1001	4	96	222	2230261	97	1	221
2798	1001	4	97	223	2230261	98	1	221
2799	1001	4	98	223	2230261	99	1	222
2800	1001	4	99	224	2230261	100	1	222
2801	1002	4	0	0	2230262	1	1	51
2802	1002	4	1	51	2230262	2	1	59
2803	1002	4	2	60	2230262	3	1	67
2804	1002	4	3	67	2230262	4	1	75
2805	1002	4	4	75	2230262	5	1	82
2806	1002	4	5	82	2230262	6	1	89
2807	1002	4	6	89	2230262	7	1	95
2808	1002	4	7	96	2230262	8	1	101
2809	1002	4	8	102	2230262	9	1	108
2810	1002	4	9	108	2230262	10	1	113
2811	1002	4	10	114	2230262	11	1	119
2812	1002	4	11	120	2230262	12	1	124
2813	1002	4	12	125	2230262	13	1	130
2814	1002	4	13	130	2230262	14	1	135
2815	1002	4	14	135	2230262	15	1	139
2816	1002	4	15	140	2230262	16	1	144
2817	1002	4	16	145	2230262	17	1	149
2818	1002	4	17	150	2230262	18	1	153
2819	1002	4	18	154	2230262	19	1	157
2820	1002	4	19	158	2230262	20	1	161
2821	1002	4	20	162	2230262	21	1	165
2822	1002	4	21	166	2230262	22	1	169
2823	1002	4	22	170	2230262	23	1	173
2824	1002	4	23	174	2230262	24	1	176
2825	1002	4	24	178	2230262	25	1	180
2826	1002	4	25	181	2230262	26	1	183
2827	1002	4	26	185	2230262	27	1	186
2828	1002	4	27	188	2230262	28	1	190
2829	1002	4	28	191	2230262	29	1	193
2830	1002	4	29	194	2230262	30	1	196
2831	1002	4	30	197	2230262	31	1	199
2832	1002	4	31	200	2230262	32	1	202
2833	1002	4	32	203	2230262	33	1	204
2834	1002	4	33	206	2230262	34	1	207
2835	1002	4	34	209	2230262	35	1	210
2836	1002	4	35	211	2230262	36	1	212
2837	1002	4	36	214	2230262	37	1	215
2838	1002	4	37	216	2230262	38	1	217
2839	1002	4	38	219	2230262	39	1	220
2840	1002	4	39	221	2230262	40	1	222
2841	1002	4	40	224	2230262	41	1	224
2842	1002	4	41	226	2230262	42	1	226
2843	1002	4	42	228	2230262	43	1	229
2844	1002	4	43	230	2230262	44	1	231
2845	1002	4	44	232	2230262	45	1	233
2846	1002	4	45	235	2230262	46	1	235
2847	1002	4	46	237	2230262	47	1	237
2848	1002	4	47	239	2230262	48	1	239
2849	1002	4	48	241	2230262	49	1	240
2850	1002	4	49	242	2230262	50	1	242
2851	1002	4	50	244	2230262	51	1	244
2852	1002	4	51	246	2230262	52	1	246
2853	1002	4	52	248	2230262	53	1	248
2854	1002	4	53	250	2230262	54	1	249
2855	1002	4	54	251	2230262	55	1	251
2856	1002	4	55	253	2230262	56	1	253
2857	1002	4	56	255	2230262	57	1	254
2858	1002	4	57	256	2230262	58	1	256
2859	1002	4	58	258	2230262	59	1	257
2860	1002	4	59	259	2230262	60	1	259
2861	1002	4	60	261	2230262	61	1	260
2862	1002	4	61	262	2230262	62	1	262
2863	1002	4	62	264	2230262	63	1	263
2864	1002	4	63	265	2230262	64	1	264
2865	1002	4	64	267	2230262	65	1	266
2866	1002	4	65	268	2230262	66	1	267
2867	1002	4	66	269	2230262	67	1	268
2868	1002	4	67	271	2230262	68	1	270
2869	1002	4	68	272	2230262	69	1	271
2870	1002	4	69	273	2230262	70	1	272
2871	1002	4	70	275	2230262	71	1	273
2872	1002	4	71	276	2230262	72	1	275
2873	1002	4	72	277	2230262	73	1	276
2874	1002	4	73	278	2230262	74	1	277
2875	1002	4	74	279	2230262	75	1	278
2876	1002	4	75	280	2230262	76	1	279
2877	1002	4	76	282	2230262	77	1	280
2878	1002	4	77	283	2230262	78	1	281
2879	1002	4	78	284	2230262	79	1	283
2880	1002	4	79	285	2230262	80	1	284
2881	1002	4	80	286	2230262	81	1	285
2882	1002	4	81	287	2230262	82	1	286
2883	1002	4	82	288	2230262	83	1	287
2884	1002	4	83	289	2230262	84	1	288
2885	1002	4	84	290	2230262	85	1	289
2886	1002	4	85	291	2230262	86	1	289
2887	1002	4	86	292	2230262	87	1	290
2888	1002	4	87	293	2230262	88	1	291
2889	1002	4	88	294	2230262	89	1	292
2890	1002	4	89	295	2230262	90	1	293
2891	1002	4	90	296	2230262	91	1	294
2892	1002	4	91	296	2230262	92	1	295
2893	1002	4	92	297	2230262	93	1	296
2894	1002	4	93	298	2230262	94	1	297
2895	1002	4	94	299	2230262	95	1	297
2896	1002	4	95	300	2230262	96	1	298
2897	1002	4	96	301	2230262	97	1	299
2898	1002	4	97	302	2230262	98	1	300
2899	1002	4	98	302	2230262	99	1	301
2900	1002	4	99	303	2230262	100	1	301
2901	1003	4	0	0	2230263	1	1	77
2902	1003	4	1	77	2230263	2	1	85
2903	1003	4	2	86	2230263	3	1	93
2904	1003	4	3	94	2230263	4	1	101
2905	1003	4	4	102	2230263	5	1	109
2906	1003	4	5	110	2230263	6	1	116
2907	1003	4	6	117	2230263	7	1	123
2908	1003	4	7	124	2230263	8	1	130
2909	1003	4	8	131	2230263	9	1	137
2910	1003	4	9	138	2230263	10	1	144
2911	1003	4	10	145	2230263	11	1	150
2912	1003	4	11	151	2230263	12	1	156
2913	1003	4	12	157	2230263	13	1	162
2914	1003	4	13	163	2230263	14	1	168
2915	1003	4	14	169	2230263	15	1	174
2916	1003	4	15	175	2230263	16	1	179
2917	1003	4	16	181	2230263	17	1	185
2918	1003	4	17	186	2230263	18	1	190
2919	1003	4	18	191	2230263	19	1	195
2920	1003	4	19	197	2230263	20	1	200
2921	1003	4	20	202	2230263	21	1	205
2922	1003	4	21	207	2230263	22	1	210
2923	1003	4	22	211	2230263	23	1	214
2924	1003	4	23	216	2230263	24	1	219
2925	1003	4	24	221	2230263	25	1	223
2926	1003	4	25	225	2230263	26	1	228
2927	1003	4	26	229	2230263	27	1	232
2928	1003	4	27	234	2230263	28	1	236
2929	1003	4	28	238	2230263	29	1	240
2930	1003	4	29	242	2230263	30	1	244
2931	1003	4	30	246	2230263	31	1	248
2932	1003	4	31	250	2230263	32	1	251
2933	1003	4	32	254	2230263	33	1	255
2934	1003	4	33	257	2230263	34	1	259
2935	1003	4	34	261	2230263	35	1	262
2936	1003	4	35	264	2230263	36	1	266
2937	1003	4	36	268	2230263	37	1	269
2938	1003	4	37	271	2230263	38	1	272
2939	1003	4	38	275	2230263	39	1	276
2940	1003	4	39	278	2230263	40	1	279
2941	1003	4	40	281	2230263	41	1	282
2942	1003	4	41	284	2230263	42	1	285
2943	1003	4	42	287	2230263	43	1	288
2944	1003	4	43	290	2230263	44	1	291
2945	1003	4	44	293	2230263	45	1	294
2946	1003	4	45	296	2230263	46	1	297
2947	1003	4	46	299	2230263	47	1	299
2948	1003	4	47	302	2230263	48	1	302
2949	1003	4	48	305	2230263	49	1	305
2950	1003	4	49	307	2230263	50	1	307
2951	1003	4	50	310	2230263	51	1	310
2952	1003	4	51	312	2230263	52	1	312
2953	1003	4	52	315	2230263	53	1	315
2954	1003	4	53	318	2230263	54	1	317
2955	1003	4	54	320	2230263	55	1	320
2956	1003	4	55	322	2230263	56	1	322
2957	1003	4	56	325	2230263	57	1	324
2958	1003	4	57	327	2230263	58	1	327
2959	1003	4	58	329	2230263	59	1	329
2960	1003	4	59	332	2230263	60	1	331
2961	1003	4	60	334	2230263	61	1	333
2962	1003	4	61	336	2230263	62	1	335
2963	1003	4	62	338	2230263	63	1	337
2964	1003	4	63	340	2230263	64	1	339
2965	1003	4	64	342	2230263	65	1	341
2966	1003	4	65	344	2230263	66	1	343
2967	1003	4	66	346	2230263	67	1	345
2968	1003	4	67	348	2230263	68	1	347
2969	1003	4	68	350	2230263	69	1	349
2970	1003	4	69	352	2230263	70	1	351
2971	1003	4	70	354	2230263	71	1	353
2972	1003	4	71	356	2230263	72	1	355
2973	1003	4	72	358	2230263	73	1	356
2974	1003	4	73	360	2230263	74	1	358
2975	1003	4	74	361	2230263	75	1	360
2976	1003	4	75	363	2230263	76	1	362
2977	1003	4	76	365	2230263	77	1	363
2978	1003	4	77	366	2230263	78	1	365
2979	1003	4	78	368	2230263	79	1	367
2980	1003	4	79	370	2230263	80	1	368
2981	1003	4	80	371	2230263	81	1	370
2982	1003	4	81	373	2230263	82	1	371
2983	1003	4	82	375	2230263	83	1	373
2984	1003	4	83	376	2230263	84	1	374
2985	1003	4	84	378	2230263	85	1	376
2986	1003	4	85	379	2230263	86	1	377
2987	1003	4	86	381	2230263	87	1	379
2988	1003	4	87	382	2230263	88	1	380
2989	1003	4	88	384	2230263	89	1	382
2990	1003	4	89	385	2230263	90	1	383
2991	1003	4	90	386	2230263	91	1	384
2992	1003	4	91	388	2230263	92	1	386
2993	1003	4	92	389	2230263	93	1	387
2994	1003	4	93	391	2230263	94	1	388
2995	1003	4	94	392	2230263	95	1	390
2996	1003	4	95	393	2230263	96	1	391
2997	1003	4	96	394	2230263	97	1	392
2998	1003	4	97	396	2230263	98	1	394
2999	1003	4	98	397	2230263	99	1	395
3000	1003	4	99	398	2230263	100	1	396
