Id	AttribId	PromotedId	Kind	Type	Note	Name	MoveUseFaceDir	HasRunTilt	HasSquatState	AttribType	SquatMotionOffset	ModelId	BaseHeight	ColliderType	PolygonId	BodyRadius	CameraCollideRadius	HitRadius	IgnoreCollisionToNpc	IgnoreCollisionFromNpc	ModelScale	OffsetScale	EffectScale	MissileScale	UiResId	BossHp	HpWdigetCount	HpWidgetHeight	HpWidgetType	RollCharHeight	LieOnFloorTime	StandUpTailTime	StandUpImmuneHitTime	MaxHitValue	BeHitInterval	Ball	RandomBall	AttackSkillId	DodgeSkillId	CatchType	NoThreat	NotToThreatTarget	DeathTime	HasRunToStand	HasRunStart	HasStandTransition	WalkMotionOffset	RunMotionOffset	HasSprintState	SprintMotionOffset	CollisionPriority	ForceSqueezeOut	UseShadowMesh	ShadowQuadScale	DisableMotionRotation	DeathMagic[1]	DeathMagic[2]	DeathMagic[3]	DeathMagic[4]	RobotBornMagic[1]	BornMagic[1]	BornMagic[2]	BornMagic[3]	BornMagic[4]	BornMagic[5]	BornMagic[6]	BornMagic[7]	BornMagic[8]	BornMagic[9]	BornMagic[10]	BornMagic[11]	BornMagic[12]	SkillId[1]	SkillId[2]	SkillId[3]	SkillId[4]	SkillId[5]	SkillId[6]	SkillId[7]	SkillId[8]	SkillId[9]	SkillId[10]	SkillId[11]	SkillId[12]	SkillId[13]	SkillId[14]	SkillId[15]	SkillId[16]	SkillId[17]	SkillId[18]	SkillId[19]	SkillId[20]	SkillId[21]	SkillId[22]	SkillId[23]	SkillId[24]	SkillId[25]	SkillId[26]	SkillId[27]	SkillId[28]	SkillId[29]	SkillId[30]	SkillId[31]	SkillId[32]	SkillId[33]	SkillId[34]	SkillId[35]	SkillId[36]	SkillId[37]	SkillId[38]	SkillId[39]	SkillId[40]	SkillId[41]	SkillId[42]	SkillId[43]	SkillId[44]	SkillId[45]	SkillId[46]	SkillId[47]	SkillId[48]	SkillId[49]	SkillId[50]	SkillId[51]	SkillId[52]	SkillId[53]	SkillId[54]	SkillId[55]	SkillId[56]	SkillId[57]	SkillId[58]	SkillId[59]	SkillId[60]	SkillId[61]	SkillId[62]	SkillId[63]	SkillId[64]	SkillId[65]	SkillId[66]	SkillId[67]	SkillId[68]	SkillId[69]	SkillId[70]	SkillId[71]	SkillId[72]	SkillId[73]	SkillId[74]	SkillId[75]	SkillId[76]	SkillId[77]	SkillId[78]	SkillId[79]	SkillId[80]	SkillId[81]	SkillId[82]	SkillId[83]	SkillId[84]	SkillId[85]	SkillId[86]	SkillId[87]	SkillId[88]	SkillId[89]	SkillId[90]	SkillId[91]	SkillId[92]	SkillId[93]	SkillId[94]	SkillId[95]	SkillId[96]	SkillId[97]	SkillId[98]	SkillId[99]	SkillId[100]
90120	9012	9300	2	3		Protector (Extreme)	1			0		Mo1BaohuzheMd000001		1		1.3	1.3	0.2			1.2	1	1.2			0	5	1.1	2	1.5			0.3	20									0.05	0							3			1.3		90120098	90120096	90120094	90120092		9012	900007	900008	100027	900011	900051							901201	901202	901203																																																																																																	
90121	9012	9300	2	3		Protector (Special)	1			0		Mo1BaohuzheMd000001		1		1.3	1.3	0.2			1.2	1	1.2			0	5	1.1	2	1.5			0.3	20									0.05	0							3			1.3		90120098	90120096	90120094	90120092		9012	900007	900008	100027	900011	900051							901201	901202	901203																																																																																																	
90130	9013	9300	2	3		Tamer (Extreme)	1			0		Me1XunshoushiMd000001		1		1.7	1.7	1.5			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			1.7		90130098	90130096	90130094	90130092		9013	900007	900008	100027	900011	900051	730061						901301	901302	901303	901304																																																																																																
90140	9014	9300	2	3		Jitterbomb (Extreme)	1			0		Mo1LiebianyuanchongMd000001		1		0.6	0.6	0.1			1.2	1	1.2		100201	0	5	0.8	2	1.5			0.3	20		1#901401|2#901401|3#901401|4#901401|5#901401|6#901401	1#1#15|2#1#15|3#1#15						0	0							3			0.6							9014	900008	100027	900011	900051	901412							901401	901402																																																																																																		
90150	9015	9300	2	3		Hydraulic (Extreme)	1			0		Mo1YeyaMd000001		1		1.2	1.2	0.5			1.2	1	1.2			0	5	1.1	2	1.5			0.3	20									0.05	0							3			1.2		90150098	90150096	90150094	90150092		9015	900007	900008	100027	900011	900051	730061						901501	901502	901503	901504	901505	901506																																																																																														
90160	9016	9300	2	3		Sentry Gun (Extreme)	1			0		Mo1ShaojiejipaoMd000001		1		0.8	0.8	0.3			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.8		90160098	90160096	90160094	90160092		9016	900007	900008	100027	900011	900051							901601	901602																																																																																																		
90161	9030	9310	2	3		Sentry Gun (Special)	1			0		Mo1ShaojiejipaoMd000001		1		0.8	0.8	0.3			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.8		90160098	90160096	90160094	90160092		9016	900007	900008	100027	900011	900051							901601	901602																																																																																																		
90170	9017	9300	2	3		Missionary (Extreme)	1			0		Mo1BudaozheMd000001		1		0.5	0.5	0.1			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.5		90170098	90170096	90170094	90170092		9017	900007	900008	100027	900011	900051							901701	901702	901703	901704	901705	901706																																																																																														
90171	9017	9300	2	3		Abastian	1			0		Mo1BudaozheMd000001		1		0.5	0.5	0.1			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.5		90170098	90170096	90170094	90170092		9017	900007	900008	100027	900011	900051							901701	901702	901703	901704	901705	901706																																																																																														
90180	9018	9300	2	3		Executor (Extreme)	1			0		Mo1ZhixingzheMd000001		1		0.6	0.6	0.1			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.6		90180098	90180096	90180094	90180092		9018	900007	900008	100027	900011	900051	730061						901801	901802	901803	901804																																																																																																
90181	9018	9300	2	3		Toby	1			0		Mo1ZhixingzheMd000001		1		0.6	0.6	0.1			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.6		90180098	90180096	90180094	90180092		9018	900007	900008	100027	900011	900051	730061						901801	901802	901803	901804																																																																																																
90182	9028	9310	2	3		Executor (Special)	1			0		Mo1ZhixingzheMd000001		1		0.6	0.6	0.1			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.6		90180098	90180096	90180094	90180092		9018	900007	900008	100027	900011	900051	730061						901801	901802	901803	901804																																																																																																
90190	9019	9300	2	3		Shieldbearer (Extreme)	1			0		Mo1ShouhuzheMd000001		1		1	1	0.5			1.2	1	1.2			0	5	1	2	1.5			0.3	20									0.05	0							3			1		90190098	90190096	90190094	90190092		9019	900007	900008	100027	900011	900051	901910	901917					901901	901902	901903	901904	901905	901906	901907	901908	901909	901910	901911	901912	901913	901914	901915	901916	901917	901918	901919																																																																																	
90191	88	9300	2	3		Narwhal	1			0		Mo1ShouhuzheMd000001		1		1.8	1.8	1.8			1.5	1	1.5			0	5	1	2	1.5			0.3	20									0.05	0							3			1.8		90190098	90190096	90190094	90190092		9019																																																																																																															
90192	88	9300	2	3		Turret	1			0		Mo1ShouhuzheMd000001		1		1	1	0.8			1.2	1	1.2			0	5	1	2	1.5			0.3	20									0.05	0							3			1		90190098	90190096	90190094	90190092		9019																																																																																																															
90193	9056	9310	2	3		Shieldbearer (Special)	1			0		Mo1ShouhuzheMd000001		1		1	1	0.5			1.2	1	1.2			0	5	1	2	1.5			0.3	20									0.05	0							3			1		90190098	90190096	90190094	90190092		9019	900007	900008	100027	900011	900051	901910	901917					901901	901902	901903	901904	901905	901906	901907	901908	901909	901910	901911	901912	901913	901914	901915	901916	901917	901918	901919																																																																																	
90200	9014	9300	2	3		Black Spider (Extreme)	1			0		Mo1HeizhizhuMd000001		1		1	1	0.1			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0		90200098	90200096	90200094	90200092		9020	900008	100027	900011	900051								902001	902002	902003																																																																																																	
90210	9021	9303	2	3		Gardener (Extreme)	1			0		Me1YuandingMd000001		1		0.8	0.8	0.3			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.8		90210098	90210096	90210094	90210092		9021	900007	900008	100027	900011	900051							902101	902102	902103	902104	902105	902106	902107	902108	902109	902110	902111	902112	902113	902114	902115	902116	902117																																																																																			
90211	9021	9303	2	3		Antonio	1			0		Me1YuandingMd000001		1		0.8	0.8	0.3			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.8		90210098	90210096	90210094	90210092		9021	900007	900008	100027	900011	900051							902101	902102	902103	902104	902105	902106	902107	902108	902109	902110																																																																																										
90212	9052	9313	2	3		Gardener (Special)	1			0		Me1YuandingMd000001		1		0.8	0.8	0.3			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									0.05	0							3			0.8		90210098	90210096	90210094	90210092		9021	900007	900008	100027	900011	900051							902101	902102	902103	902104	902105	902106	902107	902108	902109	902110	902111	902112	902113	902114	902115	902116	902117																																																																																			
90220	9022	9303	2	2		Excavator	1			0		Me1YijiwajuezheMd000001		1		0.5	0.5	0.1			1.2	1	1.2			0	5	0.8	2	1.5			0.7	20									1.9	0							3			0.5		90220098	90220096	90220094	90220092		9022	900008	100027	900011	900051								902201	902202	902203	902204	902205	902206	902207	902208	902209	902210	902211																																																																																									
90221	9023	9313	2	2		Gun (Special)	1			0		Me1YijiwajuezheMd000001		1		0.5	0.5	0.1			1.2	1	1.2			0	5	0.8	2	1.5			0.7	20									1.9	0							3			0.5		90220098	90220096	90220094	90220092		9022	900008	100027	900011	900051								902201	902202	902203	902204	902205	902206	902207	902208	902209	902210	902211																																																																																									
90222	9022	9303	1	1		Excavator (Extreme)	1			0		Me1YijiwajuezheMd000001		1		0.5	0.5	0.1			1.2	1	1.2			0	5	0.8	2	1.5			0.7	20									1.9	0							3			0.5		90220098	90220096	90220094	90220092		9022	900008	100027	900011	900051								902201	902202	902203	902204	902205	902206	902207	902208	902209	902210	902211																																																																																									
90230	9021	9300	2	3		Bullet Hell Launcher	1			0				1		1.1	1.1	0.1			1	1	1			0	3	0.8	2	1.5			0.3	20	0								0								3			1.1		90210098	90210096	90210094	90210092		9023	800041	800042	800043	800044	800045	800046	800047					902301	902302	902303	902304	902305	902306	902307	902308	902309	902310																																																																																										
90250	9025	9303	2	2		Ronin IV (Extreme)	1			0		Mo1LangrensixingMd000001		1		0.8	0.8	0.2			1.2	1	1.2			0	3	0.8	2	1.5			0.3	20									2.5	0							3			1.1		90250098	90250096	90250094	90250092		9025	900008	100027	900011	900033								902501	902502	902503	902504	902505	902506																																																																																														
90251	9027	9313	2	2		Ronin IV (Special)	1			0		Mo1LangrensixingMd000001		1		0.8	0.8	0.2			1.2	1	1.2			0	3	0.8	2	1.5			0.3	20									2.5	0							3			1.1		90250098	90250096	90250094	90250092		9025	900008	100027	900011	900033								902501	902502	902503	902504	902505	902506																																																																																														
90260	9026	9304	2	3		Bio-Salamander (Extreme)				0		Mo1FangshengrongyuanMd000001		1		1.1	1.1	0.4			1.2	1	1.2			0	3	0.8	2	1.5			0.3	20									2.5	0							3			1.1		90260098	90260096	90260094	90260092		9026	900008	100027	900011	900033								902601	902602	902603	902604	902605	902606	994110																																																																																													
90330	9033	9303	2	2		Envoy (Extreme)				0		Me1XinshiMd000001		1		1	1	0.3			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									2.5	0							3			1		90330098	90330096	90330094	90330092		9033	900007	900008	100027	900011	900051	903310	903311					903301	903302	903303	903304	903305	903306	903307	903308	903309	903310																																																																																										
90331	9048	9313	2	2		Envoy (Special)				0		Me1XinshiMd000001		1		1	1	0.3			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									2.5	0							3			1		90330098	90330096	90330094	90330092		9033	900007	900008	100027	900011	900051	903310	903311					903301	903302	903303	903304	903305	903306	903307	903308	903309	903310																																																																																										
90340	9037	9303	2	2		Royal Guard (Extreme)				0		Me1JinweiMd000001		1		1	1	0.2			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20		1#903461|2#903462|3#903463	1#1#15|2#1#15|3#1#15						3	0							3			1		90340098	90340096	90340094	90340092		9034	900007	900008	100027	900011	900051	903423						903401	903402	903403	903404	903405	903406	903407	903408	903409	903451	903452	903455	903456	903457	903458	903459	903460	903461	903462	903463																																																																																
90341	9034	9303	2	2		Tree				0		Me1JinweiMd000001		1		1	1	0.2			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20									3	0							3			1																			903401	903402	903403	903404	903405	903406	903407	903408	903409																																																																																											
90342	9034	9303	2	2		Miranda				0		Me1JinweiMd000001		1		1	1	0.2			0.6	1	0.6		100901	0	5	0.8	2	1.5			0.3	20		1#903461|2#903462|3#903463	1#1#15|2#1#15|3#1#15						3	0							3			1		90340098	90340096	90340094	90340092		9034	900007	900008	100027	900011	900051	903423						903401	903402	903403	903404	903405	903406	903407	903408	903409	903451	903452	903455	903456	903457	903458	903459	903460	903461	903462	903463																																																																																
90343	9049	9313	2	2		Royal Guard (Special)				0		Me1JinweiMd000001		1		1	1	0.2			1.2	1	1.2			0	5	0.8	2	1.5			0.3	20		1#903461|2#903462|3#903463	1#1#15|2#1#15|3#1#15						3	0							3			1		90340098	90340096	90340094	90340092		9034	900007	900008	100027	900011	900051	903423						903401	903402	903403	903404	903405	903406	903407	903408	903409	903451	903452	903455	903456	903457	903458	903459	903460	903461	903462	903463																																																																																
90350	9035	9303	2	2		Firefighter (Extreme)	1			0		Me1XiaofangweishiMd000001		1		1.5	1.5	0.5			1.2	1	1.2			0	5	1	2	1.5			0.3	20	0								0	0							3			1.5		90350098	90350096	90350094	90350092		9035	900007	900008	100027	900011	900051							903501	903502	903503	903504	903505	903506	903507	903508	903509	903510	903511	903512	903513																																																																																							
90351	9035	9303	2	2		Caliban	1			0		Me1XiaofangweishiMd000001		1		1.5	1.5	0.5			1.2	1	1.2			0	5	1	2	1.5			0.3	20	0								0	0							3			1.5		90350098	90350096	90350094	90350092		9035	900007	900008	100027	900011	900051							903501	903502	903503	903504	903505	903506	903507	903508	903509	903510	903511	903512	903513																																																																																							
90352	9035	9303	2	2		Firefighter (Extreme)	1			0		Me1XiaofangweishiMd000001		1		1.5	1.5	0.5			1.2	1	1.2			0	5	1	2	1.5			0.3	20	0								0	0							3			1.5		90350098	90350096	90350094	90350092		9035	900007	900008	100027	900011	900051							903501	903502	903503	903504	903505	903506	903507	903508	903509	903510	903511	903512	903513	903520																																																																																						
90360	9036	9303	2	2		Deconstructor (Extreme)	1			0		Me1FenjiezheMd000001		1		1	1	0.3			1.2	1	1.2			0	5	0.8	2	1.5	0		0.3	20									0.95	0							3			1		90360098	90360096	90360094	90360092		9036	900007	900008	100027	900011	900051	900704						903601	903602	903603	903604	903605	903606	903607	903608																																																																																												
90361	9036	9303	2	2		Trinculo	1			0		Me1FenjiezheMd000001		1		1	1	0.3			1.2	1	1.2			0	5	0.8	2	1.5	0		0.3	20									0.95	0							3			1		90360098	90360096	90360094	90360092		9036	900007	900008	100027	900011	900051	900704						903601	903602	903603	903604	903605	903606	903607	903608																																																																																												
90362	9055	9313	2	2		Deconstructor (Special)	1			0		Me1FenjiezheMd000001		1		1	1	0.3			1.2	1	1.2			0	5	0.8	2	1.5	0		0.3	20									0.95	0							3			1		90360098	90360096	90360094	90360092		9036	900007	900008	100027	900011	900051	900704						903601	903602	903603	903604	903605	903606	903607	903608																																																																																												
90370	9037	9304	2	3		Explorer (Extreme)	1			0		Me1YijikantanzheMd000001		1		1	1	0.2			1	1	1		100201	0	3	0.8	2	2			0.3	20	0	1#903761|2#903762|3#903763	1#1#15|2#1#15#1#15|3#1#15						2.5								3			1		90370098	90370096	90370094	90370092		9037	900007	900008	100027	900011	900051		995203					903701	903702	903703	903704	903705	903751	903752	903755	903756	903757	903761	903762	903763	903709																																																																																						
90371	9049	9314	2	3		Pointy (Special)	1			0		Me1YijikantanzheMd000001		1		1	1	0.2			1	1	1		100201	0	3	0.8	2	2			0.3	20	0	1#903761|2#903762|3#903763	1#1#15|2#1#15#1#15|3#1#15						2.5								3			1		90370098	90370096	90370094	90370092		9037	900007	900008	100027	900011	900051		995203					903701	903702	903703	903704	903705	903751	903752	903755	903756	903757	903761	903762	903763																																																																																							
90372	9037	9304	1	1		Explorer (Extreme)	1			0		Me1YijikantanzheMd000001		1		1	1	0.2			1	1	1		100201	0	3	0.8	2	2			0.3	20	0	1#903761|2#903762|3#903763	1#1#15|2#1#15#1#15|3#1#15						2.5								3			1		90370098	90370096	90370094	90370092		9037	900007	900008	100027	900011	900051		995203					903701	903702	903703	903704	903705	903751	903752	903755	903756	903757	903761	903762	903763																																																																																							
