Id	Name	FightEventId	CharacterId	SynthesisId	SynthesisCount	Capacity	Quality	Icon	ResolveId	ResolveCount	Exp	Description	IsShowInLibrary	Priority
18127012	Qilin: Core	224702	1161002	18127013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	30	30	Unleash Signature Move to activate Follow-Up Orb. Follow-Up Orb DMG increases by 100%. [Tank]: Decrease all Resistances of target hit by 10% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3094
18127013	Qilin: Core	224703	1161002	18127014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	90	90	Unleash Signature Move to activate Follow-Up Orb. Follow-Up Orb DMG increases by 150%. [Tank]: Decrease all Resistances of target hit by 15% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4094
18127014	Qilin: Core	224704	1161002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	300	270	Unleash Signature Move to activate Follow-Up Orb. Follow-Up Orb DMG increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5094
18127021	Qilin: Overclock 1	224705	1161002	18127022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	10	10	Gain 4 Energy each second when Signature Move is not activated. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2095
18127022	Qilin: Overclock 1	224706	1161002	18127023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	30	30	Gain 6 Energy each second when Signature Move is not activated. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3095
18127023	Qilin: Overclock 1	224707	1161002	18127024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	90	90	Gain 8 Energy each second when Signature Move is not activated. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4095
18127024	Qilin: Overclock 1	224708	1161002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	300	270	Gain 10 Energy each second when Signature Move is not activated. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5095
18127031	Qilin: Overclock 2	224709	1161002	18127032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	10	10	Recover an extra 1 Energy when you ping Follow-Up Orbs during Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2096
18127032	Qilin: Overclock 2	224710	1161002	18127033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	30	30	Recover an extra 2 Energy when you ping Follow-Up Orbs during Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3096
18127033	Qilin: Overclock 2	224711	1161002	18127034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	90	90	Recover an extra 3 Energy when you ping Follow-Up Orbs during Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4096
18127034	Qilin: Overclock 2	224712	1161002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	300	270	Recover an extra 5 Energy when you ping Follow-Up Orbs during Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5096
18127041	Qilin: Special	224713	1161002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	300	270	Unleash Signature Move to activate Follow-Up Orb. Follow-Up Orb DMG increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Qilin Enhancement.	1	6097
18128011	Laurel: Core	224801	1171003	18128012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	10	10	Annihilation Orb DMG increases by 50%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2097
18128012	Laurel: Core	224802	1171003	18128013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	30	30	Annihilation Orb DMG increases by 100%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3097
18128013	Laurel: Core	224803	1171003	18128014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	90	90	Annihilation Orb DMG increases by 150%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4097
18128014	Laurel: Core	224804	1171003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	300	270	Annihilation Orb DMG increases by 200%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5097
18128021	Laurel: Overclock 1	224805	1171003	18128022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	10	10	Within 2s after entering Annihilation State, there is a 20% chance to gain 1 Annihilation Orb for every Annihilation Orb pinged. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2098
18128022	Laurel: Overclock 1	224806	1171003	18128023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	30	30	Within 3s after entering Annihilation State, there is a 40% chance to gain 1 Annihilation Orb for every Annihilation Orb pinged. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3098
18128023	Laurel: Overclock 1	224807	1171003	18128024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	90	90	Within 4s after entering Annihilation State, there is a 60% chance to gain 1 Annihilation Orb for every Annihilation Orb pinged. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4098
18128024	Laurel: Overclock 1	224808	1171003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	300	270	Within 5s after entering Annihilation State, there is a 80% chance to gain 1 Annihilation Orb for every Annihilation Orb pinged. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5098
18128031	Laurel: Overclock 2	224809	1171003	18128032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	10	10	Gain 1 random Signal Orb after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2099
18128032	Laurel: Overclock 2	224810	1171003	18128033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	30	30	Gain 2 random Signal Orbs after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3099
18128033	Laurel: Overclock 2	224811	1171003	18128034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	90	90	Gain 3 random Signal Orbs after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4099
18128034	Laurel: Overclock 2	224812	1171003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	300	270	Enter Matrix and gain 3 random Signal Orbs of the same color after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5099
18128041	Laurel: Special	224813	1171003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	300	270	Annihilation Orb DMG increases by 200%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Laurel Enhancement.	1	6100
18129011	2B: Core	224901	1181003	18129012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	10	10	The extra Sword Wave DMG of the Battle Stance increases by 50%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2100
18129012	2B: Core	224902	1181003	18129013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	30	30	The extra Sword Wave DMG of the Battle Stance increases by 100%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3100
18129013	2B: Core	224903	1181003	18129014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	90	90	The extra Sword Wave DMG of the Battle Stance increases by 150%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4100
18129014	2B: Core	224904	1181003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	300	270	The extra Sword Wave DMG of the Battle Stance increases by 200%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5100
18129021	2B: Overclock 1	224905	1181003	18129022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	10	10	ATK of 2B, 9S, and A2 on your team increases by 4%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2101
18129022	2B: Overclock 1	224906	1181003	18129023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	30	30	ATK of 2B, 9S, and A2 on your team increases by 8%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3101
18129023	2B: Overclock 1	224907	1181003	18129024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	90	90	ATK of 2B, 9S, and A2 on your team increases by 12%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4101
18129024	2B: Overclock 1	224908	1181003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	300	270	ATK of 2B, 9S, and A2 on your team increases by 16%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5101
18129031	2B: Overclock 2	224909	1181003	18129032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	10	10	CRIT Rate of 2B, 9S, and A2 on your team increases by 5%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2102
18129032	2B: Overclock 2	224910	1181003	18129033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	30	30	CRIT Rate of 2B, 9S, and A2 on your team increases by 10%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3102
18129033	2B: Overclock 2	224911	1181003	18129034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	90	90	CRIT Rate of 2B, 9S, and A2 on your team increases by 15%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4102
18129034	2B: Overclock 2	224912	1181003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	300	270	CRIT Rate of 2B, 9S, and A2 on your team increases by 20%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5102
18129041	2B: Special	224913	1181003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	300	270	The extra Sword Wave DMG of the Battle Stance increases by 200%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks 2B Enhancement.	1	6103
18130011	9S: Core	225001	1191003	18130012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	10	10	DMG of the POD summoned by tapping the Overclock Indicator increases by 50%. [Support]: DMG of whole team increases by 10% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2103
18130012	9S: Core	225002	1191003	18130013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	30	30	DMG of the POD summoned by tapping the Overclock Indicator increases by 100%. [Support]: DMG of whole team increases by 20% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3103
18130013	9S: Core	225003	1191003	18130014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	90	90	DMG of the POD summoned by tapping the Overclock Indicator increases by 150%. [Support]: DMG of whole team increases by 35% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4103
18130014	9S: Core	225004	1191003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	300	270	DMG of the POD summoned by tapping the Overclock Indicator increases by 200%. [Support]: DMG of whole team increases by 50% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5103
18130021	9S: Overclock 1	225005	1191003	18130022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	10	10	Extra DMG Resistance of 2B, 9S, and A2 on your team increases by 5%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2104
18130022	9S: Overclock 1	225006	1191003	18130023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	30	30	Extra DMG Resistance of 2B, 9S, and A2 on your team increases by 10%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3104
18130023	9S: Overclock 1	225007	1191003	18130024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	90	90	Extra DMG Resistance of 2B, 9S, and A2 on your team increases by 15%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4104
18130024	9S: Overclock 1	225008	1191003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	300	270	Extra DMG Resistance of 2B, 9S, and A2 on your team increases by 20%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5104
18130031	9S: Overclock 2	225009	1191003	18130032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	10	10	Incoming healing for 2B, 9S, and A2 on your team increases by 5%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2105
18130032	9S: Overclock 2	225010	1191003	18130033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	30	30	Incoming healing for 2B, 9S, and A2 on your team increases by 10%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3105
18130033	9S: Overclock 2	225011	1191003	18130034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	90	90	Incoming healing for 2B, 9S, and A2 on your team increases by 15%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4105
18130034	9S: Overclock 2	225012	1191003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	300	270	Incoming healing for 2B, 9S, and A2 on your team increases by 20%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5105
18130041	9S: Special	225013	1191003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	300	270	DMG of the POD summoned by tapping the Overclock Indicator increases by 200%. [Support]: DMG of whole team increases by 50% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks 9S Enhancement.	1	6106
18131011	A2: Core	225101	1201003	18131012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	10	10	DMG of the POD seeker missiles increases by 50%. [Tank]: Decrease all Resistances of target hit by 5% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2106
18131012	A2: Core	225102	1201003	18131013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	30	30	DMG of the POD seeker missiles increases by 100%. [Tank]: Decrease all Resistances of target hit by 10% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3106
18131013	A2: Core	225103	1201003	18131014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	90	90	DMG of the POD seeker missiles increases by 150%. [Tank]: Decrease all Resistances of target hit by 15% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4106
18131014	A2: Core	225104	1201003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	300	270	DMG of the POD seeker missiles increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5106
18131021	A2: Overclock 1	225105	1201003	18131022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	10	10	Dodge Gauge limit of 2B, 9S, and A2 on your team increases by 100. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2107
18131022	A2: Overclock 1	225106	1201003	18131023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	30	30	Dodge Gauge limit of 2B, 9S, and A2 on your team increases by 200. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3107
18131023	A2: Overclock 1	225107	1201003	18131024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	90	90	Dodge Gauge limit of 2B, 9S, and A2 on your team increases by 300. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4107
18131024	A2: Overclock 1	225108	1201003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	300	270	Dodge Gauge limit of 2B, 9S, and A2 on your team increases by 400. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5107
18131031	A2: Overclock 2	225109	1201003	18131032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	10	10	Physical DMG of 2B, 9S, and A2 on your team increases by 4%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2108
18131032	A2: Overclock 2	225110	1201003	18131033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	30	30	Physical DMG of 2B, 9S, and A2 on your team increases by 8%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3108
18131033	A2: Overclock 2	225111	1201003	18131034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	90	90	Physical DMG of 2B, 9S, and A2 on your team increases by 12%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4108
18131034	A2: Overclock 2	225112	1201003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	300	270	Physical DMG of 2B, 9S, and A2 on your team increases by 16%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5108
18131041	A2: Special	225113	1201003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	300	270	DMG of the POD seeker missiles increases by 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks A2 Enhancement.	1	6109
18132011	Hypnos: Core	225201	1211002	18132012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	10	10	Shots dealt in Tactical Stance increase Blooming Shot DMG by 15%, stacking up to 5 times, resetting after casting Blooming Shot. [Support]: DMG of whole team increases by 50% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2109
18132012	Hypnos: Core	225202	1211002	18132013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	30	30	Shots dealt in Tactical Stance increase Blooming Shot DMG by 30%, stacking up to 5 times, resetting after casting Blooming Shot. [Support]: DMG of whole team increases by 50% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3109
18132013	Hypnos: Core	225203	1211002	18132014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	90	90	Shots dealt in Tactical Stance increase Blooming Shot DMG by 45%, stacking up to 5 times, resetting after casting Blooming Shot. [Support]: DMG of whole team increases by 50% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4109
18132014	Hypnos: Core	225204	1211002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	300	270	Shots dealt in Tactical Stance increase Blooming Shot DMG by 60%, stacking up to 5 times, resetting after casting Blooming Shot. [Support]: DMG of whole team increases by 50% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5109
18132021	Hypnos: Overclock 1	225205	1211002	18132022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	10	10	If Blooming Shot activates Matrix, Recover an extra 10 Energy. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2110
18132022	Hypnos: Overclock 1	225206	1211002	18132023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	30	30	If Blooming Shot activates Matrix, Recover an extra 20 Energy. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3110
18132023	Hypnos: Overclock 1	225207	1211002	18132024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	90	90	If Blooming Shot activates Matrix, Recover an extra 30 Energy. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4110
18132024	Hypnos: Overclock 1	225208	1211002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	300	270	If Blooming Shot activates Matrix, Recover an extra 40 Energy. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5110
18132031	Hypnos: Overclock 2	225209	1211002	18132032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	10	10	All DMG increase by 25% for 10s after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2111
18132032	Hypnos: Overclock 2	225210	1211002	18132033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	30	30	All DMG increase by 50% for 10s after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3111
18132033	Hypnos: Overclock 2	225211	1211002	18132034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	90	90	All DMG increase by 75% for 10s after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4111
18132034	Hypnos: Overclock 2	225212	1211002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	300	270	All DMG increase by 100% for 10s after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5111
18132041	Hypnos: Special	225213	1211002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	300	270	Shots dealt in Tactical Stance increase Blooming Shot DMG by 60%, stacking up to 5 times, resetting after casting Blooming Shot. [Support]: DMG of whole team increases by 50% for 5s after healing. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Hypnos Enhancement.	1	6112
18133011	Tempest: Core	225301	1531003	18133012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	10	10	Staccato Orb DMG increases by 50% during Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2112
18133012	Tempest: Core	225302	1531003	18133013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	30	30	Staccato Orb DMG increases by 100% during Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3112
18133013	Tempest: Core	225303	1531003	18133014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	90	90	Staccato Orb DMG increases by 150% during Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4112
18133014	Tempest: Core	225304	1531003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	300	270	Staccato Orb DMG increases by 200% during Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5112
18133021	Tempest: Overclock 1	225305	1531003	18133022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	10	10	Gain 1 set of 3-Ping after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2113
18133022	Tempest: Overclock 1	225306	1531003	18133023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	30	30	Gain 2 sets of 3-Pings after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3113
18133023	Tempest: Overclock 1	225307	1531003	18133024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	90	90	Gain 3 sets of 3-Pings after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4113
18133024	Tempest: Overclock 1	225308	1531003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	300	270	Gain 4 sets of 3-Pings after casting Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5113
18133031	Tempest: Overclock 2	225309	1531003	18133032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	10	10	When casting Staccato Orbs during a Signature Move, there is a 30% chance to gain 1 Staccato Orb. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2114
18133032	Tempest: Overclock 2	225310	1531003	18133033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	30	30	When casting Staccato Orbs during a Signature Move, there is a 40% chance to gain 1 Staccato Orb. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3114
18133033	Tempest: Overclock 2	225311	1531003	18133034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	90	90	When casting Staccato Orbs during a Signature Move, there is a 50% chance to gain 1 Staccato Orb. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4114
18133034	Tempest: Overclock 2	225312	1531003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	300	270	When casting Staccato Orbs during a Signature Move, there is a 60% chance to gain 1 Staccato Orb. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5114
18133041	Tempest: Special	225313	1531003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	300	270	Staccato Orb DMG increases by 200% during Signature Move. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.) Unlocks Tempest Enhancement.	1	6115
18134011	Glory: Core	225401	1121003	18134012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	10	10	In Frost Spirit form, DMG increases by 50% for every 40-hit combo, can be stacked up to 200%. [Tank]: Decrease all Resistances of target hit by 5% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2115
18134012	Glory: Core	225402	1121003	18134013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	30	30	In Frost Spirit form, DMG increases by 50% for every 30-hit combo, can be stacked up to 200%. [Tank]: Decrease all Resistances of target hit by 10% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3115
18134013	Glory: Core	225403	1121003	18134014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	90	90	In Frost Spirit form, DMG increases by 50% for every 20-hit combo, can be stacked up to 200%. [Tank]: Decrease all Resistances of target hit by 15% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		4115
18134014	Glory: Core	225404	1121003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	300	270	In Frost Spirit form, DMG increases by 50% for every 10-hit combo, can be stacked up to 200%. [Tank]: Decrease all Resistances of target hit by 20% for 5s. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)	1	5115
18134021	Glory: Overclock 1	225405	1121003	18134022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	10	10	When exiting Frost Spirit form, replenish the Glorious Shield by current combo count x0.25%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		2116
18134022	Glory: Overclock 1	225406	1121003	18134023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	30	30	When exiting Frost Spirit form, replenish the Glorious Shield by current combo count x0.5%. (If you possess 2 or more of the same Buff, the one with higher quality will take effect.)		3116
